Application:, Trigno Discover (1.6.5)
Date/Time:, 12/02/2025 16:55:18
Collection Length (seconds):, 39.15
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9921875, -0.1132812, -0.2719727, -23.2317085, 0.1219512, 10.1219511, -0.0117494
0.9907227, -0.1254883, -0.2675781, -23.780489, -0.5487805, 10.2439022, -0.0176242
0.987793, -0.1391602, -0.2587891, -23.5975609, -0.8536586, 10.2439022, -0.0213169
0.984375, -0.1416016, -0.2548828, -22.3170738, -0.9146342, 10.1829271, -0.0209812
0.9848633, -0.1386719, -0.2490234, -21.5243912, -0.6097561, 9.9390249, -0.021149
0.984375, -0.1376953, -0.2504883, -20.2439022, -0.6707317, 9.6341467, -0.0219883
0.9790039, -0.1367188, -0.246582, -19.6951218, -0.7317073, 9.6341467, -0.0206455
0.9775391, -0.1328125, -0.2421875, -18.2926826, -0.9146342, 9.0243902, -0.0198062
0.9848633, -0.1196289, -0.2480469, -16.8902435, -0.9756098, 9.1463413, -0.0068818
0.9858398, -0.1230469, -0.2480469, -15.9146347, -1.097561, 9.0853662, 0.0011749
0.980957, -0.1088867, -0.2568359, -15.060976, -0.8536586, 8.841464, 0.0028534
0.9902344, -0.1030273, -0.2612305, -15.1829271, -1.0365853, 8.780488, 0.0011749
0.9931641, -0.1005859, -0.2592773, -15.5487804, -0.9756098, 8.780488, 0.0011749
0.9951172, -0.0932617, -0.2558594, -15.5487804, -1.3414634, 8.841464, 0.0011749
0.9926758, -0.0869141, -0.2539062, -16.1585369, -2.1341465, 9.0243902, -0.0018463
0.9960938, -0.0869141, -0.2578125, -16.280489, -2.3780489, 9.3292685, -0.0102388
0.9960938, -0.0800781, -0.2583008, -16.280489, -3.4756098, 9.4512196, -0.0203098
0.9970703, -0.0883789, -0.2553711, -16.5853653, -3.9024391, 9.0243902, -0.0256809
1.0024414, -0.0913086, -0.2509766, -17.1341476, -4.390244, 9.2073174, -0.0332341
1.0039062, -0.105957, -0.2358398, -16.8902435, -4.4512196, 8.841464, -0.0377661
1.0043945, -0.1152344, -0.2338867, -16.5853653, -4.0243902, 8.9634151, -0.0417945
0.9941406, -0.1176758, -0.2397461, -15.4878054, -3.9024391, 9.0243902, -0.04448
0.9863281, -0.1186523, -0.2558594, -15.060976, -4.1463413, 9.0243902, -0.0495155
0.9824219, -0.1210938, -0.2617188, -15, -4.8780489, 9.6951218, -0.0506905
0.9887695, -0.1210938, -0.2646484, -15.060976, -5.3658538, 9.7560978, -0.0547189
0.996582, -0.1206055, -0.2651367, -15.1219511, -5.670732, 9.2073174, -0.0602579
1.0180664, -0.1240234, -0.2583008, -15, -5.8536587, 9.0243902, -0.0626078
1.0214844, -0.128418, -0.2583008, -14.8780489, -5.609756, 8.4146347, -0.0654612
1.0175781, -0.1298828, -0.2641602, -14.5731707, -5.609756, 8.2926826, -0.0659648
1.0161133, -0.1318359, -0.2685547, -14.8780489, -5.1829271, 8.2317076, -0.06009
1.0048828, -0.1357422, -0.2670898, -14.4512196, -5.1219511, 8.6585369, -0.0538796
1.0019531, -0.1318359, -0.2666016, -14.3902445, -5.1829271, 8.5975609, -0.0454871
0.9951172, -0.1220703, -0.2680664, -13.9634151, -4.9390244, 8.1707315, -0.0411231
0.9995117, -0.1225586, -0.2773438, -13.780488, -4.7560978, 7.6219516, -0.0404517
1.0009766, -0.1269531, -0.2802734, -14.0853662, -5.2439027, 6.8292685, -0.0330663
1.0083008, -0.1337891, -0.2670898, -14.6341467, -5.3048782, 6.7682929, -0.03122
1.0102539, -0.137207, -0.2612305, -15.4878054, -5.3048782, 6.8292685, -0.0243381
1.0073242, -0.1435547, -0.2558594, -15.7317076, -5.2439027, 6.7682929, -0.018967
1, -0.1396484, -0.2558594, -16.0975609, -5.2439027, 7.1341467, -0.017792
0.9814453, -0.1162109, -0.2583008, -15.9146347, -5.1829271, 7.3170733, -0.0129244
0.9790039, -0.109375, -0.2607422, -15.8536587, -5.4268293, 7.9268293, -0.0105745
0.9853516, -0.081543, -0.2641602, -15.9146347, -5.670732, 7.9268293, -0.0099031
0.9887695, -0.0766602, -0.2700195, -16.1585369, -5.670732, 7.9268293, -0.0085603
0.9921875, -0.065918, -0.2885742, -18.0487804, -5.7926831, 7.9268293, -0.0102388
1, -0.0732422, -0.2915039, -19.3292694, -6.0365853, 8.3536587, -0.0135958
1.0019531, -0.0761719, -0.2895508, -22.5, -6.280488, 8.780488, -0.0203098
1.0043945, -0.0864258, -0.2763672, -23.3536587, -5.9756098, 9.0853662, -0.0297093
1.0029297, -0.0961914, -0.269043, -24.4512196, -5.8536587, 9.3292685, -0.0339055
0.9975586, -0.1166992, -0.2607422, -24.5121956, -5.7317076, 9.2073174, -0.0350805
0.9921875, -0.1289062, -0.253418, -23.9024391, -5.5487804, 8.5365858, -0.0386053
0.9765625, -0.1474609, -0.2553711, -23.6585369, -5.670732, 8.2926826, -0.0394446
0.9682617, -0.1538086, -0.2529297, -23.0487804, -4.8170733, 8.1707315, -0.0372625
0.9643555, -0.1655273, -0.2426758, -22.2560978, -4.8780489, 7.6219516, -0.0340734
0.9492188, -0.1728516, -0.2358398, -21.5243912, -4.8170733, 7.1951222, -0.0370947
0.9482422, -0.1748047, -0.237793, -19.4512196, -4.0853658, 6.890244, -0.0412909
0.9331055, -0.1782227, -0.2539062, -18.5365849, -4.1463413, 6.5853658, -0.0394446
