Application:, Trigno Discover (1.6.5)
Date/Time:, 12/02/2025 17:06:21
Collection Length (seconds):, 35.775
wrist (81457), , , , , , bicep (81139)
0.9545898, -0.1450195, -0.2475586, -22.6829281, -8.9024391, -4.7560978, -0.0491798
0.9555664, -0.1455078, -0.2382812, -21.7682934, -9.3902445, -5.0609756, -0.0310521
0.9575195, -0.1474609, -0.2333984, -20.9756107, -10.7317076, -5.0609756, -0.0119173
0.9628906, -0.1474609, -0.2397461, -20.7926826, -11.4634151, -4.8170733, 0.0038605
0.9672852, -0.1450195, -0.2412109, -20.9146347, -12.7439032, -4.5121951, 0.0206455
0.9770508, -0.1479492, -0.2490234, -20.7317085, -13.4146347, -4.4512196, 0.0347448
0.9838867, -0.1552734, -0.2514648, -21.2195129, -14.6951227, -4.390244, 0.0461585
0.9882812, -0.1655273, -0.2480469, -21.280489, -15.7926836, -3.8414636, 0.0481727
0.9824219, -0.1655273, -0.2495117, -21.280489, -15.9756098, -3.9634147, 0.0498512
0.9746094, -0.152832, -0.2548828, -20.6707325, -16.280489, -3.4146342, 0.0488441
0.972168, -0.1499023, -0.2568359, -20.2439022, -16.4634151, -3.1097562, 0.0481727
0.9794922, -0.1303711, -0.2661133, -20.1829281, -17.3780499, -3.1707318, 0.0548867
0.9785156, -0.1210938, -0.2709961, -20.3658543, -17.9878044, -3.5365853, 0.0574044
0.9863281, -0.1113281, -0.2739258, -20.6097565, -18.9634151, -4.0853658, 0.0560616
1.0004883, -0.1230469, -0.2753906, -20.8536587, -19.3902435, -3.9634147, 0.0542153
1.0058594, -0.1293945, -0.2734375, -22.0731716, -19.5121956, -3.5975611, 0.0488441
1.0073242, -0.1464844, -0.265625, -22.8658543, -19.8170738, -3.2317073, 0.043473
1.0048828, -0.1518555, -0.2597656, -23.2317085, -19.2682934, -3.1097562, 0.0374304
0.9936523, -0.1606445, -0.2573242, -23.2926826, -19.0853672, -2.7439024, 0.0297093
0.9819336, -0.1586914, -0.2607422, -22.8048782, -19.2073174, -3.1707318, 0.0159457
0.9833984, -0.1464844, -0.2758789, -22.2560978, -19.6341476, -3.1707318, -0.0011749
0.9819336, -0.140625, -0.2866211, -22.0121956, -19.5121956, -3.3536587, -0.027863
0.9897461, -0.1298828, -0.3051758, -20.7926826, -20.060976, -3.4146342, -0.0505226
1.0014648, -0.1240234, -0.3085938, -20.1829281, -19.8780499, -3.4146342, -0.064622
1.015625, -0.1171875, -0.3173828, -19.6341476, -19.0243912, -3.4146342, -0.0740215
1, -0.1088867, -0.3217773, -19.5731716, -18.2926826, -3.4146342, -0.0807355
0.9921875, -0.1108398, -0.3256836, -20.1829281, -17.439024, -2.8658538, -0.0894636
0.9760742, -0.1157227, -0.3300781, -20.7317085, -17.3780499, -2.8658538, -0.0981918
0.9619141, -0.1220703, -0.3266602, -21.6463413, -17.8658543, -2.5609756, -0.0985275
0.9555664, -0.1347656, -0.328125, -21.8902435, -17.8658543, -2.0731707, -0.0884565
0.9584961, -0.1391602, -0.3330078, -22.1951218, -17.3170738, -2.4390244, -0.068986
0.956543, -0.1469727, -0.34375, -22.1951218, -16.7073174, -2.8658538, -0.0488441
0.9501953, -0.1479492, -0.3452148, -22.3780499, -16.2195129, -3.0487804, -0.0320592
0.949707, -0.1430664, -0.3427734, -22.1341476, -15.7317076, -3.1097562, -0.0129244
0.9462891, -0.1342773, -0.3364258, -21.7682934, -15.6097565, -2.8658538, -0.0099031
0.9506836, -0.1220703, -0.3271484, -20.7317085, -14.7560978, -2.804878, -0.0297093
0.9521484, -0.1176758, -0.3139648, -20.3048782, -14.8170738, -3.2926829, -0.0540475
0.9506836, -0.1103516, -0.3095703, -20.4878044, -14.4512196, -3.1707318, -0.0706645
0.9536133, -0.1186523, -0.2910156, -21.0365868, -14.4512196, -3.2926829, -0.0706645
0.9541016, -0.1230469, -0.2832031, -21.4024391, -14.4512196, -2.6829269, -0.0726787
0.9526367, -0.1318359, -0.2651367, -21.4634151, -14.8170738, -2.5609756, -0.0720073
0.9545898, -0.1308594, -0.2641602, -21.2195129, -14.6341467, -2.5, -0.0696574
0.953125, -0.1337891, -0.2602539, -20.9756107, -14.6341467, -2.3170731, -0.068986
0.9506836, -0.1333008, -0.2597656, -20.5487804, -14.4512196, -2.1341465, -0.0706645
0.9506836, -0.128418, -0.2641602, -20.1829281, -14.8170738, -1.9512196, -0.0595865
0.9521484, -0.1225586, -0.2626953, -20.3048782, -14.9390249, -1.7073171, -0.0317235
0.953125, -0.1142578, -0.2563477, -20, -15.2439032, -1.7682927, -0.0105745
0.9526367, -0.1098633, -0.2475586, -20.3048782, -15.4268293, -1.8902439, 0.0105745
0.9541016, -0.1147461, -0.2451172, -20.7317085, -15.8536587, -1.2195122, 0.0253452
0.9448242, -0.1166992, -0.2329102, -21.0365868, -15.9146347, -1.097561, 0.0310521
0.9404297, -0.1157227, -0.2250977, -21.3414631, -16.3414631, -0.6707317, 0.0297093
0.9345703, -0.1157227, -0.2216797, -20.7926826, -17.0121956, -0.7317073, 0.0191348
0.9365234, -0.1118164, -0.2265625, -20.5487804, -17.3170738, -0.7926829, 0.0112459
0.934082, -0.1225586, -0.2397461, -20.1219521, -18.4146347, -0.4268293, 0.0016785
0.9423828, -0.1235352, -0.2460938, -20.1219521, -19.2073174, 0.0609756, -0.0082246
0.9526367, -0.1333008, -0.2421875, -20.3658543, -19.5121956, 0.1829268, -0.012253
0.9541016, -0.1367188, -0.2387695, -20.060976, -19.3292694, 0.0609756, -0.008896
0.9477539, -0.1396484, -0.2324219, -19.5121956, -19.5731716, -0.1219512, -0.0045319
0.934082, -0.1376953, -0.2373047, -19.2682934, -19.6951218, 0, -0.0008392
0.9326172, -0.1328125, -0.2416992, -18.7195129, -20.7926826, 0.6097561, -0.0008392
0.9296875, -0.1235352, -0.2485352, -18.1707325, -20.9146347, 0.4878049, -0.0031891
0.9345703, -0.1166992, -0.2548828, -17.2560978, -22.560976, 0.4268293, -0.0102388
0.9501953, -0.1166992, -0.2666016, -15.9756098, -23.6585369, -0.0609756, -0.0140993
0.9560547, -0.1220703, -0.2719727, -15.3048782, -24.0853672, 0.3658537, -0.012253
0.9599609, -0.1269531, -0.2783203, -14.6341467, -23.9634151, 0.3048781, -0.0035248
0.9516602, -0.128418, -0.2773438, -14.0243902, -23.7195129, 0.3658537, 0.0038605
0.9516602, -0.1201172, -0.2724609, -12.9878054, -23.3536587, 0.1219512, 0.0172885
0.9428711, -0.1147461, -0.2680664, -12.6219511, -23.1097565, -0.0609756, 0.0253452
0.9306641, -0.112793, -0.2792969, -12.5, -22.9268303, -0.4268293, 0.026688
0.9350586, -0.1142578, -0.300293, -13.4146347, -22.8048782, -0.2439024, 0.0240024
0.9433594, -0.1162109, -0.3085938, -14.6951227, -23.1707325, 0.0609756, 0.0149386
0.9594727, -0.1225586, -0.3276367, -15.3658543, -22.6829281, 0.0609756, 0.0062104
0.9648438, -0.1225586, -0.3417969, -15.7317076, -22.5, 0.3658537, -0.002182
0.9775391, -0.1206055, -0.3505859, -15.3658543, -20.9146347, 0.0609756, -0.0085603
0.9736328, -0.1196289, -0.3549805, -15.1219511, -20.1219521, 0.2439024, -0.0142672
0.9750977, -0.112793, -0.3520508, -15.060976, -18.6585369, -0.2439024, -0.0253452
0.9702148, -0.109375, -0.347168, -15.3048782, -18.1707325, -0.1219512, -0.0297093
0.9599609, -0.1010742, -0.3422852, -15.6097565, -17.0121956, -0.7926829, -0.0323949
0.9541016, -0.1049805, -0.3398438, -16.2195129, -17.0121956, -0.7926829, -0.0377661
0.9550781, -0.1088867, -0.3364258, -17.1341476, -16.280489, -0.4268293, -0.0498512
0.9575195, -0.1132812, -0.3359375, -17.8048782, -16.0365849, -0.3048781, -0.0627756
0.9648438, -0.1157227, -0.3369141, -17.7439022, -15.6707325, 0.1219512, -0.0713359
0.9711914, -0.1186523, -0.3422852, -17.8048782, -15.4878054, -0.3048781, -0.0780499
0.9790039, -0.1142578, -0.3393555, -17.3170738, -15.3048782, 0, -0.0775463
0.9902344, -0.1103516, -0.3486328, -16.7073174, -14.5731707, 0.0609756, -0.072343
0.9926758, -0.1074219, -0.3481445, -16.5243912, -14.2073174, 0.1219512, -0.0713359
0.9956055, -0.1020508, -0.3374023, -16.3414631, -13.1097565, -0.3048781, -0.0632792
0.9960938, -0.0981445, -0.3305664, -16.1585369, -12.9268293, -0.5487805, -0.0468299
0.9912109, -0.0942383, -0.3193359, -16.5853653, -12.1341467, -0.5487805, -0.0297093
0.9882812, -0.097168, -0.3125, -16.5243912, -11.7073174, -0.3658537, -0.0166171
0.9804688, -0.1040039, -0.3027344, -16.5853653, -11.8292685, -0.2439024, -0.0062104
0.9819336, -0.1069336, -0.2993164, -16.5243912, -12.0731707, 0.1219512, 0.0072175
0.980957, -0.105957, -0.2988281, -16.0975609, -12.3170738, 0.3048781, 0.0146029
0.9873047, -0.1049805, -0.3046875, -15.7317076, -12.4390249, 0.3048781, 0.0129244
0.984375, -0.1040039, -0.3051758, -15.1829271, -12.3170738, 0.1219512, 0.0125887
0.9951172, -0.1025391, -0.3061523, -15, -12.4390249, 0.3048781, 0.0130922
0.9946289, -0.1020508, -0.3012695, -14.6341467, -12.3170738, 0.4268293, 0.0038605
1.0014648, -0.0991211, -0.2875977, -13.4756098, -11.9512196, 0.3658537, -0.0028534
0.996582, -0.1025391, -0.2807617, -13.1097565, -12.0121956, -0.0609756, -0.0062104
0.9897461, -0.1005859, -0.2724609, -12.0731707, -11.8902445, -0.1829268, -0.0087282
0.9887695, -0.0976562, -0.2675781, -11.4024391, -11.7682934, -0.2439024, -0.0078889
0.9833984, -0.1010742, -0.2631836, -11.0975609, -12.5, -0.4268293, -0.0095674
0.9887695, -0.1103516, -0.2558594, -10.6707315, -12.9878054, -0.1219512, -0.01561
0.9931641, -0.1147461, -0.2539062, -9.8170738, -13.2317076, -0.2439024, -0.0238346
0.9902344, -0.1137695, -0.2597656, -9.5731707, -13.4146347, -0.1829268, -0.0364233
0.9892578, -0.1108398, -0.2592773, -8.3536587, -13.5365858, 0.4878049, -0.0438087
0.987793, -0.1000977, -0.2705078, -7.8048782, -13.7195129, 0.4878049, -0.0461585
0.9873047, -0.0947266, -0.2768555, -7.4390244, -13.9634151, 0.5487805, -0.0404517
0.9907227, -0.0883789, -0.2900391, -7.1341467, -14.7560978, 0.7317073, -0.0364233
0.9868164, -0.0830078, -0.2944336, -6.9512196, -14.8780489, 0.8536586, -0.0323949
0.9858398, -0.0849609, -0.2998047, -7.3780489, -15.2439032, 1.5243902, -0.0293736
0.9829102, -0.0854492, -0.3007812, -7.6829271, -15.060976, 1.7073171, -0.0219883
0.9780273, -0.0751953, -0.2983398, -8.1097565, -14.9390249, 2.0121951, -0.0171206
0.9667969, -0.0810547, -0.2983398, -8.780488, -14.9390249, 1.7682927, -0.0135958
0.9604492, -0.0859375, -0.296875, -9.8780489, -15.1829271, 1.9512196, -0.0199741
0.9536133, -0.09375, -0.3056641, -10.3658543, -15.5487804, 2.3780489, -0.0236667
0.9545898, -0.09375, -0.3085938, -10.9756098, -16.3414631, 3.6585367, -0.0263523
0.9570312, -0.0820312, -0.3173828, -10.5487804, -16.8902435, 4.390244, -0.0224918
0.9580078, -0.081543, -0.3208008, -10.1829271, -16.7073174, 4.390244, -0.0216526
0.9628906, -0.0703125, -0.3305664, -9.5731707, -16.5243912, 4.0243902, -0.0199741
0.9672852, -0.0639648, -0.331543, -9.5731707, -16.3414631, 3.6585367, -0.0196384
0.9711914, -0.0742188, -0.3354492, -10.4268293, -16.0365849, 3.7195122, -0.0162814
0.9760742, -0.0859375, -0.3193359, -11.0975609, -15.7926836, 3.7195122, -0.0129244
0.9780273, -0.0878906, -0.3149414, -11.1585369, -15.1829271, 3.5975611, -0.0075532
0.9648438, -0.0864258, -0.2954102, -10.7317076, -14.5731707, 3.2317073, -0.0112459
0.9604492, -0.0795898, -0.2890625, -9.4512196, -13.780488, 3.3536587, -0.0229953
0.9580078, -0.0708008, -0.2739258, -9.0853662, -14.0243902, 2.9878049, -0.0313878
0.9594727, -0.0708008, -0.2768555, -7.9268293, -14.3902445, 2.195122, -0.0404517
0.9633789, -0.0771484, -0.2929688, -6.6463418, -14.3902445, 1.2195122, -0.0448157
0.9628906, -0.0820312, -0.3095703, -6.4024391, -14.2073174, 1.5243902, -0.0548867
0.9648438, -0.1010742, -0.3344727, -8.1707315, -14.1463413, 1.9512196, -0.0699931
0.9614258, -0.1088867, -0.3378906, -8.5975609, -13.9024391, 2.5, -0.0793927
0.9570312, -0.1191406, -0.3344727, -9.4512196, -12.6829271, 2.6219513, -0.0908064
0.9379883, -0.1210938, -0.3349609, -9.0853662, -12.4390249, 2.6219513, -0.0978561
0.9306641, -0.1181641, -0.3339844, -8.2317076, -11.9512196, 1.7073171, -0.0995346
0.9116211, -0.1132812, -0.3378906, -7.2560978, -12.1341467, 1.6463414, -0.0988632
0.9067383, -0.1054688, -0.3398438, -6.0365853, -12.9268293, 1.402439, -0.1030594
0.9125977, -0.1030273, -0.3432617, -5.9146342, -13.1707315, 1.2804878, -0.1294118
0.9130859, -0.0966797, -0.3481445, -5.8536587, -13.7195129, 1.3414634, -0.1421683
0.9101562, -0.0927734, -0.3500977, -6.2195125, -13.2317076, 1.8292683, -0.1384756
0.9086914, -0.078125, -0.3500977, -7.0121951, -12.6829271, 2.3170731, -0.1270619
0.9140625, -0.0507812, -0.3500977, -8.2926826, -12.1951218, 2.6829269, -0.1045701
0.9174805, -0.0405273, -0.3447266, -9.1463413, -12.4390249, 2.4390244, -0.0767071
0.9287109, -0.0493164, -0.3378906, -10.3048782, -13.1097565, 1.6463414, -0.051194
0.9414062, -0.0625, -0.324707, -10.9756098, -13.0487804, 2.2560976, -0.0229953
0.9443359, -0.0664062, -0.3208008, -11.6463413, -12.1951218, 3.2926829, 0.0011749
0.949707, -0.0678711, -0.3310547, -11.7073174, -11.5243902, 3.7195122, 0.0219883
0.9511719, -0.0761719, -0.3388672, -12.2560978, -10.1219511, 3.2926829, 0.0461585
0.9467773, -0.097168, -0.3588867, -12.1951218, -9.9390249, 3.3536587, 0.072343
0.9428711, -0.1118164, -0.3657227, -12.2560978, -9.3902445, 3.1097562, 0.0948348
0.940918, -0.1425781, -0.3842773, -12.4390249, -9.0243902, 3.2317073, 0.1139696
0.9384766, -0.1533203, -0.3964844, -12.4390249, -8.5365858, 3.5975611, 0.1230335
0.9370117, -0.1733398, -0.4179688, -12.1951218, -8.0487804, 3.6585367, 0.1153124
0.9277344, -0.1708984, -0.4272461, -11.8902445, -7.8658538, 3.7195122, 0.1005417
0.9223633, -0.1630859, -0.4399414, -10.7926836, -7.5609756, 3.4756098, 0.0830854
0.9189453, -0.1484375, -0.4365234, -10, -7.6219516, 3.3536587, 0.072343
0.9189453, -0.1308594, -0.4306641, -8.6585369, -8.1097565, 3.0487804, 0.0741894
0.9223633, -0.1074219, -0.4125977, -8.6585369, -7.6829271, 2.804878, 0.0763714
0.9208984, -0.0952148, -0.4033203, -8.780488, -7.5, 2.3170731, 0.0787213
0.9365234, -0.0952148, -0.371582, -9.1463413, -7.3780489, 2.5, 0.0830854
0.9345703, -0.0893555, -0.3608398, -10.1219511, -6.5853658, 2.7439024, 0.0834211
0.9233398, -0.0698242, -0.3388672, -11.219512, -5.4878049, 3.5975611, 0.0827497
0.9194336, -0.0585938, -0.3339844, -11.4634151, -5.1219511, 3.9634147, 0.0733501
0.9238281, -0.0473633, -0.3256836, -12.5, -5.670732, 3.8414636, 0.0582437
0.925293, -0.0458984, -0.3193359, -13.4146347, -6.0975609, 3.9024391, 0.0454871
0.9321289, -0.0546875, -0.3120117, -15.060976, -6.5853658, 4.5121951, 0.0273594
0.9423828, -0.0683594, -0.3198242, -15.7317076, -6.4024391, 5.0609756, 0.0102388
0.9487305, -0.0854492, -0.3305664, -17.3170738, -5.5487804, 5.4878049, -0.0035248
0.9433594, -0.109375, -0.3466797, -18.2317085, -5.3048782, 5.7926831, -0.008896
0.9389648, -0.1210938, -0.3461914, -19.1463413, -4.9390244, 6.4634147, -0.0142672
0.9321289, -0.1401367, -0.347168, -19.3292694, -4.5121951, 6.4634147, -0.0198062
0.9257812, -0.1416016, -0.3535156, -19.3292694, -3.7195122, 6.5853658, -0.0263523
0.9042969, -0.1269531, -0.3969727, -20.1219521, -0.4268293, 7.7439027, -0.0377661
0.8911133, -0.1166992, -0.4267578, -21.280489, 1.8292683, 8.719512, -0.0471656
0.8818359, -0.0986328, -0.4780273, -25.7317085, 4.9390244, 10.4878054, -0.0498512
0.8808594, -0.0922852, -0.484375, -28.0487804, 5.7926831, 10.7317076, -0.0495155
0.8852539, -0.0732422, -0.4780273, -32.3170738, 7.5609756, 11.280488, -0.0458228
0.8969727, -0.0571289, -0.4863281, -34.6341476, 9.0853662, 11.4024391, -0.0471656
0.9013672, -0.0522461, -0.4936523, -40.2439041, 12.1341467, 12.4390249, -0.0464942
0.9023438, -0.0527344, -0.4975586, -43.2926826, 12.9268293, 12.9268293, -0.0453193
0.8999023, -0.0546875, -0.4892578, -47.8048782, 12.560976, 13.9634151, -0.0387732
0.9194336, -0.0585938, -0.4711914, -50.1829262, 10.5487804, 14.7560978, -0.0317235
0.9296875, -0.0673828, -0.4599609, -51.0365868, 10.1219511, 14.7560978, -0.023331
0.9404297, -0.1000977, -0.4472656, -51.9512215, 9.2682924, 13.9634151, -0.0193027
0.9418945, -0.1142578, -0.4418945, -52.3170738, 8.841464, 14.2073174, -0.0182956
0.9306641, -0.1342773, -0.4365234, -52.4390259, 7.3170733, 14.8780489, -0.01561
0.9282227, -0.140625, -0.4213867, -52.1341476, 5.8536587, 15.4268293, -0.0186313
0.9365234, -0.1420898, -0.40625, -50.0609779, 3.5975611, 15.7926836, -0.0216526
0.9575195, -0.1318359, -0.3950195, -48.841465, 2.7439024, 15.7317076, -0.0260166
0.9584961, -0.1264648, -0.3881836, -47.4390259, 1.2804878, 15.1829271, -0.0290379
0.9741211, -0.1230469, -0.3803711, -47.1341476, 0.7317073, 15.6707325, -0.0276951
0.984375, -0.1196289, -0.3569336, -47.3780518, -0.1219512, 16.280489, -0.0310521
0.9936523, -0.1181641, -0.3217773, -46.4634171, 0, 16.5243912, -0.0397803
0.9946289, -0.1171875, -0.3066406, -45.2439041, 0, 16.3414631, -0.0610971
0.9858398, -0.1103516, -0.3017578, -41.7073174, -0.3048781, 16.0365849, -0.0773785
0.980957, -0.1137695, -0.3056641, -40.4878044, -0.6097561, 15.9756098, -0.0884565
0.9750977, -0.1259766, -0.3291016, -37.5609779, -0.9756098, 16.1585369, -0.096849
0.9765625, -0.1308594, -0.3432617, -37.1341476, -1.2195122, 16.0975609, -0.0951705
0.9765625, -0.1557617, -0.3623047, -36.7682953, -1.1585366, 16.2195129, -0.0876173
0.9726562, -0.1826172, -0.3696289, -36.8292694, -1.4634147, 16.0975609, -0.0783856
0.965332, -0.1918945, -0.3632812, -36.2804871, -1.5243902, 15.6707325, -0.0676432
0.9448242, -0.1933594, -0.3369141, -36.0975609, -1.1585366, 15.6097565, -0.0585794
0.9296875, -0.1865234, -0.3237305, -34.4512215, -0.6707317, 14.8780489, -0.0475013
0.9160156, -0.1547852, -0.3007812, -32.9878044, -1.097561, 13.780488, -0.04448
0.9121094, -0.1474609, -0.2958984, -32.6219521, -1.3414634, 12.9268293, -0.0404517
0.9169922, -0.1376953, -0.2885742, -32.5, -2.3780489, 12.5, -0.0381018
0.9174805, -0.1420898, -0.2929688, -32.3780479, -3.3536587, 12.2560978, -0.0350805
0.9467773, -0.1591797, -0.2998047, -31.9512196, -4.8170733, 12.0121956, -0.0270237
0.9599609, -0.1650391, -0.3032227, -31.341465, -5.1829271, 12.1341467, -0.024506
0.972168, -0.184082, -0.3125, -29.7560978, -4.8170733, 12.1341467, -0.0307164
0.9697266, -0.1870117, -0.3203125, -29.7560978, -4.3292685, 12.1951218, -0.0399481
0.9624023, -0.1860352, -0.3256836, -29.0243912, -2.9268293, 12.5, -0.0501869
0.9501953, -0.1938477, -0.324707, -29.0243912, -2.6829269, 12.3170738, -0.061265
0.9375, -0.1879883, -0.324707, -28.2926826, -2.2560976, 12.6829271, -0.0669718
0.9208984, -0.1782227, -0.3383789, -27.1341476, -2.2560976, 12.6829271, -0.0703288
0.9150391, -0.1728516, -0.3500977, -26.5243912, -2.4390244, 12.7439032, -0.0659648
0.9125977, -0.1508789, -0.3911133, -26.8292694, -1.8292683, 13.2317076, -0.057908
0.9086914, -0.1401367, -0.4057617, -27.1951218, -2.0731707, 13.4756098, -0.0558938
0.9272461, -0.1259766, -0.3886719, -28.9634151, -2.6829269, 14.4512196, -0.0488441
0.9448242, -0.1225586, -0.3662109, -29.4512196, -2.804878, 14.5121956, -0.0290379
0.9760742, -0.1147461, -0.3398438, -29.5121956, -1.5853659, 12.8048782, -0.0142672
0.9702148, -0.112793, -0.3305664, -29.2682934, -0.6097561, 12.0731707, -0.0075532
0.9560547, -0.1157227, -0.3374023, -30.1219521, 0.3658537, 11.8902445, -0.008896
0.9326172, -0.1230469, -0.3505859, -30.4878063, 0.2439024, 12.4390249, -0.0085603
0.9248047, -0.1293945, -0.3588867, -31.5853672, -0.7317073, 14.5731707, -0.0166171
0.9174805, -0.1323242, -0.3608398, -31.8292694, -0.6097561, 15.9756098, -0.026688
0.918457, -0.1323242, -0.3579102, -31.9512196, -0.7926829, 16.4024391, -0.0280308
0.9262695, -0.1245117, -0.3388672, -31.6463413, 0.1219512, 16.1585369, -0.017792
0.9384766, -0.1210938, -0.3291016, -31.4634151, 0.9146342, 15.3048782, 0.0041962
0.9370117, -0.1186523, -0.3066406, -32.2560997, 2.0121951, 14.3292685, 0.0219883
0.9335938, -0.1225586, -0.2973633, -32.9878044, 2.5609756, 13.9634151, 0.0374304
0.9194336, -0.1279297, -0.2861328, -34.1463432, 2.0731707, 14.5121956, 0.0501869
0.9067383, -0.1430664, -0.2861328, -34.4512215, 1.5853659, 14.9390249, 0.051194
