Application:, Trigno Discover (1.6.5)
Date/Time:, 29/01/2025 10:22:21
Collection Length (seconds):, 41.1075
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9863281, -0.0844727, -0.2402344, -9.5121956, -8.9024391, 2.5609756, -0.0433051
0.9873047, -0.0874023, -0.2412109, -9.8170738, -8.9634151, 2.804878, -0.0459907
0.9804688, -0.0888672, -0.2397461, -9.6341467, -8.719512, 2.804878, -0.0449836
0.9785156, -0.0898438, -0.2353516, -9.9390249, -8.6585369, 3.0487804, -0.0433051
0.9682617, -0.0878906, -0.2290039, -9.2682924, -8.3536587, 2.6829269, -0.0486763
0.9536133, -0.0976562, -0.2280273, -9.0243902, -8.1707315, 2.7439024, -0.0486763
0.9482422, -0.1005859, -0.2319336, -8.5365858, -8.2926826, 2.5609756, -0.0486763
0.9462891, -0.105957, -0.2416992, -7.9878049, -8.780488, 2.5, -0.0493477
0.9536133, -0.1103516, -0.2431641, -7.6219516, -8.9024391, 2.3780489, -0.0486763
0.9545898, -0.1108398, -0.2441406, -7.5, -8.2317076, 2.3170731, -0.0503548
0.9550781, -0.1147461, -0.2456055, -7.3170733, -7.7439027, 1.9512196, -0.0486763
0.9584961, -0.1054688, -0.246582, -6.280488, -6.4634147, 1.9512196, -0.0466621
0.9589844, -0.0976562, -0.2412109, -5.5487804, -6.1585369, 1.7682927, -0.0446479
0.9628906, -0.0830078, -0.2470703, -5, -5.7926831, 1.402439, -0.0453193
0.9663086, -0.0791016, -0.2495117, -5.1219511, -6.0975609, 1.5243902, -0.0433051
0.9702148, -0.0737305, -0.25, -5.1219511, -6.5853658, 1.5243902, -0.0446479
0.9755859, -0.0634766, -0.2392578, -4.9390244, -6.6463418, 1.7073171, -0.0412909
0.980957, -0.0585938, -0.2338867, -5.7926831, -6.4024391, 1.8292683, -0.0433051
0.9804688, -0.0605469, -0.2265625, -5.9756098, -6.3414636, 2.0121951, -0.0446479
0.9848633, -0.0620117, -0.2236328, -6.3414636, -6.280488, 2.2560976, -0.0433051
0.9838867, -0.0722656, -0.2172852, -7.1951222, -7.1951222, 2.8658538, -0.0433051
0.9829102, -0.0742188, -0.21875, -7.1951222, -7.4390244, 3.0487804, -0.0386053
0.9799805, -0.0786133, -0.2285156, -7.6829271, -7.4390244, 3.3536587, -0.0406195
0.9814453, -0.078125, -0.2270508, -8.2317076, -7.2560978, 3.3536587, -0.0433051
0.9770508, -0.0751953, -0.2270508, -8.780488, -7.0121951, 3.0487804, -0.0439765
0.9770508, -0.0766602, -0.2207031, -8.4146347, -6.9512196, 2.8658538, -0.0446479
0.9819336, -0.0874023, -0.2109375, -8.841464, -7.7439027, 2.5, -0.0436408
0.9799805, -0.0908203, -0.2172852, -8.9024391, -8.0487804, 2.5, -0.0416266
0.9814453, -0.0942383, -0.2216797, -9.0243902, -8.4756098, 2.3780489, -0.0412909
0.9790039, -0.09375, -0.2250977, -8.9024391, -7.7439027, 2.3780489, -0.0419623
0.9755859, -0.1000977, -0.2211914, -8.6585369, -7.7439027, 2.0731707, -0.0392767
0.9746094, -0.1040039, -0.2133789, -8.3536587, -7.8048782, 1.7073171, -0.0412909
0.9731445, -0.1064453, -0.2133789, -8.1707315, -7.8048782, 1.7073171, -0.0426337
0.9692383, -0.1015625, -0.2143555, -8.4756098, -8.1707315, 1.2804878, -0.0412909
0.9726562, -0.0981445, -0.2167969, -8.3536587, -7.9268293, 1.1585366, -0.0459907
0.9794922, -0.0996094, -0.2226562, -8.9024391, -8.6585369, 0.6097561, -0.0459907
0.9814453, -0.1049805, -0.2246094, -8.719512, -8.9024391, 0.3658537, -0.0433051
0.9916992, -0.1113281, -0.2270508, -8.780488, -9.4512196, 0.1829268, -0.0449836
1.0083008, -0.109375, -0.2226562, -8.780488, -9.3902445, 0.2439024, -0.0412909
1.0141602, -0.1025391, -0.2231445, -8.4146347, -8.841464, 0.1219512, -0.0365911
1.0083008, -0.0927734, -0.2290039, -7.6829271, -7.8048782, 0.0609756, -0.0426337
1.0024414, -0.081543, -0.2294922, -8.2926826, -7.4390244, -0.1219512, -0.0446479
0.9873047, -0.0668945, -0.2421875, -8.9024391, -7.5609756, -0.3048781, -0.0439765
0.9799805, -0.0610352, -0.2446289, -9.2073174, -7.8658538, -0.1829268, -0.0433051
0.9824219, -0.059082, -0.2412109, -10.1219511, -9.1463413, 0.6097561, -0.0433051
0.9814453, -0.0600586, -0.2470703, -10.6097565, -9.4512196, 0.7317073, -0.042298
0.9829102, -0.0664062, -0.2460938, -11.5853662, -9.5121956, 1.1585366, -0.0446479
0.9838867, -0.0717773, -0.2475586, -11.7682934, -9.0853662, 1.1585366, -0.0433051
0.9790039, -0.0800781, -0.2431641, -12.0731707, -8.4756098, 1.6463414, -0.0433051
0.9755859, -0.0844727, -0.2290039, -12.0121956, -8.4756098, 1.9512196, -0.0426337
0.9741211, -0.0805664, -0.2250977, -11.7682934, -8.1097565, 2.0121951, -0.0449836
0.9794922, -0.0727539, -0.2285156, -11.1585369, -8.1707315, 1.8292683, -0.0459907
0.9775391, -0.0693359, -0.230957, -11.341464, -7.9878049, 1.4634147, -0.0449836
0.9755859, -0.0708008, -0.2314453, -12.2560978, -8.5365858, 1.0365853, -0.0446479
0.9731445, -0.0751953, -0.2324219, -12.7439032, -8.5975609, 1.4634147, -0.0439765
