Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 16:34:44
Collection Length (seconds):, 30.807
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
1.0048828, -0.0922852, -0.2172852, -14.9390249, -9.6951218, 3.9634147, 0.0273594
1.0043945, -0.0917969, -0.2211914, -15.3658543, -9.2682924, 3.9024391, 0.0085603
1.0063477, -0.0957031, -0.2211914, -16.0975609, -9.2073174, 4.1463413, 0.0001678
1.0019531, -0.1000977, -0.2177734, -16.2195129, -9.3292685, 4.2073174, -0.0052033
1.0009766, -0.1040039, -0.2089844, -16.1585369, -9.2073174, 4.2682929, -0.0035248
1.0004883, -0.105957, -0.2041016, -15.7317076, -8.9634151, 4.5121951, -0.0041962
0.9946289, -0.105957, -0.203125, -15.2439032, -8.5975609, 4.4512196, -0.0052033
0.9931641, -0.0996094, -0.2050781, -15.060976, -8.2317076, 4.5121951, -0.0045319
0.9887695, -0.1010742, -0.2050781, -15.5487804, -8.3536587, 4.2073174, -0.0068818
0.9912109, -0.1020508, -0.2045898, -15.6707325, -8.4146347, 4.2682929, -0.0102388
0.9921875, -0.1000977, -0.203125, -15.7317076, -8.5365858, 4.3292685, -0.0075532
0.9936523, -0.1040039, -0.2045898, -15.1829271, -8.4146347, 4.4512196, -0.0028534
0.9990234, -0.1040039, -0.2016602, -15, -8.3536587, 4.6341462, 0.0204776
0.9970703, -0.1103516, -0.1918945, -15, -7.9268293, 4.7560978, 0.0293736
0.9975586, -0.105957, -0.1860352, -15.1219511, -7.6829271, 4.8170733, 0.0298772
0.9897461, -0.1079102, -0.1875, -15, -6.9512196, 4.5731707, 0.0431373
0.9887695, -0.1040039, -0.1948242, -14.9390249, -7.3170733, 4.4512196, 0.0419623
0.9819336, -0.1025391, -0.2050781, -14.1463413, -7.7439027, 4.2682929, 0.033402
0.9804688, -0.105957, -0.2114258, -13.9024391, -7.8658538, 4.3292685, 0.026688
0.9873047, -0.105957, -0.2089844, -13.9634151, -7.9268293, 4.5731707, 0.0226596
0.9980469, -0.1049805, -0.1928711, -13.6585369, -7.1951222, 4.6341462, 0.0092317
1, -0.1074219, -0.1860352, -13.3536587, -7.0731707, 4.6341462, -0.0045319
0.9980469, -0.1132812, -0.1699219, -12.9268293, -6.9512196, 4.0853658, -0.0149386
0.9936523, -0.1118164, -0.1625977, -12.6829271, -6.890244, 3.8414636, -0.0310521
0.9785156, -0.1166992, -0.1557617, -12.3780489, -7.6219516, 3.9024391, -0.0493477
0.9692383, -0.1162109, -0.1586914, -12.3780489, -7.8658538, 3.9634147, -0.0679789
0.9672852, -0.1235352, -0.171875, -13.1707315, -8.6585369, 4.2682929, -0.0788891
0.9648438, -0.1333008, -0.1816406, -13.4756098, -9.1463413, 4.2073174, -0.0844282
0.9672852, -0.1328125, -0.1850586, -13.1707315, -10, 3.9024391, -0.0918135
0.9868164, -0.1254883, -0.184082, -12.4390249, -10.1219511, 3.8414636, -0.0981918
0.9946289, -0.1201172, -0.1821289, -9.8780489, -9.6341467, 4.390244, -0.1013809
1.0166016, -0.1103516, -0.1918945, -7.6829271, -8.719512, 4.1463413, -0.096849
1.015625, -0.1049805, -0.1992188, -7.0121951, -8.1707315, 3.7195122, -0.0923171
1.0175781, -0.0991211, -0.2109375, -7.2560978, -6.890244, 4.0243902, -0.0867781
1.0092773, -0.0961914, -0.2124023, -7.3780489, -6.6463418, 4.2073174, -0.0800641
0.9975586, -0.0888672, -0.1992188, -7.3170733, -6.4634147, 3.9634147, -0.0753643
0.9902344, -0.0864258, -0.1938477, -7.0121951, -6.280488, 4.5731707, -0.0703288
0.9780273, -0.0834961, -0.1894531, -5.9146342, -6.0365853, 4.7560978, -0.0652934
0.9638672, -0.0917969, -0.1987305, -5.7317076, -5.9146342, 4.6951222, -0.0622721
0.9604492, -0.097168, -0.2026367, -5.4268293, -6.0975609, 5.0609756, -0.0575723
0.9560547, -0.1137695, -0.2011719, -5.3048782, -6.3414636, 5.3658538, -0.0525368
0.9594727, -0.1201172, -0.2050781, -5.1829271, -6.3414636, 5.609756, -0.0407874
0.9667969, -0.1191406, -0.2060547, -4.390244, -5.609756, 5.670732, -0.0323949
0.9770508, -0.1162109, -0.2138672, -3.9634147, -5.5487804, 5.670732, -0.0246738
0.9902344, -0.1079102, -0.2119141, -3.8414636, -5.0609756, 5.9756098, -0.0186313
0.9946289, -0.1040039, -0.2148438, -3.7804878, -4.8780489, 5.5487804, -0.0169528
1.0009766, -0.1015625, -0.2084961, -4.8780489, -4.390244, 5.1219511, -0.0115816
0.9980469, -0.0996094, -0.2075195, -5.3658538, -4.0853658, 5.1829271, -0.0052033
0.9902344, -0.1005859, -0.2036133, -6.5853658, -4.0853658, 5.0609756, 0.0137636
0.9873047, -0.1074219, -0.1943359, -6.7682929, -4.0243902, 5.4268293, 0.0421302
0.9838867, -0.1103516, -0.1923828, -6.890244, -4.0243902, 5.3048782, 0.0481727
0.9760742, -0.1176758, -0.184082, -6.8292685, -4.4512196, 5.4268293, 0.0486763
0.9746094, -0.1206055, -0.1821289, -7.3780489, -5.0609756, 5.3048782, 0.043473
0.9707031, -0.1259766, -0.1782227, -8.2926826, -6.3414636, 5.3048782, 0.0387732
0.9677734, -0.1274414, -0.1728516, -9.1463413, -7.3170733, 5.3658538, 0.04448
0.9643555, -0.1323242, -0.1699219, -9.8780489, -8.5975609, 5.3048782, 0.0411231
