Application:, Trigno Discover (1.6.5)
Date/Time:, 18/02/2025 17:07:46
Collection Length (seconds):, 32.3865
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.6787109, 0.690918, -0.3242188, -13.1097565, -12.6829271, 0.4268293, -0.0636149
-0.6801758, 0.6860352, -0.3344727, -13.7195129, -12.9268293, 0.6707317, -0.051194
-0.6826172, 0.6801758, -0.3378906, -15, -13.2317076, 0.0609756, -0.0297093
-0.6821289, 0.6708984, -0.3227539, -15.8536587, -13.1097565, -0.1829268, -0.0058747
-0.6914062, 0.6782227, -0.3129883, -15.7926836, -12.8048782, -0.6097561, 0.0119173
-0.6943359, 0.6831055, -0.3046875, -15.2439032, -13.5975609, -0.7926829, 0.0186313
-0.6875, 0.6938477, -0.2978516, -14.8780489, -14.2682934, -0.3658537, 0.0166171
-0.6796875, 0.6982422, -0.2978516, -13.9634151, -14.6951227, -0.2439024, 0.0099031
-0.6616211, 0.7036133, -0.3085938, -14.2682934, -14.7560978, -0.1829268, 0.0023499
-0.6621094, 0.7006836, -0.3115234, -14.3902445, -13.6585369, -0.7317073, 0.0008392
-0.6567383, 0.7041016, -0.3198242, -14.8780489, -13.0487804, -0.7317073, 0.0206455
-0.6640625, 0.7036133, -0.3222656, -16.0365849, -11.4634151, -0.7926829, 0.0411231
-0.6694336, 0.7036133, -0.3168945, -16.4024391, -11.341464, -0.9756098, 0.0357519
-0.6733398, 0.7036133, -0.3149414, -16.5243912, -11.5853662, -0.9146342, 0.0102388
-0.6806641, 0.6987305, -0.3100586, -16.280489, -11.9512196, -0.9756098, -0.0196384
-0.6870117, 0.6860352, -0.2983398, -16.0365849, -12.560976, -1.0365853, -0.0330663
-0.6875, 0.6806641, -0.2988281, -15.5487804, -13.3536587, -0.9146342, -0.030045
-0.6855469, 0.6679688, -0.2939453, -15.5487804, -13.2926836, -0.9756098, -0.0317235
-0.6879883, 0.6650391, -0.2954102, -14.8170738, -12.8658543, -0.8536586, -0.0347448
-0.6933594, 0.6679688, -0.2924805, -14.2073174, -13.1097565, -0.3048781, -0.0330663
-0.6914062, 0.6733398, -0.300293, -12.9268293, -13.780488, 0.4268293, -0.0243381
-0.6811523, 0.6875, -0.3105469, -12.6219511, -14.2682934, 0.5487805, -0.0184634
-0.6762695, 0.6923828, -0.3105469, -12.5, -14.4512196, 0.6097561, -0.0135958
-0.6733398, 0.6958008, -0.3105469, -13.4146347, -13.4146347, 0, -0.0078889
-0.6708984, 0.6967773, -0.3100586, -14.0243902, -12.7439032, -0.0609756, -0.0105745
-0.671875, 0.6977539, -0.3051758, -14.5121956, -11.5853662, -0.0609756, -0.0085603
-0.6713867, 0.6928711, -0.3149414, -15, -11.341464, -0.1829268, -0.0072175
-0.6743164, 0.6860352, -0.3261719, -15.6097565, -11.5853662, 0.1829268, -0.0203098
-0.6791992, 0.6782227, -0.3417969, -15.4268293, -11.5243902, 0.1829268, -0.0397803
-0.684082, 0.6801758, -0.3486328, -15.9756098, -12.0731707, 0.2439024, -0.0468299
-0.6933594, 0.6777344, -0.3496094, -16.4024391, -12.3780489, 0.3658537, -0.0377661
-0.6972656, 0.6762695, -0.3413086, -17.2560978, -12.8658543, -0.3048781, -0.0216526
-0.7036133, 0.675293, -0.3237305, -17.7439022, -13.0487804, -0.6707317, -0.01561
-0.7060547, 0.6772461, -0.3125, -17.0121956, -13.780488, -1.097561, -0.012253
-0.699707, 0.6904297, -0.3134766, -15.3658543, -14.6951227, -0.2439024, -0.0065461
-0.6943359, 0.6914062, -0.3212891, -14.7560978, -15.4268293, 0.1829268, -0.0085603
-0.675293, 0.7016602, -0.3232422, -14.8170738, -16.3414631, 0.4268293, -0.0092317
-0.6630859, 0.7011719, -0.3232422, -15.6097565, -16.3414631, 0.3658537, -0.0092317
-0.6606445, 0.7001953, -0.3212891, -17.0731716, -15.5487804, -0.7317073, -0.012253
-0.6708984, 0.684082, -0.3129883, -17.439024, -14.5731707, -0.7317073, -0.0146029
-0.6748047, 0.6816406, -0.309082, -18.2317085, -13.2317076, -0.9756098, -0.0216526
-0.684082, 0.6899414, -0.3017578, -18.2926826, -12.4390249, -1.0365853, -0.023331
-0.6904297, 0.6884766, -0.2993164, -17.9268303, -11.7682934, -0.7926829, -0.012253
-0.6933594, 0.6962891, -0.2988281, -18.1097565, -11.5243902, -0.4878049, 0.0072175
-0.6899414, 0.6943359, -0.2993164, -18.1707325, -12.0121956, -0.3048781, 0.0166171
-0.6826172, 0.6953125, -0.3012695, -18.5365849, -12.0731707, -0.2439024, 0.0169528
-0.6772461, 0.6928711, -0.3027344, -18.6585369, -11.9512196, -0.5487805, 0.0139315
-0.6728516, 0.6879883, -0.3012695, -18.5365849, -11.4024391, -0.7926829, 0.0124208
-0.6743164, 0.6889648, -0.2885742, -18.5975609, -11.280488, -0.7926829, 0.0129244
-0.6777344, 0.6865234, -0.28125, -18.9634151, -11.4024391, -1.2804878, 0.018967
-0.6762695, 0.6845703, -0.2744141, -18.780489, -11.5243902, -1.2804878, 0.0152743
-0.6743164, 0.6811523, -0.2705078, -18.3536587, -11.4024391, -1.1585366, 0.0115816
-0.6708984, 0.6669922, -0.2709961, -18.1707325, -11.341464, -0.9756098, 0.0119173
-0.6738281, 0.6577148, -0.2773438, -18.1097565, -10.9146347, -0.6097561, 0.0132601
