Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 16:22:08
Collection Length (seconds):, 23.949
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9492188, -0.1376953, -0.1655273, -20.6097565, -5.8536587, 1.7682927, 0.0152743
0.9472656, -0.140625, -0.1665039, -20.9146347, -5.7926831, 2.5609756, 0.0092317
0.9555664, -0.1396484, -0.1645508, -20.1829281, -5.3048782, 2.7439024, 0.0146029
0.9624023, -0.1376953, -0.1679688, -19.7560978, -5.2439027, 2.8658538, 0.0018463
0.9736328, -0.140625, -0.1762695, -19.3292694, -5, 2.3170731, -0.0112459
0.9785156, -0.1401367, -0.1821289, -18.9024391, -5, 2.0731707, -0.01561
0.9858398, -0.1464844, -0.1899414, -19.3292694, -5.0609756, 2.2560976, -0.0139315
0.9951172, -0.1435547, -0.1757812, -19.5731716, -5.0609756, 2.4390244, -0.0176242
0.9970703, -0.1386719, -0.1733398, -18.9024391, -3.6585367, 2.9268293, -0.0206455
1, -0.1220703, -0.1728516, -18.6585369, -3.0487804, 2.8658538, -0.0152743
0.9985352, -0.1142578, -0.1767578, -17.6829281, -2.4390244, 3.2317073, -0.0176242
0.9956055, -0.1040039, -0.1894531, -17.6219521, -2.9268293, 3.2926829, -0.0236667
0.9931641, -0.1044922, -0.1948242, -18.4756107, -3.8414636, 3.1707318, -0.0243381
0.9956055, -0.1171875, -0.1918945, -20.1829281, -6.0975609, 3.0487804, -0.0313878
0.9990234, -0.1279297, -0.1899414, -20.9146347, -6.5853658, 3.2926829, -0.0243381
1.0043945, -0.1499023, -0.1772461, -21.6463413, -6.5243902, 3.3536587, -0.012253
1.0053711, -0.1523438, -0.1708984, -20.9146347, -6.280488, 3.3536587, -0.0162814
1, -0.1552734, -0.1503906, -19.5731716, -5.0609756, 3.1097562, -0.012253
0.9848633, -0.1503906, -0.1474609, -18.6585369, -4.8170733, 3.2317073, -0.0052033
0.9819336, -0.1445312, -0.1494141, -18.3536587, -4.2682929, 3.1097562, -0.008896
0.9741211, -0.1416016, -0.1552734, -18.4146347, -5.0609756, 2.9268293, 0.0005035
0.9697266, -0.1386719, -0.1552734, -19.6341476, -5.9756098, 3.1707318, 0.0085603
0.9702148, -0.1259766, -0.1503906, -20.1219521, -6.280488, 3.6585367, -0.0095674
0.9672852, -0.1279297, -0.1445312, -20.2439022, -7.1951222, 3.6585367, -0.0015106
0.9682617, -0.1318359, -0.1479492, -19.7560978, -7.5, 3.7195122, -0.0082246
0.9731445, -0.1328125, -0.1508789, -19.5731716, -7.6219516, 3.4756098, -0.0206455
0.9746094, -0.1469727, -0.15625, -19.6951218, -8.1097565, 3.2317073, -0.0224918
0.9750977, -0.1508789, -0.1567383, -20, -8.2926826, 3.2317073, -0.0327306
0.9785156, -0.1674805, -0.1469727, -20.4878044, -8.6585369, 2.9878049, -0.0421302
0.9746094, -0.1669922, -0.1479492, -19.8780499, -8.780488, 3.1097562, -0.0397803
0.9716797, -0.1645508, -0.1489258, -17.9268303, -9.0243902, 2.6829269, -0.0159457
0.9707031, -0.159668, -0.1625977, -17.2560978, -9.3902445, 2.7439024, 0.0283665
0.9741211, -0.1542969, -0.1674805, -16.3414631, -9.6951218, 3.0487804, 0.0703288
0.9819336, -0.1450195, -0.171875, -16.4024391, -9.6951218, 3.0487804, 0.0810712
0.9819336, -0.1425781, -0.1738281, -17.0121956, -9.5121956, 3.3536587, 0.0834211
0.9907227, -0.1352539, -0.1635742, -17.7439022, -8.9634151, 3.0487804, 0.0710002
0.9873047, -0.1279297, -0.1625977, -17.5, -8.5365858, 2.7439024, 0.0558938
0.9853516, -0.121582, -0.1645508, -17.439024, -8.0487804, 2.7439024, 0.0290379
0.9760742, -0.1235352, -0.1723633, -17.5, -7.5, 3.1707318, 0.0035248
0.965332, -0.1171875, -0.1811523, -17.8658543, -7.0731707, 4.3292685, -0.018967
0.9638672, -0.1088867, -0.1826172, -17.8048782, -7.3170733, 4.6341462, -0.0290379
0.9658203, -0.1074219, -0.1816406, -18.8414631, -7.1951222, 4.8780489, -0.0344091
0.9790039, -0.1235352, -0.1870117, -19.0243912, -7.1341467, 4.7560978, -0.0364233
0.9790039, -0.1313477, -0.1870117, -20.6707325, -7.5609756, 3.9634147, -0.0397803
0.9785156, -0.1547852, -0.1821289, -21.0365868, -7.5609756, 3.7804878, -0.0552224
0.9790039, -0.1616211, -0.1796875, -21.0975609, -7.3170733, 3.5365853, -0.0693217
0.9765625, -0.171875, -0.1733398, -20, -6.8292685, 3.7195122, -0.0797284
0.9755859, -0.175293, -0.1723633, -19.4512196, -6.3414636, 3.8414636, -0.0887922
0.9780273, -0.1704102, -0.1704102, -18.0487804, -5.4878049, 3.9024391, -0.0911421
0.9814453, -0.1674805, -0.168457, -17.6219521, -5, 4.0853658, -0.087953
0.9868164, -0.1499023, -0.15625, -17.1951218, -3.9024391, 4.2682929, -0.0834211
0.9897461, -0.1245117, -0.1489258, -16.8292694, -2.9878049, 4.1463413, -0.0827497
0.9882812, -0.112793, -0.1494141, -16.5243912, -2.4390244, 3.9024391, -0.0882887
0.9868164, -0.1040039, -0.1625977, -16.8292694, -2.8658538, 3.7195122, -0.0797284
0.9848633, -0.1040039, -0.1645508, -17.6219521, -3.5365853, 3.7804878, -0.0699931
0.9916992, -0.1191406, -0.1738281, -18.7195129, -4.4512196, 3.5975611, -0.0639506
