Application:, Trigno Discover (1.6.5)
Date/Time:, 29/01/2025 10:16:36
Collection Length (seconds):, 34.3845
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9663086, -0.1015625, -0.2744141, -14.0853662, -7.6829271, 2.2560976, -0.0681468
0.9677734, -0.0922852, -0.2651367, -13.1097565, -6.8292685, 1.7682927, -0.063447
0.9624023, -0.0888672, -0.2651367, -12.9878054, -7.3170733, 1.6463414, -0.0553902
0.9560547, -0.0844727, -0.2749023, -13.1707315, -7.8048782, 0.8536586, -0.0540475
0.9541016, -0.0839844, -0.2768555, -13.3536587, -8.0487804, 1.2804878, -0.0453193
0.9536133, -0.0795898, -0.2719727, -13.7195129, -8.1097565, 1.7073171, -0.0399481
0.9580078, -0.0756836, -0.2695312, -13.7195129, -8.1097565, 2.0121951, -0.0379339
0.9648438, -0.0625, -0.2714844, -13.3536587, -8.1707315, 2.3170731, -0.0332341
0.9682617, -0.0600586, -0.2783203, -13.1097565, -8.2926826, 1.8902439, -0.0328985
0.9667969, -0.0566406, -0.2915039, -13.780488, -9.1463413, 1.8902439, -0.0315557
0.9702148, -0.0751953, -0.2924805, -14.0853662, -9.2073174, 1.8292683, -0.0261845
0.9736328, -0.0864258, -0.2866211, -14.9390249, -9.3292685, 2.2560976, -0.0271916
0.9750977, -0.0986328, -0.284668, -15, -9.1463413, 2.7439024, -0.0261845
0.9750977, -0.1010742, -0.284668, -14.4512196, -8.4756098, 2.6829269, -0.0238346
0.9726562, -0.1020508, -0.2841797, -13.4756098, -8.2926826, 2.3780489, -0.0258488
0.9716797, -0.1054688, -0.2836914, -12.9268293, -8.1707315, 2.4390244, -0.0271916
0.9731445, -0.09375, -0.2890625, -12.1951218, -7.7439027, 2.2560976, -0.0305486
0.9731445, -0.0869141, -0.2915039, -12.3780489, -7.8048782, 2.1341465, -0.0315557
0.9790039, -0.0756836, -0.2944336, -12.7439032, -7.9268293, 2.1341465, -0.0298772
0.9785156, -0.074707, -0.2958984, -13.2926836, -7.8658538, 1.9512196, -0.0298772
0.9804688, -0.0717773, -0.3012695, -13.841464, -7.6829271, 1.9512196, -0.0359197
0.9829102, -0.0795898, -0.2973633, -14.3292685, -7.9878049, 2.0731707, -0.0332341
0.9829102, -0.0786133, -0.293457, -14.8170738, -7.8048782, 2.5, -0.0365911
0.9873047, -0.0776367, -0.2866211, -14.6341467, -7.1951222, 2.1341465, -0.0339055
0.9907227, -0.0756836, -0.2822266, -14.5731707, -7.0121951, 2.195122, -0.0352483
0.9848633, -0.0844727, -0.2739258, -14.3292685, -6.890244, 1.4634147, -0.0345769
0.980957, -0.0854492, -0.2705078, -14.5121956, -6.890244, 0.9756098, -0.0396124
0.9692383, -0.0913086, -0.2700195, -14.2682934, -6.6463418, 1.3414634, -0.035584
0.9667969, -0.0908203, -0.269043, -14.2073174, -6.7682929, 1.5853659, -0.024506
0.965332, -0.0917969, -0.269043, -13.780488, -6.8292685, 1.2195122, -0.0137636
0.96875, -0.0952148, -0.269043, -13.9024391, -6.8292685, 0.9146342, -0.011078
0.965332, -0.0932617, -0.2788086, -13.841464, -7.0121951, 0.4878049, -0.017792
0.9667969, -0.0952148, -0.2866211, -13.6585369, -6.6463418, 0.4268293, -0.0271916
0.9648438, -0.0922852, -0.2905273, -14.0853662, -6.890244, 0.5487805, -0.0473335
0.9594727, -0.0830078, -0.2836914, -14.5731707, -6.0975609, 0.8536586, -0.0513619
0.9570312, -0.0727539, -0.2817383, -14.6951227, -5.7926831, 0.8536586, -0.0392767
0.956543, -0.046875, -0.2753906, -14.5121956, -5.5487804, 0.6707317, -0.0265202
0.9550781, -0.0410156, -0.2768555, -14.3902445, -5.7317076, 0.6707317, -0.0117494
0.9584961, -0.0429688, -0.2792969, -14.9390249, -6.7682929, 0.3048781, 0.0016785
0.9580078, -0.046875, -0.2841797, -15.2439032, -7.2560978, 0.4878049, 0.0104067
0.9658203, -0.0712891, -0.284668, -16.0365849, -7.7439027, 0.9146342, 0.0171206
0.9716797, -0.0888672, -0.2836914, -15.7317076, -7.3780489, 1.4634147, 0.014435
0.9697266, -0.090332, -0.2841797, -15.4268293, -6.3414636, 1.8902439, 0.0070497
0.9599609, -0.0859375, -0.2807617, -14.6951227, -5.8536587, 2.0731707, -0.0003357
0.9545898, -0.0810547, -0.2788086, -13.780488, -5.3658538, 2.0121951, -0.0063783
0.9550781, -0.0708008, -0.2871094, -13.841464, -5.9756098, 1.7073171, -0.0218204
0.9536133, -0.0693359, -0.2958984, -14.3292685, -6.6463418, 1.4634147, -0.0288701
0.9541016, -0.0717773, -0.2993164, -15.060976, -6.890244, 1.7073171, -0.0352483
0.9619141, -0.0756836, -0.2944336, -15.5487804, -7.0121951, 2.0731707, -0.0419623
0.9741211, -0.0751953, -0.2802734, -15.1829271, -6.0975609, 2.4390244, -0.0433051
0.9790039, -0.0742188, -0.2763672, -14.5731707, -6.0365853, 2.0731707, -0.0473335
0.9741211, -0.081543, -0.2792969, -13.9634151, -5.9146342, 2.0121951, -0.0503548
0.9697266, -0.0893555, -0.2749023, -13.6585369, -5.9756098, 1.7073171, -0.0466621
0.9658203, -0.0932617, -0.277832, -13.9634151, -6.4634147, 2.0121951, -0.0493477
0.9658203, -0.1030273, -0.2709961, -14.0853662, -6.4634147, 2.3170731, -0.0500191
0.9633789, -0.097168, -0.2719727, -14.3902445, -5.9756098, 2.5609756, -0.0500191
