,Application:, Trigno Discover (1.6.5),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,Date/Time:, 28/01/2025 14:43:53,,,,,
1,Collection Length (seconds):,44.6985,,,,,
2,wrist (81457), , , , , , bicep (81139)
3,sensor mode: 609, , , , , , sensor mode: 40
4,ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
5,370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
1857,0.472168,0.7539062,-0.2485352,-34.1463432,79.2682953,140.8536682,-0.0392767
1858,0.4887695,0.7075195,-0.2973633,-35.2439041,79.6341476,142.6219482,-0.0386053
1859,0.4931641,0.6982422,-0.315918,-34.3902435,80,145.36586,-0.0433051
1860,0.4907227,0.7114258,-0.3461914,-32.6829262,80.5487823,146.2195129,-0.0446479
1861,0.4741211,0.7294922,-0.3305664,-31.5853672,81.0365906,145.36586,-0.0399481
1862,0.425293,0.7773438,-0.2768555,-30.4878063,80.8536606,143.5365906,-0.0372625
1863,0.4057617,0.7885742,-0.2456055,-31.1585369,80,143.3536682,-0.0406195
1864,0.3930664,0.7827148,-0.203125,-34.0243912,78.8414688,144.5121918,-0.0406195
1865,0.4189453,0.7504883,-0.2583008,-35.6097565,78.2926865,146.4024353,-0.0433051
1866,0.4467773,0.7246094,-0.2802734,-36.9512215,78.2317123,149.9390259,-0.0473335
1867,0.5029297,0.7016602,-0.2714844,-36.1585388,78.7804871,150.8536682,-0.0493477
1868,0.5166016,0.7089844,-0.2788086,-32.6829262,80.4878082,150.36586,-0.0453193
1869,0.5161133,0.75,-0.2910156,-31.9512196,81.4024429,149.2682953,-0.0463264
1870,0.5073242,0.7709961,-0.2763672,-32.0121956,82.9878082,147.2561035,-0.0486763
1871,0.4916992,0.8012695,-0.2739258,-31.6463413,83.3536606,147.1951294,-0.0500191
1872,0.4921875,0.809082,-0.2817383,-32.3780479,83.4146347,147.9878082,-0.0486763
1873,0.5053711,0.8125,-0.3168945,-34.7560997,84.5731735,149.6341553,-0.0493477
1874,0.5136719,0.8105469,-0.3227539,-35.9756088,85.3048782,150.4268341,-0.0433051
1875,0.5244141,0.765625,-0.3413086,-38.5975609,85.7317123,151.0365906,-0.0426337
1876,0.5219727,0.7104492,-0.3618164,-38.7804871,85.7926865,151.5243988,-0.0446479
1877,0.5234375,0.6865234,-0.3657227,-38.841465,84.4512253,151.8902435,-0.0459907
1878,0.5078125,0.6611328,-0.3696289,-38.0487823,83.3536606,151.8902435,-0.0473335
1879,0.4907227,0.652832,-0.3793945,-36.0975609,80.9146347,151.9512177,-0.0480049
1880,0.4462891,0.6728516,-0.4067383,-34.9390259,79.5121994,151.9512177,-0.0466621
1881,0.4243164,0.684082,-0.4101562,-32.3170738,75.8536606,151.7682953,-0.0520333
1882,0.4116211,0.7006836,-0.3149414,-26.9512196,69.3292694,150.6707306,-0.0540475
1883,0.4091797,0.6992188,-0.3125,-24.6341476,65.9756088,150.0609741,-0.056733
1884,0.4223633,0.6879883,-0.2612305,-27.8658543,62.5609779,150.5487823,-0.056733
1885,0.4345703,0.6704102,-0.230957,-29.5121956,61.5853691,151.5243988,-0.0547189
1886,0.4663086,0.6269531,-0.2548828,-30.7317085,59.4512215,154.8170776,-0.0527047
1887,0.5214844,0.5810547,-0.2109375,-30.8536587,58.5975609,156.5243988,-0.0527047
1888,0.5537109,0.5600586,-0.1347656,-30.060976,57.3780518,158.7804871,-0.0553902
1889,0.5786133,0.5053711,0.0234375,-29.6341476,57.5,158.5975647,-0.0540475
1890,0.5795898,0.4833984,0.0595703,-31.0365868,59.8170738,158.5365906,-0.0540475
1891,0.5795898,0.4423828,0.0341797,-32.3170738,60.6097565,160.0609741,-0.0527047
1892,0.59375,0.4257812,0.0151367,-32.1341476,60.3048782,161.5243988,-0.0516976
1893,0.6494141,0.4267578,-0.0571289,-27.9878063,57.9268303,163.6585388,-0.0533761
1894,0.6811523,0.4487305,-0.1020508,-25.3658543,57.2560997,163.5975647,-0.0513619
1895,0.7158203,0.5415039,-0.1572266,-22.1341476,59.6951218,161.9512177,-0.0493477
1896,0.7109375,0.6025391,-0.1606445,-21.4634151,61.341465,160.2439117,-0.0466621
1897,0.6625977,0.6953125,-0.1479492,-23.5975609,63.2317085,158.4756165,-0.0453193
1898,0.628418,0.703125,-0.1108398,-25.7317085,64.0853653,159.0853729,-0.0446479
1899,0.6279297,0.6796875,-0.0927734,-30.3658543,65.18293,163.3536682,-0.0419623
1900,0.6474609,0.6196289,-0.1103516,-31.7073174,66.0365906,166.0365906,-0.0392767
1901,0.6650391,0.6010742,-0.1923828,-33.5975609,67.2560959,169.146347,-0.0406195
1902,0.6928711,0.6044922,-0.3564453,-36.0975609,69.2682953,167.5609741,-0.0406195
1903,0.6953125,0.6113281,-0.3857422,-37.2560997,69.5121994,165.6707306,-0.0419623
1904,0.7041016,0.6025391,-0.3886719,-39.0853653,69.0243912,162.3170776,-0.0446479
1905,0.6962891,0.5839844,-0.3676758,-40.4268303,69.3902435,161.646347,-0.0419623
1906,0.6494141,0.5761719,-0.2910156,-41.5243912,72.68293,161.4634247,-0.0406195
1907,0.6210938,0.5825195,-0.2578125,-40.8536606,72.9878082,161.5243988,-0.0412909
1908,0.5756836,0.6152344,-0.2436523,-40.1219521,71.4634171,161.2804871,-0.0433051
1909,0.5527344,0.6054688,-0.2456055,-40.7926826,70.5487823,161.1585388,-0.0453193
1910,0.5546875,0.5761719,-0.2421875,-42.5,68.9024429,162.1341553,-0.0439765
1911,0.5717773,0.5029297,-0.2011719,-43.3536606,68.2926865,162.8048859,-0.0419623
1912,0.5888672,0.4697266,-0.1748047,-41.9512215,67.68293,164.5731812,-0.0406195
1913,0.6113281,0.4213867,-0.1621094,-39.0243912,67.1951218,164.5731812,-0.0406195
1914,0.6171875,0.4101562,-0.1489258,-37.5609779,67.0121994,164.0853729,-0.0379339
1915,0.6181641,0.4042969,-0.1420898,-33.841465,64.8170776,162.4390259,-0.0379339
1916,0.6210938,0.4018555,-0.1518555,-32.8658562,63.3536606,162.1951294,-0.0359197
1917,0.6347656,0.4033203,-0.1845703,-31.0975609,61.8292694,162.3170776,-0.0365911
1918,0.6386719,0.4033203,-0.1894531,-30.1219521,61.9512215,162.6219482,-0.0379339
1919,0.6455078,0.4233398,-0.1801758,-27.1951218,60.9756126,162.9268341,-0.0386053
1920,0.6455078,0.456543,-0.2163086,-26.0365868,60.18293,162.4390259,-0.0386053
1921,0.6445312,0.4785156,-0.234375,-25.3048782,58.7195129,161.4024353,-0.0379339
1922,0.6464844,0.4975586,-0.246582,-25.6097565,57.9268303,160.5487823,-0.0365911
1923,0.6513672,0.4887695,-0.2495117,-27.9878063,55.18293,160,-0.0369268
1924,0.6674805,0.4384766,-0.2519531,-31.8292694,53.6585388,160.6097565,-0.0372625
1925,0.6845703,0.4213867,-0.2407227,-33.2926826,54.0243912,160.9146423,-0.0352483
1926,0.6943359,0.3964844,-0.2119141,-32.9268303,54.8170738,160.7317047,-0.0352483
1927,0.6933594,0.3964844,-0.1982422,-32.2560997,54.8170738,160.1829376,-0.0352483
1928,0.6791992,0.4052734,-0.1591797,-31.9512196,54.3292694,158.5365906,-0.0345769
1929,0.6748047,0.3999023,-0.1289062,-31.8902454,54.6951218,157.9268341,-0.0365911
1930,0.668457,0.3720703,-0.0644531,-31.5853672,55,157.6829376,-0.0372625
1931,0.6723633,0.3334961,-0.0214844,-30.9146347,54.9390259,157.9878082,-0.0379339
1932,0.6879883,0.315918,0.0078125,-28.1097565,55.1219521,158.4756165,-0.0412909
1933,0.7319336,0.3056641,0.0825195,-27.0121956,54.8170738,157.7439117,-0.0439765
1934,0.7441406,0.3027344,0.1181641,-25.7317085,55.1219521,154.5121918,-0.0433051
1935,0.7631836,0.3085938,0.1186523,-25.4878063,56.0975609,151.7682953,-0.0419623
1936,0.7729492,0.3154297,0.0869141,-25.6707325,57.1951218,151.4024353,-0.0419623
1937,0.8027344,0.3325195,0.0483398,-27.1341476,60.3658562,152.2561035,-0.0396124
1938,0.8203125,0.3349609,0.0410156,-28.4756107,62.0121956,152.9878082,-0.0419623
1939,0.8452148,0.328125,0.0532227,-31.6463413,66.0365906,153.5365906,-0.0406195
1940,0.8378906,0.340332,0.0117188,-32.1951218,67.9878082,152.8048859,-0.0392767
1941,0.8251953,0.359375,-0.0488281,-30.1829281,70.7926865,151.4634247,-0.0406195
1942,0.7900391,0.4370117,-0.0908203,-28.841465,71.7073212,150.1829376,-0.0379339
1943,0.7744141,0.4599609,-0.0703125,-30.6707325,71.4634171,146.7682953,-0.0406195
1944,0.7402344,0.4121094,-0.015625,-33.9634171,70.4268341,145.36586,-0.0433051
1945,0.7304688,0.3540039,-0.0039062,-42.2560997,68.9634171,145.6707306,-0.0463264
1946,0.7314453,0.222168,-0.0048828,-45.9756126,68.9024429,149.7561035,-0.0459907
1947,0.7363281,0.1625977,-0.0244141,-45.1829262,68.6585388,151.4634247,-0.0426337
1948,0.7402344,0.0800781,-0.0551758,-41.7073174,66.6463394,151.8292694,-0.0439765
1949,0.7402344,0.0571289,-0.043457,-39.1463432,65.0609741,150.1219482,-0.0433051
1950,0.7270508,0.0527344,-0.0087891,-32.6219521,59.5121956,144.8170776,-0.0406195
1951,0.7006836,0.1201172,-0.0200195,-28.9024391,56.2195129,142.0121918,-0.0446479
1952,0.6958008,0.184082,-0.0419922,-21.5853672,50.6707344,138.1707306,-0.0463264
1953,0.6904297,0.3334961,-0.0688477,-18.6585369,48.7195129,136.9512177,-0.0459907
1954,0.6962891,0.3901367,-0.0620117,-17.9268303,45.3048782,135.6707306,-0.0473335
1955,0.7163086,0.4306641,-0.0566406,-20.3658543,44.0243912,135.6707306,-0.0486763
1956,0.7348633,0.4111328,-0.0820312,-28.6585369,43.7804871,137.86586,-0.0493477
1957,0.7963867,0.3271484,-0.1450195,-38.0487823,46.5243912,142.4390259,-0.0533761
1958,0.8330078,0.2861328,-0.1333008,-42.1341476,48.4146347,144.146347,-0.0476692
1959,0.8754883,0.2119141,-0.034668,-47.0731735,52.0731735,143.3536682,-0.0500191
1960,0.8779297,0.1767578,0.0205078,-48.2926826,53.2317085,141.5853729,-0.0466621
1961,0.8354492,0.1586914,0.0737305,-47.9878044,57.0731735,137.3170776,-0.0486763
1962,0.7695312,0.2114258,0.0537109,-46.9512215,57.8658562,135.6097565,-0.0446479
1963,0.7397461,0.2451172,0.0546875,-46.4024391,57.9268303,133.4756165,-0.0459907
1964,0.7236328,0.2792969,0.0742188,-47.6829262,56.7073174,132.6829224,-0.0446479
1965,0.7275391,0.2705078,0.109375,-51.9512215,54.3292694,131.646347,-0.0473335
1966,0.7705078,0.1875,0.1665039,-53.2926826,53.4146347,132.1341553,-0.0493477
1967,0.7954102,0.1313477,0.1611328,-54.6341476,52.5609779,133.5365906,-0.0453193
1968,0.8496094,0.0283203,0.1430664,-53.9634171,52.9268303,135.1829224,-0.0500191
1969,0.8671875,0.0019531,0.1411133,-52.1341476,53.7804909,135.0609741,-0.0493477
1970,0.8759766,0.0117188,0.1499023,-46.8292694,54.3292694,131.8292694,-0.0480049
1971,0.8642578,0.0390625,0.1484375,-44.0853653,53.3536606,129.146347,-0.0506905
1972,0.8349609,0.1030273,0.1220703,-40.2439041,49.2682953,124.7561035,-0.049012
1973,0.824707,0.1328125,0.1362305,-39.8170738,47.1341476,123.7804871,-0.0466621
1974,0.8212891,0.1210938,0.1479492,-40.1829262,44.2682953,123.8414688,-0.0516976
1975,0.824707,0.0869141,0.1201172,-39.8780479,43.4146347,124.8780518,-0.0486763
1976,0.8310547,0.0634766,0.0834961,-40.0609779,42.5609779,127.6219559,-0.0493477
1977,0.8310547,0.0380859,-0.0126953,-40.5487823,42.5609779,127.9268341,-0.0506905
1978,0.8261719,0.0395508,-0.0527344,-40.9756088,43.2926826,126.3414688,-0.0486763
1979,0.8032227,0.0644531,-0.0463867,-39.8780479,43.4146347,121.7682953,-0.0486763
1980,0.7827148,0.0664062,-0.0356445,-40.0609779,41.0365868,118.7195129,-0.0459907
1981,0.7480469,0.0180664,-0.050293,-45.0609779,36.5853653,117.3170776,-0.0466621
1982,0.7529297,0.0175781,0.0131836,-44.6341476,36.5243912,117.1341476,-0.0486763
1983,0.7475586,0.0180664,0.0986328,-37.1341476,33.1097565,114.9390259,-0.0459907
1984,0.7504883,0.0019531,0.0952148,-35.4878044,30.6097565,113.7804871,-0.0433051
1985,0.7592773,-0.0166016,0.09375,-35.2439041,28.841465,112.6219559,-0.0433051
1986,0.7875977,-0.0493164,0.081543,-35.0609779,29.6951218,111.7682953,-0.042298
1987,0.7988281,-0.0483398,0.0766602,-31.6463413,30.3048782,109.3902435,-0.0439765
1988,0.8300781,-0.0024414,0.1005859,-29.5121956,29.7560978,107.5609818,-0.042298
1989,0.8413086,0.0385742,0.1181641,-26.1585369,29.7560978,101.9512253,-0.0419623
1990,0.8510742,0.1210938,0.1655273,-26.4634151,30.7926846,96.2195129,-0.0446479
1991,0.8476562,0.1601562,0.1811523,-27.7439022,31.8292694,93.9024429,-0.0446479
1992,0.8515625,0.2128906,0.1650391,-33.2317085,34.2073174,91.4024429,-0.0446479
1993,0.8564453,0.2207031,0.1533203,-37.2560997,35.5487823,91.3414688,-0.0426337
1994,0.8803711,0.2055664,0.1171875,-46.0365868,39.2682953,91.8902435,-0.0466621
1995,0.9282227,0.1674805,0.0830078,-50.6097565,41.2195129,91.9512253,-0.0459907
1996,0.9526367,0.1401367,0.0908203,-59.5731735,45.7926826,89.8780518,-0.0473335
1997,0.9716797,0.0893555,0.125,-64.3902435,48.1097565,88.2317123,-0.0459907
1998,0.9619141,0.0800781,0.1323242,-73.4146347,52.4390259,82.6219559,-0.0439765
1999,0.9262695,0.0786133,0.1313477,-77.8658524,54.4512215,80.3048782,-0.0449836
2000,0.9003906,0.0917969,0.1196289,-85.6097565,57.5609779,75.8536606,-0.0463264
2001,0.8515625,0.1191406,0.0864258,-93.9024429,58.0487823,72.4390259,-0.0439765
2002,0.8310547,0.1254883,0.1328125,-98.2926865,58.1707344,71.2804871,-0.0473335
2003,0.7978516,-0.0327148,0.2807617,-100.4268341,59.6951218,72.7439041,-0.0466621
2004,0.7822266,-0.2021484,0.2832031,-97.6219559,58.9024391,76.0365906,-0.0439765
2005,0.8056641,-0.5302734,0.2514648,-83.1707306,55.4878044,83.9634171,-0.0453193
2006,0.8364258,-0.5854492,0.2373047,-71.9512177,56.1585388,85.0609741,-0.0466621
2007,0.828125,-0.5107422,0.2490234,-50,55.9146347,77.2560959,-0.0446479
2008,0.7451172,-0.2827148,0.215332,-41.5243912,52.9878044,68.7195129,-0.0446479
2009,0.6972656,-0.1855469,0.1674805,-32.5,41.8292694,53.1707344,-0.0459907
2010,0.6489258,-0.0493164,0.0996094,-31.280489,36.8292694,49.4512215,-0.0433051
2011,0.6591797,-0.0083008,0.0922852,-31.8292694,30.8536587,50.8536606,-0.0419623
2012,0.7275391,0.0234375,0.0795898,-33.2926826,26.8292694,56.341465,-0.0453193
2013,0.7788086,0.0297852,0.0673828,-34.5121956,25.3048782,58.4146347,-0.0446479
2014,0.8637695,0.003418,0.0205078,-39.8170738,23.4756107,59.0853691,-0.0473335
2015,0.8847656,-0.0390625,0.0166016,-43.5365868,23.2926826,58.9634171,-0.0500191
2016,0.9052734,-0.152832,0.0830078,-49.3292694,22.439024,57.7439041,-0.0500191
2017,0.9038086,-0.2587891,0.1689453,-50.6097565,22.5,56.8292694,-0.0473335
2018,0.8979492,-0.2910156,0.2036133,-49.8780518,21.0365868,53.7195129,-0.0459907
2019,0.8588867,-0.3037109,0.2236328,-47.6829262,20.3658543,51.7073174,-0.0473335
2020,0.8349609,-0.2773438,0.2084961,-42.0121956,17.5,47.3170738,-0.0453193
2021,0.8110352,-0.2045898,0.1650391,-39.5731735,15.5487804,45.5487823,-0.0473335
2022,0.8066406,-0.1772461,0.1577148,-37.8658562,11.341464,42.5609779,-0.0486763
2023,0.8286133,-0.1679688,0.1943359,-39.6951218,7.1951222,42.8048782,-0.0426337
2024,0.8564453,-0.1962891,0.2275391,-41.0365868,5.4268293,44.1463432,-0.0412909
2025,0.9331055,-0.2788086,0.3178711,-41.5243912,3.9634147,47.6829262,-0.0433051
2026,0.9628906,-0.3188477,0.355957,-40.1219521,4.5731707,48.9634171,-0.0439765
2027,0.9956055,-0.3618164,0.3847656,-35.2439041,4.6951222,49.8780518,-0.0459907
2028,0.9814453,-0.3510742,0.3837891,-32.8658562,5.1219511,49.5121956,-0.0453193
2029,0.9677734,-0.3300781,0.3745117,-29.1463413,5.3658538,48.4756126,-0.0446479
2030,0.9379883,-0.2856445,0.3100586,-27.9878063,4.7560978,47.8048782,-0.0459907
2031,0.9306641,-0.2612305,0.2402344,-26.4634151,1.6463414,47.8658562,-0.0459907
2032,0.9448242,-0.2255859,0.1152344,-26.9512196,0.3048781,49.0853653,-0.0453193
2033,0.9614258,-0.2133789,0.1054688,-29.1463413,-1.2195122,51.8292694,-0.0459907
2034,1.0102539,-0.2333984,0.1464844,-32.4390259,-2.5609756,54.3902435,-0.0426337
2035,1.0317383,-0.2573242,0.1669922,-34.3902435,-2.5609756,54.9390259,-0.0439765
2036,1.0620117,-0.3027344,0.2524414,-37.7439041,0.3658537,55,-0.0446479
2037,1.0546875,-0.3188477,0.2880859,-37.3780479,1.6463414,54.4512215,-0.0459907
2038,0.9936523,-0.3081055,0.2231445,-32.6829262,2.4390244,53.4146347,-0.0473335
2039,0.9306641,-0.2573242,0.0908203,-30.4878063,2.3780489,53.2317085,-0.0486763
2040,0.8994141,-0.2202148,0.0737305,-27.9268303,2.2560976,54.2073174,-0.0493477
2041,0.8569336,-0.1542969,0.1230469,-27.6219521,2.0121951,54.2682953,-0.0473335
2042,0.8540039,-0.1386719,0.1557617,-27.4390259,-1.2804878,52.5,-0.0433051
2043,0.8544922,-0.1367188,0.1801758,-27.0121956,-3.3536587,51.341465,-0.0412909
2044,0.8647461,-0.1455078,0.1728516,-24.3292694,-6.890244,50.9756126,-0.0409552
2045,0.890625,-0.1572266,0.1713867,-21.5243912,-6.890244,51.8902435,-0.0412909
2046,0.9072266,-0.1572266,0.1987305,-21.0365868,-6.4634147,52.1951218,-0.0449836
2047,0.9448242,-0.1757812,0.2836914,-20.6097565,-6.0365853,50.7317085,-0.0433051
2048,0.9580078,-0.1870117,0.2993164,-20,-6.0975609,48.9634171,-0.0406195
2049,0.9614258,-0.1855469,0.2578125,-18.7195129,-4.6951222,46.2195129,-0.0392767
2050,0.9711914,-0.1606445,0.2529297,-18.2317085,-4.3292685,45.5487823,-0.0396124
2051,0.9780273,-0.1616211,0.2631836,-19.8170738,-4.6951222,45.4268303,-0.0419623
2052,1.0117188,-0.2045898,0.2827148,-21.7682934,-5.0609756,45.7926826,-0.0426337
2053,1.0292969,-0.2382812,0.2988281,-26.0975609,-3.5975611,48.2317085,-0.0426337
2054,1.0371094,-0.2895508,0.315918,-26.7073174,-1.7682927,49.0853653,-0.0446479
2055,1.0209961,-0.2885742,0.2998047,-24.1463413,0.4878049,49.2682953,-0.0419623
2056,0.9667969,-0.2509766,0.2373047,-21.280489,-0.2439024,47.6219521,-0.0426337
2057,0.9350586,-0.2246094,0.206543,-20.7317085,-0.8536586,46.4024391,-0.0439765
2058,0.8818359,-0.1772461,0.171875,-21.1585369,-3.1097562,44.6951218,-0.0419623
2059,0.8686523,-0.171875,0.168457,-21.3414631,-5.0609756,44.2073174,-0.0412909
2060,0.8583984,-0.1801758,0.1958008,-20.9756107,-8.841464,44.6341476,-0.0433051
2061,0.8808594,-0.2001953,0.2119141,-20.4878044,-9.9390249,45,-0.0433051
2062,0.8964844,-0.2041016,0.2109375,-18.5365849,-11.4024391,44.7560997,-0.0439765
2063,0.9248047,-0.2016602,0.1967773,-17.1341476,-12.1341467,43.9024391,-0.0426337
2064,0.934082,-0.1850586,0.1899414,-14.9390249,-12.1341467,42.1341476,-0.0419623
2065,0.9438477,-0.1669922,0.2006836,-14.3292685,-11.9512196,41.2804871,-0.0406195
2066,0.9477539,-0.1655273,0.2109375,-14.5731707,-11.7073174,38.9024391,-0.0446479
2067,0.9604492,-0.1743164,0.2158203,-15.1219511,-10.5487804,38.2317085,-0.0433051
2068,0.9697266,-0.1777344,0.2158203,-15.060976,-9.8780489,37.7439041,-0.0473335
2069,0.9741211,-0.1694336,0.2050781,-15.1829271,-6.4634147,37.0121956,-0.0466621
2070,0.9731445,-0.1616211,0.2080078,-16.0365849,-4.8780489,36.341465,-0.0446479
2071,0.9541016,-0.1552734,0.2197266,-17.1341476,-2.0731707,34.2682953,-0.0459907
2072,0.9399414,-0.1743164,0.2524414,-17.8048782,-1.2804878,33.3536606,-0.0473335
2073,0.9394531,-0.1914062,0.2832031,-18.2926826,0.6707317,31.9512196,-0.0473335
2074,0.9428711,-0.2270508,0.3344727,-18.0487804,1.5853659,31.5853672,-0.0466621
2075,0.9458008,-0.2446289,0.3344727,-15.1829271,3.7804878,30.6097565,-0.0469978
2076,0.9233398,-0.2495117,0.2910156,-11.9512196,6.7682929,29.5121956,-0.0473335
2077,0.9179688,-0.2407227,0.2802734,-10.6707315,7.6829271,28.7195129,-0.0449836
2078,0.9052734,-0.2036133,0.2670898,-8.9024391,8.5975609,26.280489,-0.0433051
2079,0.9013672,-0.1923828,0.2416992,-8.9024391,8.0487804,25.060976,-0.0453193
2080,0.8974609,-0.1850586,0.1723633,-10.1829271,7.4390244,24.3292694,-0.0419623
2081,0.9042969,-0.190918,0.159668,-11.5853662,7.8658538,24.7560978,-0.0466621
2082,0.925293,-0.215332,0.1777344,-14.6951227,9.2073174,25.6097565,-0.0473335
2083,0.9453125,-0.2548828,0.2241211,-15.6707325,9.1463413,26.2195129,-0.0459907
2084,0.9448242,-0.2646484,0.2353516,-15.7317076,8.719512,25.4878063,-0.0473335
2085,0.9140625,-0.2573242,0.2260742,-15.1829271,9.3902445,24.5121956,-0.0433051
2086,0.8891602,-0.2382812,0.2172852,-14.1463413,9.6341467,22.2560978,-0.0446479
2087,0.8422852,-0.2104492,0.1879883,-13.5975609,7.4390244,20.8536587,-0.0459907
2088,0.8232422,-0.2026367,0.1660156,-13.5975609,5.7317076,20.9756107,-0.0453193
2089,0.8198242,-0.2016602,0.1279297,-13.6585369,3.2317073,21.9512196,-0.0446479
2090,0.8193359,-0.2070312,0.1264648,-13.4756098,2.6219513,22.1341476,-0.0439765
2091,0.8286133,-0.21875,0.1503906,-13.2317076,0.8536586,21.5853672,-0.0412909
2092,0.8330078,-0.2211914,0.1665039,-12.9878054,-0.1829268,21.0975609,-0.0399481
2093,0.8393555,-0.2285156,0.1674805,-12.9878054,-2.5609756,19.2682934,-0.0399481
2094,0.8413086,-0.2426758,0.1865234,-12.9268293,-2.9878049,18.5365849,-0.0426337
2095,0.8413086,-0.2539062,0.2124023,-12.7439032,-4.3292685,18.1097565,-0.0436408
2096,0.8535156,-0.2841797,0.2260742,-12.0731707,-5.5487804,18.2317085,-0.0446479
2097,0.8579102,-0.2910156,0.2143555,-10.5487804,-7.3780489,18.2317085,-0.0473335
2098,0.8730469,-0.2919922,0.2104492,-9.7560978,-6.5853658,18.1097565,-0.0446479
2099,0.8710938,-0.2875977,0.2241211,-9.3292685,-6.3414636,17.560976,-0.0436408
2100,0.8686523,-0.2807617,0.230957,-8.9634151,-7.3780489,16.0365849,-0.0433051
2101,0.8686523,-0.2841797,0.2080078,-8.5975609,-7.9878049,15.6097565,-0.0459907
2102,0.8608398,-0.28125,0.1665039,-8.780488,-7.3780489,15.8536587,-0.0419623
2103,0.8647461,-0.28125,0.1782227,-9.3902445,-6.5853658,16.4024391,-0.0433051
2104,0.8642578,-0.2719727,0.222168,-9.6341467,-5.7926831,16.1585369,-0.0446479
2105,0.8603516,-0.2880859,0.2426758,-9.6341467,-6.2195125,15.6097565,-0.0433051
2106,0.8666992,-0.3071289,0.253418,-10.1829271,-6.9512196,15.7317076,-0.0446479
2107,0.8710938,-0.3256836,0.2875977,-10.060976,-6.5243902,16.1585369,-0.0392767
2108,0.8730469,-0.3261719,0.2861328,-9.3902445,-5.5487804,16.7682934,-0.0386053
2109,0.8666992,-0.2836914,0.2314453,-7.3780489,-5.7317076,15.5487804,-0.0379339
2110,0.8652344,-0.2607422,0.1923828,-7.2560978,-5.7926831,14.6951227,-0.0379339
2111,0.8564453,-0.2133789,0.1616211,-8.4756098,-5.670732,12.5,-0.0386053
2112,0.8496094,-0.1982422,0.1665039,-9.8780489,-5.9146342,12.0731707,-0.0382696
2113,0.8544922,-0.1933594,0.1743164,-13.4756098,-6.3414636,11.4024391,-0.0392767
2114,0.8588867,-0.2016602,0.1621094,-14.6951227,-6.2195125,11.8292685,-0.0352483
2115,0.8759766,-0.230957,0.15625,-17.7439022,-5.3048782,13.9634151,-0.0359197
2116,0.8979492,-0.2905273,0.1967773,-19.2682934,-4.6341462,14.6951227,-0.0379339
2117,0.9023438,-0.3300781,0.2138672,-21.0365868,-4.5121951,16.8292694,-0.0352483
2118,0.9189453,-0.3681641,0.2451172,-20.6097565,-4.1463413,17.0731716,-0.0352483
2119,0.9204102,-0.3710938,0.2543945,-18.7195129,-3.7195122,16.2195129,-0.0365911
2120,0.9042969,-0.3505859,0.2299805,-15.9146347,-3.5975611,14.0243902,-0.0379339
2121,0.8867188,-0.3364258,0.1992188,-15.1219511,-3.6585367,13.2926836,-0.0392767
2122,0.8447266,-0.2978516,0.1811523,-14.5121956,-3.3536587,12.9878054,-0.0386053
2123,0.8344727,-0.2827148,0.1875,-14.1463413,-3.7804878,13.0487804,-0.0406195
2124,0.8320312,-0.2631836,0.1899414,-12.9268293,-5.4268293,13.1097565,-0.0406195
2125,0.8486328,-0.2783203,0.1928711,-12.2560978,-6.1585369,13.2317076,-0.0433051
2126,0.8583984,-0.3022461,0.2109375,-12.560976,-6.890244,14.3292685,-0.0426337
2127,0.8818359,-0.3632812,0.265625,-13.1097565,-6.7073174,15.5487804,-0.0399481
2128,0.8974609,-0.3867188,0.2724609,-12.9268293,-7.1341467,17.8658543,-0.0392767
2129,0.9165039,-0.4013672,0.2290039,-11.5853662,-6.9512196,18.4146347,-0.0419623
2130,0.9160156,-0.3823242,0.2080078,-7.7439027,-6.2195125,17.560976,-0.0412909
2131,0.9023438,-0.3300781,0.2041016,-5.1219511,-7.3170733,13.780488,-0.0406195
2132,0.8867188,-0.3046875,0.2055664,-5.1219511,-8.2926826,12.560976,-0.0419623
2133,0.8588867,-0.262207,0.1914062,-6.4634147,-9.7560978,10.9146347,-0.0419623
2134,0.8496094,-0.2470703,0.1821289,-7.0121951,-10.1219511,10.9146347,-0.0453193
2135,0.8481445,-0.2143555,0.1582031,-7.3780489,-10.6097565,11.7682934,-0.042298
2136,0.8603516,-0.2231445,0.1582031,-8.6585369,-11.280488,12.4390249,-0.0446479
2137,0.8706055,-0.2412109,0.1699219,-10.9146347,-12.2560978,13.4146347,-0.0459907
2138,0.8974609,-0.2817383,0.2202148,-12.3170738,-12.560976,13.841464,-0.0419623
2139,0.9101562,-0.3056641,0.2485352,-12.6219511,-13.3536587,13.4756098,-0.0426337
2140,0.9213867,-0.3300781,0.2822266,-11.7073174,-12.9878054,13.1707315,-0.0463264
2141,0.9189453,-0.3291016,0.2866211,-9.0243902,-12.9878054,11.9512196,-0.0480049
2142,0.8999023,-0.3125,0.2519531,-7.0731707,-13.6585369,10.2439022,-0.0513619
2143,0.8925781,-0.2900391,0.2207031,-6.3414636,-13.9634151,9.2682924,-0.0486763
2144,0.8798828,-0.2392578,0.1733398,-6.5243902,-14.4512196,7.9878049,-0.0439765
