Application:, Trigno Discover (1.6.5)
Date/Time:, 12/02/2025 16:12:31
Collection Length (seconds):, 32.373
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9873047, -0.0668945, -0.2324219, -12.6829271, -10.4268293, 3.0487804, -0.0149386
0.9838867, -0.0678711, -0.2368164, -12.6219511, -10.3048782, 3.2317073, -0.0011749
0.9829102, -0.0717773, -0.2373047, -12.8658543, -10.3658543, 3.4756098, 0.0065461
0.9833984, -0.078125, -0.2358398, -12.9268293, -10.1829271, 3.7195122, 0.0199741
0.980957, -0.078125, -0.237793, -13.0487804, -10.1219511, 3.5975611, 0.0240024
0.9804688, -0.0834961, -0.2329102, -13.0487804, -10.1219511, 3.6585367, 0.0280308
0.9838867, -0.0922852, -0.230957, -12.8658543, -9.8780489, 3.5975611, 0.0250095
0.9829102, -0.0922852, -0.2294922, -12.3780489, -9.8170738, 3.3536587, 0.0260166
0.9824219, -0.0932617, -0.2236328, -12.0121956, -10.060976, 3.2926829, 0.0166171
0.9785156, -0.0888672, -0.2246094, -11.5853662, -9.9390249, 3.4146342, 0.0038605
0.9794922, -0.0825195, -0.2324219, -11.4634151, -10, 3.4756098, -0.0028534
0.9863281, -0.0825195, -0.2348633, -10.9756098, -10.3048782, 3.1707318, -0.0097353
0.9882812, -0.0834961, -0.2426758, -11.4634151, -10.3048782, 3.4756098, -0.0070497
0.9833984, -0.0893555, -0.2392578, -11.7682934, -10.060976, 3.4146342, -0.0164492
0.9780273, -0.090332, -0.2319336, -11.6463413, -9.8780489, 3.4756098, -0.0182956
0.980957, -0.0878906, -0.2246094, -11.8902445, -10.1219511, 3.4146342, -0.0172885
0.9819336, -0.0893555, -0.2211914, -11.1585369, -9.8780489, 2.804878, -0.0176242
0.9770508, -0.0859375, -0.2216797, -10.9756098, -9.9390249, 2.6829269, -0.0206455
0.9794922, -0.0859375, -0.2260742, -10.9756098, -10.1829271, 2.5609756, -0.0229953
0.9799805, -0.078125, -0.2329102, -11.0365858, -10.1219511, 2.7439024, -0.0337377
0.9833984, -0.0766602, -0.2373047, -10.9756098, -10.4268293, 3.1707318, -0.0354162
0.987793, -0.0732422, -0.2421875, -11.4024391, -10.4268293, 3.1707318, -0.0370947
0.9897461, -0.0712891, -0.246582, -11.7682934, -10, 3.1097562, -0.0379339
0.9868164, -0.0654297, -0.2519531, -12.3780489, -9.9390249, 3.1707318, -0.0387732
0.9912109, -0.0678711, -0.253418, -12.8658543, -9.6341467, 3.2317073, -0.0327306
0.9853516, -0.0649414, -0.2446289, -14.0853662, -9.6951218, 3.3536587, -0.0330663
0.984375, -0.0634766, -0.2392578, -14.0243902, -9.6341467, 3.3536587, -0.0350805
0.9829102, -0.0654297, -0.2319336, -14.0853662, -10.3048782, 3.2926829, -0.0253452
0.980957, -0.0722656, -0.2265625, -13.841464, -10.060976, 3.0487804, -0.030045
0.9814453, -0.078125, -0.2236328, -14.0243902, -10.4268293, 3.2926829, -0.0344091
0.9819336, -0.0874023, -0.2255859, -14.0243902, -10.6097565, 3.5365853, -0.0313878
0.987793, -0.0893555, -0.2246094, -13.6585369, -10.5487804, 3.7195122, -0.0327306
0.9819336, -0.0917969, -0.2216797, -13.4146347, -10.6707315, 3.8414636, -0.0350805
0.9853516, -0.0849609, -0.2197266, -12.2560978, -10.8536587, 3.6585367, -0.0364233
0.9868164, -0.0820312, -0.2192383, -11.8902445, -10.8536587, 3.2317073, -0.0397803
0.9858398, -0.0800781, -0.2202148, -11.7682934, -11.1585369, 3.1097562, -0.0421302
0.9780273, -0.0771484, -0.2211914, -12.2560978, -11.280488, 3.5975611, -0.0411231
0.9790039, -0.078125, -0.2192383, -12.6219511, -11.5853662, 3.4146342, -0.0428016
0.9794922, -0.0756836, -0.2128906, -12.3170738, -11.7073174, 2.9878049, -0.0451514
0.9790039, -0.0708008, -0.2104492, -12.2560978, -12.0121956, 3.1097562, -0.04448
0.9755859, -0.0649414, -0.2148438, -11.8902445, -12.0121956, 2.9878049, -0.0404517
0.9755859, -0.0605469, -0.2216797, -12.1951218, -12.1951218, 3.4146342, -0.0374304
0.9794922, -0.0634766, -0.222168, -12.4390249, -12.5, 3.0487804, -0.0391089
0.9799805, -0.0708008, -0.2250977, -12.7439032, -12.4390249, 3.0487804, -0.0317235
0.9790039, -0.0786133, -0.2265625, -13.1097565, -12.7439032, 3.2926829, -0.0270237
0.9726562, -0.0913086, -0.2329102, -13.2317076, -12.9268293, 3.4756098, -0.0250095
0.9667969, -0.0922852, -0.234375, -13.2317076, -12.9268293, 3.5365853, -0.0152743
0.9677734, -0.0864258, -0.2275391, -13.3536587, -12.8658543, 3.2926829, -0.0169528
0.9677734, -0.0874023, -0.2255859, -13.2317076, -13.1097565, 3.2926829, -0.0142672
0.9736328, -0.0957031, -0.2202148, -12.7439032, -13.5975609, 2.3780489, -0.0095674
0.9819336, -0.0913086, -0.2246094, -12.3170738, -13.841464, 2.3170731, -0.0196384
0.9853516, -0.0917969, -0.2246094, -11.7073174, -14.0243902, 2.4390244, -0.0198062
0.9912109, -0.0932617, -0.2333984, -11.4024391, -13.9634151, 2.6219513, -0.0142672
0.9912109, -0.0922852, -0.2363281, -11.280488, -13.9634151, 2.4390244, -0.0085603
0.9921875, -0.0942383, -0.2407227, -11.4634151, -13.780488, 2.3170731, -0.0041962
