Application:, Trigno Discover (1.6.5)
Date/Time:, 18/02/2025 16:34:29
Collection Length (seconds):, 24.5295
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.6225586, 0.6958008, -0.3325195, -13.780488, -10.2439022, 3.1707318, 0.023331
-0.605957, 0.7070312, -0.3432617, -13.0487804, -9.8780489, 4.0853658, 0.0166171
-0.5996094, 0.7080078, -0.3530273, -13.3536587, -9.8170738, 3.8414636, 0.0095674
-0.5908203, 0.6918945, -0.3588867, -14.8780489, -9.0243902, 2.9878049, 0.0085603
-0.5952148, 0.6870117, -0.3603516, -15.6097565, -8.5975609, 2.3170731, 0.0132601
-0.6098633, 0.6835938, -0.3583984, -15.9756098, -8.1097565, 1.2195122, 0.008896
-0.621582, 0.6992188, -0.3745117, -15.5487804, -8.3536587, 1.097561, 0.0058747
-0.6274414, 0.7114258, -0.3886719, -14.3292685, -9.6951218, 2.2560976, 0.0025177
-0.6259766, 0.7246094, -0.4145508, -14.3902445, -10.3658543, 2.5, -0.0058747
-0.6313477, 0.7304688, -0.4179688, -15.1829271, -11.4024391, 1.8902439, -0.021149
-0.6499023, 0.7158203, -0.4013672, -17.5, -11.5853662, 0.3658537, -0.0325628
-0.6606445, 0.7080078, -0.3818359, -18.4146347, -11.5243902, -0.1829268, -0.0172885
-0.6738281, 0.6992188, -0.3510742, -17.8658543, -11.9512196, 0, 0.0757
-0.6704102, 0.7011719, -0.3486328, -16.7682934, -12.2560978, 0.6097561, 0.2213931
-0.6577148, 0.7099609, -0.3657227, -14.2073174, -13.5975609, 2.4390244, 0.25832
-0.644043, 0.7163086, -0.3813477, -13.4146347, -14.0853662, 3.0487804, 0.2281071
-0.6269531, 0.7226562, -0.4101562, -12.9878054, -13.9634151, 3.2317073, 0.1591211
-0.6289062, 0.7246094, -0.4165039, -13.6585369, -13.9024391, 2.7439024, 0.0720073
-0.6323242, 0.7285156, -0.4072266, -15.3048782, -13.4756098, 2.0731707, 0.0065461
-0.652832, 0.734375, -0.3862305, -15.4268293, -14.1463413, 1.7682927, -0.0377661
-0.6582031, 0.7412109, -0.3740234, -15.2439032, -14.8170738, 1.7073171, -0.0762036
-0.6479492, 0.7412109, -0.375, -14.6341467, -15.4268293, 1.8292683, -0.1049058
-0.6455078, 0.7353516, -0.3759766, -14.6341467, -15.6707325, 2.0121951, -0.1226978
-0.6381836, 0.7270508, -0.3647461, -14.8170738, -15.5487804, 2.195122, -0.1384756
-0.6342773, 0.7241211, -0.3549805, -15.3048782, -15.7317076, 2.0731707, -0.1393149
-0.6259766, 0.7060547, -0.3256836, -15.9146347, -15.4268293, 1.402439, -0.1237049
-0.6196289, 0.6938477, -0.2988281, -15.9756098, -15.060976, 1.402439, -0.0965133
-0.6157227, 0.6938477, -0.2905273, -14.8170738, -14.6951227, 1.5243902, -0.0854353
-0.5981445, 0.6855469, -0.2993164, -14.1463413, -14.1463413, 1.8902439, -0.0834211
-0.5917969, 0.6806641, -0.3071289, -13.5365858, -13.5365858, 2.6829269, -0.0861067
-0.5883789, 0.6723633, -0.3203125, -13.2926836, -12.1341467, 2.2560976, -0.1010452
-0.5957031, 0.6704102, -0.3173828, -13.2926836, -12.0731707, 1.8902439, -0.1169909
-0.609375, 0.6767578, -0.3125, -13.2926836, -11.6463413, 1.4634147, -0.1317617
-0.6186523, 0.6826172, -0.3144531, -13.3536587, -11.7073174, 1.4634147, -0.1277333
-0.6220703, 0.7045898, -0.3144531, -12.1951218, -12.4390249, 2.3780489, -0.0961776
-0.6186523, 0.7128906, -0.3105469, -11.8902445, -12.7439032, 2.195122, -0.0726787
-0.6157227, 0.7182617, -0.2890625, -12.0121956, -12.1341467, 1.0365853, -0.0706645
-0.6079102, 0.7182617, -0.2768555, -12.1341467, -11.4634151, 0.6097561, -0.0659648
-0.6113281, 0.7109375, -0.2856445, -11.0365858, -9.5121956, 1.097561, -0.0755322
-0.5986328, 0.703125, -0.3339844, -10.1829271, -9.1463413, 2.1341465, -0.0963455
-0.5883789, 0.6948242, -0.359375, -9.2073174, -9.0243902, 3.4756098, -0.1139696
-0.5961914, 0.6967773, -0.3925781, -10.4878054, -8.5365858, 2.5609756, -0.1169909
-0.6108398, 0.6967773, -0.3862305, -11.5243902, -8.4146347, 1.4634147, -0.1190051
-0.6567383, 0.7050781, -0.3535156, -12.3170738, -8.9634151, 0.2439024, -0.1106126
-0.6640625, 0.7104492, -0.3378906, -12.0121956, -10.3048782, 0.6097561, -0.0941634
-0.6699219, 0.7192383, -0.3129883, -9.6951218, -11.8902445, 1.7073171, -0.082414
-0.6586914, 0.7216797, -0.3168945, -8.3536587, -11.8902445, 2.3170731, -0.0787213
-0.640625, 0.7246094, -0.3369141, -7.9268293, -10.8536587, 2.9878049, -0.0632792
-0.6303711, 0.7211914, -0.3637695, -8.1097565, -9.5731707, 2.9268293, -0.0397803
-0.6308594, 0.7275391, -0.3696289, -9.1463413, -7.7439027, 2.9268293, -0.0162814
-0.637207, 0.7299805, -0.3754883, -10.1219511, -7.1341467, 2.5, 0.0025177
-0.6494141, 0.7333984, -0.3686523, -11.219512, -7.0121951, 1.5243902, 0.0414588
-0.6635742, 0.7329102, -0.3730469, -10.4878054, -8.5975609, 1.5243902, 0.1082628
-0.6611328, 0.7358398, -0.3798828, -10.3658543, -9.5121956, 2.0121951, 0.1693599
