Application:, Trigno Discover (1.6.5)
Date/Time:, 29/01/2025 10:09:30
Collection Length (seconds):, 34.9245
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9663086, -0.0649414, -0.3168945, -11.280488, -5.4268293, -2.0731707, -0.0553902
0.9609375, -0.0610352, -0.3227539, -11.0365858, -5.4268293, -2.4390244, -0.0647898
0.9604492, -0.0483398, -0.3334961, -11.4634151, -5.1829271, -2.1341465, -0.0728466
0.9677734, -0.0444336, -0.3369141, -11.5853662, -5.4268293, -2.195122, -0.0782177
0.9790039, -0.0429688, -0.3354492, -11.8292685, -6.0975609, -2.0121951, -0.0835889
0.9833984, -0.0507812, -0.3349609, -11.8292685, -6.1585369, -1.8902439, -0.0852674
0.9833984, -0.0600586, -0.3359375, -12.6219511, -5.9756098, -1.2804878, -0.0822461
0.9804688, -0.0610352, -0.3359375, -12.2560978, -5.2439027, -1.0365853, -0.0782177
0.9682617, -0.0551758, -0.3339844, -12.0121956, -4.6951222, -0.8536586, -0.0637827
0.9624023, -0.0473633, -0.3305664, -12.0121956, -4.4512196, -0.7926829, -0.0587472
0.9638672, -0.0507812, -0.3300781, -11.6463413, -4.7560978, -1.097561, -0.063447
0.9663086, -0.0556641, -0.3330078, -12.3170738, -5.7317076, -1.097561, -0.0661326
0.9726562, -0.0615234, -0.3300781, -12.2560978, -5.670732, -0.9756098, -0.0647898
0.9790039, -0.0649414, -0.324707, -12.1341467, -5.3658538, -0.7926829, -0.0647898
0.9790039, -0.0644531, -0.3237305, -11.6463413, -4.9390244, -0.9146342, -0.0654612
0.9790039, -0.0629883, -0.3173828, -11.280488, -4.1463413, -0.7926829, -0.0708324
0.9750977, -0.0605469, -0.3164062, -11.0975609, -3.9024391, -0.7926829, -0.0715038
0.972168, -0.0595703, -0.315918, -11.219512, -4.5121951, -0.9146342, -0.0647898
0.9716797, -0.0595703, -0.3164062, -11.1585369, -4.9390244, -0.8536586, -0.0486763
0.9726562, -0.0649414, -0.3203125, -11.5243902, -5.670732, -0.8536586, -0.0328985
0.9731445, -0.0678711, -0.3198242, -11.7682934, -6.0365853, -0.7926829, -0.0167849
0.9760742, -0.0712891, -0.3227539, -11.4634151, -5.670732, -0.4268293, -0.017792
0.9770508, -0.074707, -0.3242188, -10.9756098, -5.1219511, -0.3658537, -0.0298772
0.9750977, -0.0727539, -0.3251953, -10.7926836, -4.8170733, -0.2439024, -0.0332341
0.96875, -0.0620117, -0.3134766, -10.7926836, -4.2073174, -0.2439024, -0.03122
0.9672852, -0.0576172, -0.3085938, -10.7926836, -4.390244, -0.4878049, -0.0328985
0.9682617, -0.0498047, -0.3041992, -10.8536587, -4.2682929, -0.7317073, -0.0298772
0.965332, -0.0483398, -0.3139648, -10.7317076, -5.1219511, -1.097561, -0.0318914
0.9594727, -0.0561523, -0.3237305, -11.219512, -5.4268293, -0.7926829, -0.0352483
0.9648438, -0.0615234, -0.3217773, -11.4024391, -5.7317076, -0.3658537, -0.0292058
0.9682617, -0.0644531, -0.3110352, -10.9146347, -4.7560978, 0.2439024, -0.0198062
0.9663086, -0.0507812, -0.3022461, -9.7560978, -3.4756098, 0.0609756, -0.017792
0.9628906, -0.0473633, -0.3085938, -9.6341467, -2.9268293, -0.6097561, -0.0151064
0.9501953, -0.0454102, -0.3271484, -10.060976, -3.7195122, -1.0365853, -0.0157778
0.9482422, -0.0478516, -0.3344727, -10.3658543, -4.390244, -0.8536586, -0.0288701
0.9589844, -0.059082, -0.3344727, -11.4634151, -5.3658538, -0.4878049, -0.035584
0.9667969, -0.0649414, -0.3325195, -11.4634151, -5.609756, -0.2439024, -0.0342412
0.9707031, -0.0688477, -0.3320312, -10.6707315, -4.0243902, 0.0609756, -0.0325628
0.9711914, -0.0634766, -0.3334961, -10.3048782, -3.2317073, 0, -0.0285344
0.9594727, -0.0507812, -0.3271484, -10.3048782, -2.6219513, -0.2439024, -0.03122
0.9604492, -0.0488281, -0.3198242, -10.4268293, -2.5, -0.4268293, -0.0365911
0.9604492, -0.0458984, -0.3134766, -10.8536587, -3.2926829, -0.3048781, -0.0379339
0.9599609, -0.0463867, -0.3105469, -10.9146347, -3.9634147, -0.3048781, -0.0439765
0.9589844, -0.0527344, -0.3120117, -11.0975609, -4.0243902, 0.1219512, -0.0513619
0.9619141, -0.0649414, -0.3198242, -11.219512, -4.0243902, 0.6097561, -0.0540475
0.9584961, -0.0644531, -0.3164062, -11.4024391, -3.9024391, 1.0365853, -0.056733
0.9580078, -0.0585938, -0.3115234, -10.9756098, -3.1097562, 1.0365853, -0.056733
0.9580078, -0.0551758, -0.3095703, -10.9146347, -3.0487804, 0.4268293, -0.0527047
0.9560547, -0.0532227, -0.3129883, -11.5243902, -3.4756098, 0.4268293, -0.0513619
0.9575195, -0.0546875, -0.3139648, -12.0731707, -4.0243902, 0.4268293, -0.0594186
0.9638672, -0.0615234, -0.3164062, -12.3170738, -4.7560978, 0.9146342, -0.063447
0.9692383, -0.0576172, -0.3129883, -12.560976, -4.5731707, 1.097561, -0.0654612
0.9692383, -0.0556641, -0.3066406, -11.8902445, -3.7804878, 1.3414634, -0.0674754
0.9604492, -0.0507812, -0.3032227, -11.4634151, -3.8414636, 1.0365853, -0.0621042
0.9589844, -0.0517578, -0.3041992, -11.5243902, -4.2682929, 1.2804878, -0.0607614
