Application:, Trigno Discover (1.6.5)
Date/Time:, 03/02/2025 10:48:19
Collection Length (seconds):, 51.0705
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.9794922, 0.0742188, 0.2207031, -0.9146342, -11.0365858, 2.9878049, -0.1366293
-0.9936523, 0.0776367, 0.2011719, -1.2804878, -10.9756098, 3.1707318, -0.1312581
-0.9975586, 0.0766602, 0.1918945, -2.9268293, -10, 4.0243902, -0.1218585
-1.0078125, 0.0722656, 0.1821289, -3.7804878, -10.2439022, 3.9024391, -0.0990311
-1.0131836, 0.0654297, 0.1904297, -4.6341462, -10.4268293, 4.390244, -0.0835889
-1.0117188, 0.0615234, 0.1977539, -5.1219511, -10.6097565, 4.6341462, -0.0721752
-1.0078125, 0.0507812, 0.2158203, -4.8780489, -10.6707315, 4.6951222, -0.0624399
-1.0019531, 0.0390625, 0.2231445, -5.1829271, -10.1219511, 5, -0.0449836
-0.9926758, 0.027832, 0.2329102, -5, -10.060976, 4.9390244, -0.0540475
-0.9863281, 0.0288086, 0.2368164, -4.1463413, -9.9390249, 5.9146342, -0.0500191
-0.9716797, 0.0332031, 0.2338867, -3.6585367, -10.1219511, 6.2195125, -0.0459907
-0.9658203, 0.0375977, 0.2314453, -3.1097562, -10.6097565, 7.0121951, -0.0493477
-0.956543, 0.0625, 0.2338867, -2.6219513, -11.0365858, 7.4390244, -0.0540475
-0.949707, 0.0688477, 0.2373047, -2.0731707, -11.7682934, 7.5, -0.0540475
-0.9428711, 0.090332, 0.2373047, -1.7682927, -11.8902445, 7.0731707, -0.063447
-0.9521484, 0.1015625, 0.234375, -1.402439, -11.9512196, 6.4024391, -0.070161
-0.956543, 0.1040039, 0.2358398, -1.1585366, -11.6463413, 5.1219511, -0.0691539
-0.9638672, 0.0917969, 0.2348633, -0.9146342, -11.4024391, 4.2073174, -0.0647898
-0.9697266, 0.0830078, 0.2358398, -0.6707317, -11.1585369, 3.2317073, -0.0496834
-0.9804688, 0.0605469, 0.25, -0.6707317, -10.7317076, 3.1097562, -0.0372625
-0.9882812, 0.050293, 0.2543945, 0, -10.3048782, 3.4756098, -0.024506
-0.9873047, 0.0424805, 0.2451172, 0.1219512, -10.3048782, 4.0243902, -0.0030213
-0.9873047, 0.0380859, 0.2358398, 0.3048781, -9.5121956, 4.9390244, 0.0224918
-0.9863281, 0.0493164, 0.2216797, 0.4878049, -9.7560978, 5.5487804, 0.0553902
-0.9848633, 0.0625, 0.2158203, 0.4268293, -10.4878054, 6.3414636, 0.0597543
-0.9829102, 0.0859375, 0.2050781, 0.6707317, -10.7317076, 6.5853658, 0.0641184
-0.9750977, 0.0947266, 0.1982422, 1.3414634, -11.280488, 6.5243902, 0.0842603
-0.9760742, 0.0966797, 0.1928711, 0.8536586, -11.280488, 5.670732, 0.0936599
-0.9755859, 0.0947266, 0.1962891, 0.1829268, -11.1585369, 5.1829271, 0.0983597
-0.9770508, 0.0893555, 0.203125, -0.8536586, -11.219512, 4.2073174, 0.0963455
-0.9824219, 0.074707, 0.2260742, -1.0365853, -11.1585369, 4.2073174, 0.0802319
-0.9819336, 0.0673828, 0.234375, -0.7317073, -11.5853662, 5.4878049, 0.0647898
-0.9726562, 0.0732422, 0.2416992, -0.1829268, -11.8902445, 6.2195125, 0.0641184
-0.9667969, 0.081543, 0.2416992, 0.1219512, -12.0121956, 7.3780489, 0.0453193
-0.949707, 0.1005859, 0.2436523, -0.3658537, -11.5853662, 7.6219516, 0.0359197
-0.9443359, 0.1069336, 0.2470703, -1.3414634, -11.9512196, 7.6219516, 0.0305486
-0.9404297, 0.1269531, 0.2553711, -1.8292683, -12.2560978, 7.1951222, 0.010071
-0.9360352, 0.1391602, 0.25, -2.0731707, -11.9512196, 6.6463418, -0.0124208
-0.9335938, 0.1464844, 0.2485352, -2.9268293, -11.5243902, 5.7926831, -0.0124208
-0.940918, 0.1411133, 0.2353516, -3.5365853, -11.4024391, 5.1829271, -0.0083925
-0.9414062, 0.1323242, 0.2363281, -4.2073174, -10.8536587, 4.2073174, -0.0130922
-0.9550781, 0.1132812, 0.246582, -4.0243902, -10.7926836, 3.5975611, -0.010071
-0.9628906, 0.1025391, 0.2485352, -4.0853658, -10.5487804, 2.8658538, -0.0003357
-0.9707031, 0.0922852, 0.2426758, -4.0243902, -10.6097565, 2.3780489, -0.0030213
-0.9770508, 0.0869141, 0.2456055, -4.0853658, -10.2439022, 2.804878, 0.0063783
-0.984375, 0.0849609, 0.2387695, -3.8414636, -10, 3.3536587, 0.0218204
-0.9838867, 0.0854492, 0.2319336, -3.2317073, -9.3292685, 4.3292685, 0.03122
-0.9726562, 0.0888672, 0.2177734, -3.0487804, -9.3902445, 4.6951222, 0.027863
-0.9619141, 0.0844727, 0.1943359, -3.2317073, -8.780488, 4.7560978, 0.0292058
