Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 16:06:31
Collection Length (seconds):, 27.837
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9580078, -0.1352539, -0.2246094, -16.0365849, -9.3902445, 2.3170731, 0.0058747
0.9624023, -0.1416016, -0.2265625, -16.6463413, -9.5731707, 2.4390244, 0.0038605
0.9682617, -0.1450195, -0.2216797, -16.5243912, -9.5121956, 2.5609756, 0.0023499
0.9824219, -0.1450195, -0.2177734, -15.8536587, -9.3902445, 2.0731707, 0.0062104
0.9829102, -0.1430664, -0.2138672, -15.7926836, -9.1463413, 1.8902439, 0.0099031
0.984375, -0.144043, -0.2114258, -15.7926836, -8.780488, 1.5243902, 0.0085603
0.987793, -0.1450195, -0.2124023, -15.5487804, -8.841464, 1.8292683, 0.008896
0.9858398, -0.1499023, -0.215332, -15.6097565, -9.0853662, 1.8292683, 0.0137636
0.9829102, -0.1582031, -0.2260742, -15.6097565, -9.0243902, 2.1341465, 0.0115816
0.9785156, -0.1513672, -0.230957, -15.6707325, -9.3292685, 2.1341465, 0.0038605
0.9775391, -0.1464844, -0.2353516, -15.6097565, -9.0243902, 2.2560976, -0.002182
0.9731445, -0.1352539, -0.2294922, -15.4878054, -8.4756098, 2.3780489, -0.008896
0.9794922, -0.1162109, -0.2104492, -15, -7.9878049, 2.804878, -0.0068818
0.9780273, -0.1083984, -0.2080078, -14.9390249, -7.8658538, 2.6829269, -0.0159457
0.9760742, -0.1074219, -0.2094727, -15.3048782, -7.9268293, 2.195122, -0.0176242
0.965332, -0.1088867, -0.2197266, -16.2195129, -7.9878049, 2.3170731, -0.0204776
0.9643555, -0.1367188, -0.2211914, -17.9268303, -8.4756098, 3.1707318, -0.0297093
0.9697266, -0.1503906, -0.2138672, -18.5975609, -8.9024391, 3.4756098, -0.0407874
0.9711914, -0.1621094, -0.2026367, -17.8658543, -9.3902445, 3.7195122, -0.047837
0.9711914, -0.1630859, -0.2060547, -17.1341476, -9.2073174, 3.3536587, -0.0404517
0.9765625, -0.1557617, -0.2119141, -15.9756098, -8.5975609, 2.6829269, -0.051194
0.9829102, -0.1396484, -0.21875, -15.6097565, -8.5365858, 2.3780489, -0.0626078
0.987793, -0.1328125, -0.2163086, -15.3658543, -8.3536587, 2.0121951, -0.0609293
0.9931641, -0.1298828, -0.2099609, -15.5487804, -8.3536587, 2.195122, -0.0639506
0.9931641, -0.1313477, -0.2080078, -15.7926836, -8.4756098, 2.0121951, -0.0757
0.9907227, -0.140625, -0.2094727, -15.9756098, -8.3536587, 2.195122, -0.0835889
0.9882812, -0.1420898, -0.2114258, -16.280489, -8.4146347, 2.5, -0.0928206
0.9765625, -0.1523438, -0.2167969, -16.0975609, -8.3536587, 2.804878, -0.1049058
0.9711914, -0.1523438, -0.2163086, -15.9756098, -8.780488, 2.6829269, -0.096849
0.965332, -0.1445312, -0.2177734, -15.3048782, -8.3536587, 2.5609756, -0.1062486
0.9692383, -0.1396484, -0.2172852, -15.2439032, -8.2317076, 2.5, -0.1129625
0.9702148, -0.1357422, -0.2143555, -15.1829271, -8.0487804, 2.3170731, -0.1143053
0.9697266, -0.1337891, -0.2094727, -15.6707325, -8.1707315, 1.9512196, -0.1143053
0.9716797, -0.137207, -0.2075195, -16.2195129, -8.3536587, 1.4634147, -0.1025559
0.9672852, -0.1494141, -0.2050781, -16.2195129, -8.4756098, 1.5853659, -0.0908064
0.9707031, -0.1513672, -0.2075195, -16.3414631, -8.2317076, 1.7682927, -0.0780499
0.9702148, -0.1503906, -0.2128906, -15.4878054, -8.0487804, 2.0731707, -0.0699931
0.9726562, -0.1450195, -0.2124023, -14.8170738, -7.6829271, 2.1341465, -0.0518654
0.9755859, -0.1391602, -0.2250977, -14.6341467, -7.3170733, 1.6463414, -0.051194
0.9741211, -0.1367188, -0.2304688, -14.8170738, -7.2560978, 1.5243902, -0.0448157
0.9819336, -0.1376953, -0.2338867, -15.7317076, -6.890244, 1.2804878, -0.0344091
0.9892578, -0.1430664, -0.2226562, -16.0365849, -6.890244, 1.4634147, -0.0152743
0.9921875, -0.1469727, -0.2197266, -15.8536587, -6.5243902, 1.2195122, -0.0142672
0.9873047, -0.1430664, -0.2060547, -15.9146347, -6.5853658, 1.3414634, -0.0087282
0.9853516, -0.1357422, -0.2036133, -15.060976, -6.4634147, 1.3414634, 0.0048676
0.9799805, -0.1220703, -0.2041016, -15, -6.6463418, 1.5243902, 0.0132601
0.9741211, -0.1166992, -0.2041016, -15.060976, -6.8292685, 1.9512196, 0.0119173
0.9741211, -0.1176758, -0.2045898, -16.0365849, -7.3780489, 2.2560976, 0.0146029
0.9736328, -0.1186523, -0.2104492, -16.3414631, -7.8048782, 2.3170731, 0.0169528
0.9780273, -0.128418, -0.2148438, -16.0975609, -8.1097565, 2.5609756, 0.0270237
0.984375, -0.1362305, -0.2158203, -15.9756098, -8.1097565, 2.6219513, 0.0117494
0.9951172, -0.1474609, -0.2182617, -15, -7.7439027, 2.4390244, 0.0077211
0.9931641, -0.1508789, -0.2192383, -14.6341467, -7.3170733, 2.5, 0.0087282
0.9936523, -0.152832, -0.2177734, -13.9024391, -6.890244, 2.5609756, -0.005539
0.9892578, -0.1494141, -0.222168, -14.0243902, -6.890244, 2.3780489, -0.0038605
0.9882812, -0.1484375, -0.222168, -13.6585369, -6.890244, 1.9512196, -0.0095674
