Application:, Trigno Discover (1.6.5)
Date/Time:, 12/02/2025 16:22:19
Collection Length (seconds):, 32.9265
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9604492, -0.1142578, -0.2636719, -7.6829271, -5.9146342, -2.0731707, -0.0099031
0.9536133, -0.1201172, -0.2631836, -7.5609756, -6.0365853, -1.8902439, -0.0139315
0.9477539, -0.1196289, -0.2685547, -7.3780489, -5.9756098, -2.0121951, -0.0139315
0.9487305, -0.1201172, -0.2714844, -7.1341467, -6.280488, -2.195122, -0.0172885
0.9536133, -0.1113281, -0.2773438, -6.5853658, -6.4024391, -2.6829269, -0.0186313
0.9580078, -0.1083984, -0.2822266, -6.2195125, -6.7682929, -2.8658538, -0.0169528
0.9677734, -0.0991211, -0.2797852, -6.4024391, -6.280488, -3.2317073, -0.0203098
0.9819336, -0.0908203, -0.2602539, -6.4634147, -5.9146342, -3.2317073, -0.0243381
0.9838867, -0.0888672, -0.2475586, -6.4634147, -5.7926831, -3.9634147, -0.0256809
0.9780273, -0.0908203, -0.2480469, -6.9512196, -5.4268293, -3.9634147, -0.0224918
0.9677734, -0.0932617, -0.2514648, -7.9878049, -5.9146342, -3.7195122, -0.012253
0.9448242, -0.105957, -0.2714844, -8.4146347, -6.5853658, -3.1097562, -0.0109102
0.9428711, -0.1108398, -0.2734375, -9.8170738, -7.4390244, -2.0731707, -0.0050355
0.9492188, -0.1171875, -0.2729492, -10.1829271, -7.8048782, -1.5853659, 0.0001678
0.949707, -0.1166992, -0.2724609, -10, -7.8048782, -2.0731707, -0.0001678
0.9580078, -0.1171875, -0.2719727, -9.6951218, -7.5, -2.6219513, -0.005539
0.9589844, -0.1108398, -0.2661133, -9.8170738, -7.0121951, -2.6219513, -0.0082246
0.9575195, -0.1098633, -0.2592773, -10.4268293, -7.0121951, -2.4390244, -0.0099031
0.9604492, -0.0986328, -0.2558594, -10.7926836, -6.9512196, -2.3780489, -0.0129244
0.9624023, -0.0927734, -0.2548828, -10.9146347, -7.2560978, -2.3780489, -0.0216526
0.9614258, -0.0913086, -0.2583008, -10.8536587, -7.4390244, -2.2560976, -0.0285344
0.9580078, -0.0893555, -0.2631836, -11.7682934, -7.6829271, -1.8292683, -0.0340734
0.9541016, -0.0922852, -0.269043, -12.4390249, -7.8658538, -1.6463414, -0.0370947
0.9516602, -0.0957031, -0.269043, -13.2317076, -7.8048782, -1.2195122, -0.040116
0.9555664, -0.0981445, -0.2700195, -13.7195129, -7.6219516, -1.1585366, -0.0384375
0.949707, -0.097168, -0.2709961, -13.9634151, -7.1341467, -1.0365853, -0.0357519
0.9443359, -0.0942383, -0.2739258, -14.2073174, -7.1951222, -1.097561, -0.0340734
0.9453125, -0.0888672, -0.2758789, -14.1463413, -7.3170733, -1.2195122, -0.0271916
0.9536133, -0.0893555, -0.2802734, -14.0853662, -7.4390244, -1.4634147, -0.0229953
0.9643555, -0.0917969, -0.2758789, -13.9634151, -7.3780489, -1.4634147, -0.0209812
0.9648438, -0.0961914, -0.2763672, -14.5731707, -7.2560978, -1.5853659, -0.0129244
0.9658203, -0.1123047, -0.2749023, -14.2682934, -7.1951222, -1.5853659, -0.0132601
0.9692383, -0.1147461, -0.2705078, -14.7560978, -7.0121951, -1.402439, -0.0115816
0.9584961, -0.1113281, -0.2617188, -14.6951227, -6.7682929, -1.402439, -0.0058747
0.9521484, -0.1083984, -0.265625, -14.1463413, -6.1585369, -1.4634147, -0.0035248
0.9448242, -0.1040039, -0.2709961, -13.9634151, -6.0975609, -1.7073171, -0.0028534
0.9404297, -0.1103516, -0.2739258, -13.9634151, -6.0975609, -2.0121951, -0.0030213
0.9355469, -0.1181641, -0.284668, -14.3292685, -6.4634147, -1.7682927, -0.0018463
0.9414062, -0.1254883, -0.2905273, -14.4512196, -6.7073174, -1.8292683, -0.0028534
0.9511719, -0.1308594, -0.2885742, -14.5121956, -6.4024391, -2.1341465, -0.0075532
0.9589844, -0.128418, -0.2866211, -14.0243902, -6.1585369, -2.2560976, -0.0075532
0.965332, -0.1279297, -0.2827148, -13.9634151, -5.7926831, -2.5, -0.0083925
0.9702148, -0.1181641, -0.2783203, -13.7195129, -5.609756, -2.804878, -0.0102388
0.9677734, -0.1152344, -0.2773438, -13.9024391, -5.0609756, -2.804878, -0.0149386
0.9648438, -0.1103516, -0.2744141, -14.1463413, -4.9390244, -2.6829269, -0.0209812
0.96875, -0.1074219, -0.2734375, -14.5731707, -4.9390244, -2.6219513, -0.0236667
0.9731445, -0.1088867, -0.2714844, -14.3902445, -4.8170733, -2.2560976, -0.0283665
0.9741211, -0.1040039, -0.2670898, -14.2073174, -4.8170733, -2.2560976, -0.030045
0.9672852, -0.1083984, -0.2651367, -13.841464, -4.6951222, -2.6219513, -0.0283665
0.9628906, -0.1123047, -0.2597656, -13.7195129, -4.9390244, -2.7439024, -0.0283665
0.9663086, -0.1176758, -0.2514648, -12.6219511, -4.8170733, -2.6829269, -0.0287022
0.9624023, -0.1230469, -0.2509766, -12.1341467, -5, -2.7439024, -0.0283665
0.9638672, -0.1264648, -0.2529297, -10.6097565, -4.6951222, -2.8658538, -0.0310521
0.9672852, -0.1342773, -0.2495117, -9.9390249, -4.6341462, -2.9268293, -0.0340734
0.9677734, -0.1357422, -0.2421875, -8.1707315, -4.5121951, -3.1097562, -0.0330663
