,Application:, Trigno Discover (1.6.5),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
59,-0.8833008,0.5141602,-0.059082,-50.9146347,13.7195129,-6.1585369,-0.0500191
60,-0.8740234,0.5117188,-0.0556641,-51.6463432,13.4146347,-5.9756098,-0.0500191
61,-0.8701172,0.5063477,-0.0546875,-52.4390259,13.5975609,-6.0975609,-0.0419623
62,-0.8676758,0.4921875,-0.0546875,-53.1707344,14.1463413,-5.9756098,-0.0365911
63,-0.8666992,0.4902344,-0.0512695,-53.9024391,14.3902445,-6.0365853,-0.0386053
64,-0.8696289,0.4887695,-0.0439453,-53.6585388,14.7560978,-5.9756098,-0.0409552
65,-0.8740234,0.4892578,-0.0390625,-53.7804909,14.5731707,-6.0365853,-0.0392767
66,-0.8823242,0.496582,-0.03125,-53.7195129,14.6951227,-6.5853658,-0.0406195
67,-0.8828125,0.4980469,-0.0322266,-53.7804909,14.5121956,-6.6463418,-0.0426337
68,-0.8818359,0.5014648,-0.0390625,-54.5121956,14.7560978,-7.0731707,-0.0412909
69,-0.8862305,0.5043945,-0.0209961,-55.0609779,15,-7.4390244,-0.0486763
70,-0.8862305,0.5039062,-0.0214844,-55.2439041,14.3292685,-7.5,-0.0446479
71,-0.8764648,0.4960938,-0.0253906,-55.7317085,13.7195129,-7.3170733,-0.0433051
72,-0.8730469,0.496582,-0.0224609,-56.6463432,14.2682934,-6.890244,-0.0386053
73,-0.8662109,0.4916992,-0.0141602,-57.6219521,14.2682934,-7.0121951,-0.0406195
74,-0.871582,0.4912109,-0.0126953,-58.6585388,14.7560978,-7.6829271,-0.0419623
75,-0.8774414,0.4833984,-0.0078125,-59.6951218,15.1219511,-8.5365858,-0.0459907
76,-0.8779297,0.4765625,0.0009766,-60.1219521,14.8780489,-8.4146347,-0.0503548
77,-0.8793945,0.4746094,0.0102539,-59.8780518,14.6951227,-8.1707315,-0.0486763
78,-0.8837891,0.4672852,0.0146484,-60.0609779,14.8780489,-8.3536587,-0.056733
79,-0.8857422,0.465332,0.0087891,-59.9390259,14.7560978,-7.9878049,-0.0513619
80,-0.8901367,0.4599609,0.0078125,-60.2439041,14.6341467,-7.8048782,-0.0513619
81,-0.8881836,0.4492188,0.0073242,-60.2439041,14.6341467,-7.5,-0.0527047
82,-0.8867188,0.4389648,0.0102539,-59.8780518,14.4512196,-7.5,-0.0580758
83,-0.8891602,0.4326172,0.012207,-59.0243912,14.2073174,-7.8048782,-0.0527047
84,-0.8847656,0.4399414,0.0107422,-58.5975609,13.9634151,-7.6219516,-0.0540475
85,-0.8813477,0.4384766,0.0131836,-57.8048782,13.841464,-8.1707315,-0.0540475
86,-0.8833008,0.4389648,0.0131836,-57.5,13.780488,-7.9268293,-0.0557259
87,-0.8857422,0.4423828,0.0185547,-57.0731735,13.7195129,-7.9268293,-0.0553902
88,-0.8896484,0.4516602,0.019043,-56.6463432,13.9634151,-7.8658538,-0.0570687
89,-0.8911133,0.4575195,0.0200195,-56.9512215,13.7195129,-7.8048782,-0.0594186
90,-0.8901367,0.4648438,0.015625,-57.0121956,13.780488,-7.8658538,-0.0500191
91,-0.8920898,0.4682617,0.019043,-57.2560997,13.5365858,-7.5609756,-0.0466621
92,-0.890625,0.472168,0.0224609,-57.8658562,13.5365858,-7.5,-0.0433051
93,-0.8891602,0.4677734,0.0292969,-58.1707344,13.1707315,-7.7439027,-0.0446479
94,-0.887207,0.4658203,0.03125,-58.5365868,13.4756098,-7.2560978,-0.0439765
95,-0.8867188,0.4677734,0.0283203,-58.4146347,13.5365858,-6.890244,-0.0406195
96,-0.8862305,0.4658203,0.0317383,-58.1707344,13.5975609,-6.3414636,-0.0392767
97,-0.8823242,0.4677734,0.034668,-58.2926826,13.4756098,-6.0365853,-0.0406195
98,-0.8842773,0.4638672,0.03125,-58.2317085,13.4146347,-5.9756098,-0.0486763
99,-0.8930664,0.4624023,0.0288086,-58.3536606,13.7195129,-5.670732,-0.0406195
100,-0.8935547,0.46875,0.0268555,-58.4756126,13.6585369,-5.609756,-0.0406195
101,-0.8994141,0.4672852,0.0322266,-58.5975609,13.2926836,-5.670732,-0.0412909
102,-0.9052734,0.4716797,0.0322266,-58.9634171,13.1707315,-5.5487804,-0.0396124
103,-0.9013672,0.4746094,0.0292969,-59.0853691,13.1707315,-5.670732,-0.0406195
104,-0.9047852,0.4819336,0.027832,-59.5731735,12.8658543,-5.4268293,-0.0493477
105,-0.9077148,0.4858398,0.0307617,-60.2439041,13.1097565,-5.4878049,-0.0446479
106,-0.9106445,0.4848633,0.0375977,-60.4878044,13.2317076,-5.3048782,-0.0399481
107,-0.9160156,0.4833984,0.0419922,-61.2195129,12.7439032,-5.3048782,-0.0419623
108,-0.9179688,0.4736328,0.0361328,-61.4024391,13.0487804,-4.8780489,-0.0365911
109,-0.9223633,0.4755859,0.0336914,-61.4634171,13.1097565,-4.4512196,-0.0379339
110,-0.9291992,0.4692383,0.0317383,-61.0975609,13.1097565,-3.9024391,-0.0372625
111,-0.9331055,0.4633789,0.0327148,-61.0365868,12.9268293,-3.7804878,-0.0433051
112,-0.934082,0.4516602,0.0283203,-60.9756126,12.560976,-3.6585367,-0.0369268
113,-0.9326172,0.4272461,0.0263672,-60.6707344,12.5,-3.4146342,-0.035584
114,-0.934082,0.4189453,0.0258789,-59.3902435,12.1951218,-2.804878,-0.0365911
115,-0.9404297,0.4033203,0.0224609,-58.4756126,12.0121956,-2.804878,-0.0352483
116,-0.9414062,0.3989258,0.0146484,-56.4634171,11.7682934,-2.6219513,-0.0339055
117,-0.9462891,0.3969727,0.0063477,-55.6097565,11.6463413,-2.6829269,-0.0419623
118,-0.9492188,0.3950195,0.0043945,-54.2682953,10.7317076,-2.5609756,-0.0426337
119,-0.9443359,0.3964844,-0.0043945,-52.6219521,10.1829271,-2.9268293,-0.0339055
120,-0.9428711,0.3955078,-0.0053711,-51.9512215,10,-2.7439024,-0.0359197
121,-0.9453125,0.3984375,-0.0112305,-50.7317085,9.0853662,-2.3780489,-0.0352483
122,-0.9472656,0.402832,-0.0112305,-50.6097565,8.9634151,-2.5609756,-0.0372625
123,-0.9370117,0.4023438,-0.0083008,-50.1829262,8.841464,-1.9512196,-0.03122
124,-0.9311523,0.4008789,-0.0092773,-49.9390259,8.5365858,-1.8902439,-0.0352483
125,-0.9321289,0.4018555,-0.0112305,-48.841465,8.9024391,-2.1341465,-0.0379339
126,-0.9414062,0.4130859,-0.0161133,-48.5975609,8.841464,-2.0121951,-0.0372625
127,-0.9448242,0.4155273,-0.0209961,-48.0487823,8.780488,-1.5853659,-0.0433051
128,-0.9501953,0.4233398,-0.0229492,-47.5609779,8.5365858,-1.4634147,-0.0386053
129,-0.9526367,0.4213867,-0.0200195,-47.0121956,8.2926826,-0.5487805,-0.0342412
130,-0.9492188,0.4213867,-0.0126953,-46.7682953,7.7439027,-0.7317073,-0.0396124
131,-0.9487305,0.4194336,-0.0102539,-46.4024391,7.5,-0.5487805,-0.035584
132,-0.9501953,0.4106445,0.0024414,-45.3658562,7.5,-0.4268293,-0.0325628
133,-0.9526367,0.4101562,0.0083008,-43.9024391,6.890244,-0.2439024,-0.0382696
134,-0.949707,0.4116211,0.0126953,-41.7682953,6.280488,-0.0609756,-0.0359197
135,-0.9448242,0.4199219,0.0151367,-40.9756088,5.4878049,-0.1219512,-0.0302129
136,-0.9458008,0.4248047,0.0131836,-39.6341476,4.7560978,-0.3658537,-0.0325628
137,-0.9399414,0.4306641,0.0151367,-38.5975609,4.6341462,-0.1219512,-0.03122
138,-0.9365234,0.4296875,0.0175781,-37.8048782,4.2682929,-0.2439024,-0.0325628
139,-0.9243164,0.4277344,0.0161133,-37.4390259,4.1463413,0,-0.0386053
140,-0.921875,0.4223633,0.012207,-37.1341476,3.9024391,0.4268293,-0.0406195
141,-0.9174805,0.4189453,0.0200195,-35.9756088,3.6585367,0.4878049,-0.0352483
142,-0.9140625,0.4150391,0.0224609,-35.7317085,3.8414636,0.4268293,-0.0399481
143,-0.9160156,0.4042969,0.0136719,-34.6951218,4.0243902,0.4878049,-0.0379339
144,-0.9204102,0.402832,0.0073242,-34.3902435,4.4512196,0.6097561,-0.0359197
145,-0.9243164,0.4023438,-0.0048828,-33.0487823,4.4512196,0.6097561,-0.0379339
146,-0.9282227,0.3989258,-0.0083008,-32.3780479,4.3292685,0.9146342,-0.0446479
147,-0.9291992,0.402832,-0.0097656,-30.4268303,3.2926829,0.6097561,-0.0473335
148,-0.9296875,0.3989258,-0.0131836,-29.3292694,3.0487804,0.3048781,-0.038941
149,-0.9291992,0.4008789,-0.019043,-27.7439022,2.4390244,0.2439024,-0.0369268
150,-0.9248047,0.4013672,-0.0166016,-27.4390259,2.2560976,0.0609756,-0.0379339
151,-0.9228516,0.3964844,-0.015625,-25.3048782,1.8902439,0.6097561,-0.0365911
152,-0.9101562,0.3876953,-0.0166016,-23.4756107,1.5243902,0.4268293,-0.0406195
153,-0.9077148,0.3886719,-0.0146484,-22.6219521,1.4634147,0.6097561,-0.0433051
154,-0.9013672,0.3891602,-0.0161133,-21.0975609,1.5243902,0.7926829,-0.0412909
155,-0.90625,0.387207,-0.0229492,-20.1219521,1.5853659,0.9146342,-0.0486763
156,-0.9057617,0.3925781,-0.0219727,-18.6585369,1.402439,0.8536586,-0.0527047
157,-0.9072266,0.390625,-0.0288086,-18.2926826,1.3414634,1.2804878,-0.0446479
158,-0.9038086,0.3862305,-0.0356445,-17.1341476,1.2195122,1.5853659,-0.0399481
159,-0.9082031,0.3730469,-0.0478516,-16.7682934,1.4634147,1.7073171,-0.0459907
160,-0.9077148,0.3632812,-0.0498047,-15.4878054,1.1585366,2.195122,-0.0433051
161,-0.90625,0.347168,-0.046875,-14.1463413,0.6707317,2.3780489,-0.0392767
162,-0.9047852,0.3427734,-0.0488281,-12.9268293,0.3658537,2.3170731,-0.0473335
163,-0.9018555,0.3354492,-0.0512695,-10.1219511,0.7926829,1.5243902,-0.0486763
164,-0.9052734,0.3466797,-0.0551758,-8.4756098,0.7317073,1.4634147,-0.0406195
165,-0.909668,0.3696289,-0.0703125,-6.2195125,0.1219512,0.6097561,-0.0433051
166,-0.9077148,0.3964844,-0.0791016,-5.3658538,-0.3048781,0.4878049,-0.0406195
167,-0.9042969,0.4101562,-0.0834961,-3.9024391,-0.6707317,-0.0609756,-0.0419623
168,-0.8979492,0.4301758,-0.0854492,-3.9024391,-0.7317073,-0.8536586,-0.0433051
169,-0.8935547,0.4350586,-0.090332,-3.8414636,-1.0365853,-1.1585366,-0.0459907
170,-0.8862305,0.4399414,-0.090332,-4.2073174,-0.9756098,-1.2195122,-0.0439765
171,-0.8828125,0.4433594,-0.0878906,-4.390244,-0.6097561,-1.097561,-0.0392767
172,-0.8798828,0.4370117,-0.0898438,-5.5487804,0,-1.2195122,-0.0419623
173,-0.8759766,0.4375,-0.0869141,-6.0975609,0.6707317,-1.3414634,-0.0409552
174,-0.8691406,0.4287109,-0.0883789,-7.5,1.7073171,-1.7073171,-0.0406195
175,-0.8706055,0.4243164,-0.0932617,-8.4756098,2.0731707,-2.195122,-0.0449836
176,-0.8789062,0.4145508,-0.1030273,-9.9390249,2.5609756,-2.7439024,-0.0406195
177,-0.8837891,0.4023438,-0.1152344,-10.6097565,3.1097562,-2.9878049,-0.0396124
178,-0.8857422,0.3989258,-0.1210938,-12.0121956,3.2317073,-4.4512196,-0.0396124
179,-0.8735352,0.402832,-0.1254883,-12.8658543,3.0487804,-5,-0.0379339
180,-0.8764648,0.4072266,-0.1235352,-14.7560978,2.9878049,-6.890244,-0.0379339
181,-0.8632812,0.4121094,-0.121582,-15.7926836,3.4756098,-7.8048782,-0.0392767
182,-0.8608398,0.4150391,-0.1166992,-19.0853672,4.7560978,-9.8170738,-0.0392767
183,-0.8544922,0.4179688,-0.09375,-22.8658543,5.7317076,-11.4024391,-0.0419623
184,-0.8500977,0.418457,-0.0864258,-24.1463413,6.2195125,-12.0121956,-0.0412909
185,-0.8481445,0.4174805,-0.0766602,-27.6829281,7.9878049,-12.560976,-0.0473335
186,-0.8481445,0.4208984,-0.0688477,-29.3292694,8.719512,-12.9878054,-0.0439765
187,-0.8481445,0.4213867,-0.0493164,-32.3780479,10.7926836,-13.6585369,-0.0439765
188,-0.8530273,0.418457,-0.027832,-33.7195129,11.0975609,-13.9634151,-0.0459907
189,-0.8549805,0.4174805,-0.0234375,-34.9390259,11.9512196,-14.5731707,-0.0486763
190,-0.8676758,0.40625,-0.0209961,-35.1829262,12.8658543,-14.9390249,-0.0473335
191,-0.8730469,0.3994141,-0.0209961,-35.4268303,13.841464,-14.3902445,-0.0520333
192,-0.8759766,0.3950195,-0.0214844,-35.1829262,14.0243902,-13.9634151,-0.0540475
193,-0.8769531,0.3886719,-0.0224609,-33.4756088,14.3902445,-14.3292685,-0.0459907
194,-0.8881836,0.3857422,-0.0405273,-31.6463413,14.8780489,-14.7560978,-0.0493477
195,-0.8979492,0.3901367,-0.0498047,-30.9756107,15.4268293,-14.8780489,-0.0516976
196,-0.9267578,0.3974609,-0.0673828,-29.0243912,16.0975609,-14.5121956,-0.0543832
197,-0.9316406,0.4047852,-0.0791016,-28.2926826,16.1585369,-14.0853662,-0.056733
198,-0.956543,0.4160156,-0.1025391,-26.8292694,15.7317076,-13.7195129,-0.0574044
199,-0.9648438,0.4204102,-0.1225586,-25.6707325,15.060976,-13.5975609,-0.0594186
200,-0.9682617,0.4199219,-0.1313477,-23.2926826,13.4146347,-13.4146347,-0.0516976
201,-0.9750977,0.4267578,-0.1508789,-22.3780499,12.7439032,-12.9268293,-0.0540475
202,-0.9697266,0.4272461,-0.1572266,-20.7926826,11.341464,-12.6829271,-0.0540475
203,-0.9604492,0.4331055,-0.1728516,-20.3048782,10.4268293,-12.6829271,-0.0513619
204,-0.9521484,0.4326172,-0.1860352,-19.2073174,9.6951218,-12.560976,-0.0540475
205,-0.9472656,0.4316406,-0.1933594,-18.1707325,8.719512,-12.0731707,-0.056733
206,-0.9399414,0.4345703,-0.1987305,-17.560976,8.2317076,-12.1341467,-0.0513619
207,-0.9418945,0.4316406,-0.2006836,-16.6463413,7.6219516,-11.5243902,-0.0459907
208,-0.9365234,0.4316406,-0.1977539,-15.9756098,7.1951222,-11.219512,-0.0473335
209,-0.9335938,0.4433594,-0.2119141,-15.4268293,6.3414636,-11.341464,-0.0513619
210,-0.9384766,0.4536133,-0.2163086,-15.5487804,6.3414636,-11.9512196,-0.0480049
211,-0.9428711,0.4580078,-0.2128906,-16.5853653,6.1585369,-12.0121956,-0.0459907
212,-0.9350586,0.4516602,-0.1889648,-16.7682934,5.609756,-12.2560978,-0.0446479
213,-0.9316406,0.4433594,-0.1796875,-15.8536587,4.6951222,-12.3780489,-0.0439765
214,-0.9311523,0.4365234,-0.1708984,-15.3658543,4.2073174,-12.6219511,-0.0540475
215,-0.9331055,0.4350586,-0.1679688,-14.3902445,4.6951222,-12.0121956,-0.0476692
216,-0.9370117,0.4375,-0.1625977,-15.060976,4.3292685,-11.7073174,-0.0439765
217,-0.9360352,0.4360352,-0.1572266,-14.9390249,3.7195122,-12.0731707,-0.0486763
218,-0.9311523,0.4213867,-0.1513672,-15,2.5609756,-12.1951218,-0.0463264
219,-0.9291992,0.4111328,-0.1450195,-14.9390249,1.9512196,-12.0121956,-0.0506905
220,-0.9169922,0.390625,-0.1381836,-14.5731707,1.9512196,-12.0731707,-0.056733
221,-0.9140625,0.3847656,-0.1435547,-13.9634151,2.1341465,-12.2560978,-0.0587472
222,-0.9125977,0.3837891,-0.1484375,-12.6219511,2.0121951,-12.0121956,-0.0540475
223,-0.9160156,0.3935547,-0.1552734,-12.0121956,2.2560976,-11.8292685,-0.0527047
224,-0.9165039,0.3925781,-0.1655273,-10.6097565,1.4634147,-11.8902445,-0.0527047
225,-0.909668,0.3984375,-0.1723633,-10.4878054,1.6463414,-12.1951218,-0.0543832
226,-0.9106445,0.3955078,-0.175293,-9.3902445,1.402439,-11.7682934,-0.0553902
227,-0.9067383,0.3867188,-0.1767578,-8.1097565,1.2195122,-10.7317076,-0.0594186
228,-0.9077148,0.3891602,-0.1772461,-7.3780489,0.8536586,-10.4878054,-0.0543832
229,-0.8950195,0.387207,-0.1704102,-4.8170733,0.3658537,-9.8780489,-0.0500191
230,-0.8911133,0.3916016,-0.1645508,-3.4756098,0.4878049,-9.6341467,-0.0486763
231,-0.8842773,0.4052734,-0.1611328,-1.1585366,0.6097561,-9.6951218,-0.0480049
232,-0.8891602,0.4223633,-0.1557617,-0.3048781,0.0609756,-9.6951218,-0.0480049
233,-0.887207,0.4311523,-0.1552734,1.0365853,0.0609756,-8.719512,-0.0513619
234,-0.8833008,0.440918,-0.1459961,1.402439,0.1219512,-8.3536587,-0.0530404
235,-0.8828125,0.4350586,-0.1391602,2.195122,0.1219512,-7.3170733,-0.0493477
236,-0.8818359,0.4311523,-0.1333008,2.0731707,0.3048781,-6.890244,-0.049012
237,-0.8852539,0.4331055,-0.1337891,3.3536587,0.7317073,-6.0975609,-0.0486763
238,-0.8950195,0.4296875,-0.1279297,4.4512196,1.1585366,-5.1219511,-0.0533761
239,-0.8999023,0.4335938,-0.1289062,5.0609756,0.8536586,-5,-0.0530404
240,-0.9125977,0.4399414,-0.128418,6.4634147,0.8536586,-4.2682929,-0.0493477
241,-0.9238281,0.4414062,-0.1264648,7.3170733,0.5487805,-4.0243902,-0.0466621
242,-0.9350586,0.4501953,-0.1318359,9.4512196,0.0609756,-2.9878049,-0.0459907
243,-0.9433594,0.4555664,-0.1459961,10.3048782,-0.5487805,-2.804878,-0.0540475
244,-0.9453125,0.4624023,-0.1508789,12.2560978,-1.0365853,-2.2560976,-0.0500191
245,-0.9467773,0.4648438,-0.1611328,13.1707315,-1.2195122,-1.7073171,-0.0486763
246,-0.9428711,0.4633789,-0.1655273,14.6341467,-1.8292683,-1.2804878,-0.0486763
247,-0.9326172,0.4648438,-0.1655273,15.1219511,-2.804878,-1.097561,-0.0459907
248,-0.9267578,0.4726562,-0.1674805,15.8536587,-3.4146342,-0.3658537,-0.0480049
249,-0.9155273,0.4731445,-0.1547852,16.5243912,-3.4146342,-0.1219512,-0.0553902
250,-0.9091797,0.4697266,-0.1533203,16.7073174,-3.2317073,-0.1219512,-0.0530404
251,-0.9091797,0.4770508,-0.1577148,16.7682934,-2.804878,0.0609756,-0.0446479
252,-0.9130859,0.4794922,-0.1591797,16.7682934,-2.9268293,0.4878049,-0.0433051
253,-0.9155273,0.484375,-0.1665039,16.3414631,-2.804878,0.8536586,-0.0500191
254,-0.9174805,0.484375,-0.1655273,16.280489,-2.8658538,1.2195122,-0.049012
255,-0.918457,0.4853516,-0.1635742,15.1219511,-2.6829269,1.0365853,-0.0476692
256,-0.9204102,0.4824219,-0.1665039,15.1829271,-2.6829269,0.3048781,-0.06009
257,-0.9233398,0.4829102,-0.1713867,15.060976,-2.195122,0.3658537,-0.0540475
258,-0.9243164,0.4833984,-0.171875,15.3048782,-2.3170731,0.3048781,-0.0486763
259,-0.9257812,0.4858398,-0.1713867,15.9756098,-2.6829269,0.4268293,-0.0506905
260,-0.9238281,0.5009766,-0.1806641,16.6463413,-2.9268293,-0.1829268,-0.0473335
261,-0.9194336,0.5126953,-0.1821289,16.6463413,-2.8658538,-0.4268293,-0.0473335
262,-0.9130859,0.5214844,-0.1826172,15.7926836,-2.6219513,-0.9756098,-0.0527047
263,-0.9052734,0.5200195,-0.1801758,15.2439032,-2.6829269,-1.2195122,-0.0540475
264,-0.9018555,0.5224609,-0.175293,14.3902445,-2.5,-1.5243902,-0.0473335
265,-0.8964844,0.5180664,-0.1694336,13.7195129,-2.1341465,-1.7073171,-0.0486763
266,-0.8896484,0.5161133,-0.1699219,13.5365858,-1.9512196,-0.9756098,-0.0449836
267,-0.894043,0.5112305,-0.1738281,13.2926836,-1.5243902,-0.6707317,-0.0446479
268,-0.8979492,0.5063477,-0.1713867,13.2317076,-0.8536586,0.2439024,-0.0436408
269,-0.9023438,0.4941406,-0.1674805,13.2317076,-0.6097561,0.3658537,-0.0433051
270,-0.9057617,0.487793,-0.1669922,12.9878054,-0.7317073,1.0365853,-0.0433051
271,-0.9111328,0.4692383,-0.1699219,13.7195129,-0.6097561,1.402439,-0.042298
272,-0.9169922,0.4624023,-0.1689453,14.2682934,-0.8536586,1.4634147,-0.0493477
273,-0.925293,0.4487305,-0.1689453,15.9756098,-1.2195122,2.2560976,-0.0433051
274,-0.9296875,0.4462891,-0.1733398,17.1341476,-1.5243902,2.5,-0.0352483
275,-0.9355469,0.4560547,-0.1821289,19.0853672,-2.1341465,2.9268293,-0.0365911
276,-0.9394531,0.46875,-0.206543,19.6951218,-2.3780489,3.1707318,-0.0439765
277,-0.9379883,0.4716797,-0.2158203,20.8536587,-3.2317073,3.2317073,-0.0473335
278,-0.9326172,0.480957,-0.2333984,21.4634151,-3.8414636,3.7195122,-0.0486763
279,-0.9326172,0.4814453,-0.2348633,22.3170738,-4.6951222,4.2682929,-0.0500191
280,-0.9174805,0.4848633,-0.2426758,22.6219521,-5.1219511,4.6341462,-0.0466621
281,-0.9111328,0.4819336,-0.2436523,22.6829281,-5.4268293,5.1219511,-0.0506905
282,-0.8964844,0.4765625,-0.2421875,22.5,-5.4878049,5.8536587,-0.0513619
283,-0.8920898,0.4672852,-0.2382812,22.3170738,-5.3658538,6.3414636,-0.0473335
284,-0.8876953,0.4604492,-0.2270508,22.8048782,-5.1219511,6.6463418,-0.0493477
285,-0.8916016,0.4609375,-0.2280273,22.8658543,-5.0609756,6.7682929,-0.0500191
286,-0.8959961,0.472168,-0.2250977,23.7195129,-5.2439027,7.0731707,-0.0446479
287,-0.8989258,0.4858398,-0.2260742,24.0243912,-5.4268293,7.0121951,-0.0433051
288,-0.8994141,0.4936523,-0.2338867,24.0243912,-5.9756098,7.1341467,-0.0446479
289,-0.9091797,0.5004883,-0.246582,23.6585369,-6.1585369,7.1341467,-0.0446479
290,-0.9018555,0.5029297,-0.2514648,22.7439022,-6.4634147,6.9512196,-0.0446479
