Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 09:54:28
Collection Length (seconds):, 28.809
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9682617, -0.2856445, -0.2817383, -11.8902445, -6.9512196, 4.4512196, -0.13579
0.9702148, -0.2817383, -0.2709961, -11.0365858, -6.7682929, 4.2073174, -0.1183337
0.972168, -0.2680664, -0.2573242, -9.9390249, -5.9146342, 3.6585367, -0.0911421
0.9750977, -0.2597656, -0.253418, -9.6341467, -5.9146342, 2.9878049, -0.0592508
0.9692383, -0.2485352, -0.2460938, -9.4512196, -6.5243902, 2.2560976, -0.0209812
0.9663086, -0.2456055, -0.2602539, -9.8780489, -6.5853658, 2.0731707, -0.002182
0.9619141, -0.2504883, -0.2661133, -10.9146347, -7.3170733, 1.8902439, 0.0115816
0.9506836, -0.2504883, -0.2797852, -11.5243902, -7.4390244, 2.0731707, 0.0260166
0.9506836, -0.2480469, -0.2827148, -11.8902445, -7.8658538, 2.804878, 0.0370947
0.9575195, -0.2421875, -0.2885742, -11.8902445, -7.9268293, 2.804878, 0.0370947
0.9633789, -0.2363281, -0.2895508, -11.5853662, -7.9268293, 2.804878, 0.0345769
0.9667969, -0.2324219, -0.2827148, -11.4024391, -7.6829271, 2.804878, 0.0374304
0.9707031, -0.2319336, -0.2807617, -11.5243902, -7.1341467, 2.6219513, 0.0323949
0.9692383, -0.2231445, -0.2646484, -11.7073174, -6.4024391, 2.6219513, 0.0193027
0.9672852, -0.2163086, -0.2558594, -11.9512196, -6.4634147, 2.3170731, 0.0092317
0.9570312, -0.2128906, -0.2543945, -12.6219511, -7.1951222, 1.8902439, 0.0023499
0.9414062, -0.2163086, -0.2768555, -13.3536587, -7.3780489, 2.2560976, -0.0417945
0.9316406, -0.2270508, -0.2895508, -14.5731707, -8.3536587, 3.0487804, -0.0914778
0.934082, -0.2402344, -0.3051758, -15, -8.4756098, 3.3536587, -0.1077592
0.9355469, -0.2446289, -0.2983398, -15.3658543, -8.2317076, 3.9634147, -0.1243763
0.9389648, -0.2441406, -0.28125, -15.1829271, -7.8048782, 4.0853658, -0.1384756
0.9453125, -0.2373047, -0.2680664, -13.841464, -6.5243902, 3.7804878, -0.1411612
0.9541016, -0.2260742, -0.246582, -13.1097565, -6.0975609, 3.5365853, -0.1294118
0.9545898, -0.2275391, -0.2456055, -12.560976, -5.7926831, 2.7439024, -0.1072557
0.9394531, -0.2358398, -0.2646484, -13.9024391, -6.5243902, 2.4390244, -0.0807355
0.9335938, -0.2387695, -0.2749023, -14.3902445, -6.890244, 2.5609756, -0.0609293
0.9355469, -0.2583008, -0.2871094, -15.4268293, -8.0487804, 3.2926829, -0.0485084
0.9477539, -0.2675781, -0.2841797, -15, -8.5975609, 3.2926829, -0.04448
0.9575195, -0.2724609, -0.2773438, -13.4756098, -8.4146347, 3.0487804, -0.0639506
0.9663086, -0.2709961, -0.2705078, -12.8658543, -8.2926826, 2.9878049, -0.0814069
0.9633789, -0.2695312, -0.2768555, -12.2560978, -7.2560978, 2.5, -0.085771
0.9541016, -0.2524414, -0.2836914, -11.8902445, -6.9512196, 2.5, -0.0797284
0.9516602, -0.237793, -0.284668, -11.6463413, -6.2195125, 3.1097562, -0.0609293
0.9526367, -0.2070312, -0.2749023, -11.5243902, -6.4634147, 3.3536587, -0.0310521
0.9511719, -0.1962891, -0.2739258, -11.4634151, -6.7682929, 3.9024391, -0.0028534
0.9521484, -0.1928711, -0.2670898, -12.8658543, -7.2560978, 3.9634147, -0.0065461
0.9506836, -0.2001953, -0.2670898, -13.7195129, -7.4390244, 3.8414636, -0.0377661
0.9384766, -0.2124023, -0.2739258, -16.3414631, -7.5609756, 4.0243902, -0.0955062
0.9321289, -0.2236328, -0.2612305, -17.2560978, -7.8658538, 4.2073174, -0.1331044
0.9267578, -0.2329102, -0.2519531, -18.2317085, -8.719512, 4.6951222, -0.142504
0.9296875, -0.237793, -0.2407227, -17.9878044, -9.1463413, 4.6951222, -0.1294118
0.9282227, -0.2416992, -0.2392578, -16.6463413, -10.3658543, 4.9390244, -0.0914778
0.9321289, -0.25, -0.2480469, -15.9756098, -10.6707315, 5.1219511, -0.0431373
0.9350586, -0.2509766, -0.2543945, -15.2439032, -11.219512, 4.8170733, 0.0070497
0.9375, -0.253418, -0.2612305, -15.3048782, -11.341464, 5.1829271, 0.0616007
0.9389648, -0.2573242, -0.2612305, -15, -11.4634151, 5.5487804, 0.0971847
0.9462891, -0.2573242, -0.2548828, -14.3902445, -11.7073174, 5.4268293, 0.1143053
0.9516602, -0.2504883, -0.2563477, -14.4512196, -11.6463413, 5.5487804, 0.124712
0.9614258, -0.2426758, -0.2597656, -13.4146347, -11.8902445, 5.0609756, 0.1188373
0.9599609, -0.2392578, -0.265625, -13.9634151, -12.0731707, 5.0609756, 0.1096056
0.9589844, -0.237793, -0.2714844, -14.5731707, -12.3780489, 4.6951222, 0.1010452
0.9511719, -0.2441406, -0.2817383, -14.8170738, -12.2560978, 5.2439027, 0.0931563
0.9428711, -0.2436523, -0.2822266, -15.3658543, -12.1341467, 5.609756, 0.0829175
0.9472656, -0.2519531, -0.284668, -15.4878054, -11.8902445, 5.5487804, 0.0654612
0.9477539, -0.2543945, -0.2890625, -14.9390249, -10.7926836, 5.4878049, 0.0433051
0.9477539, -0.2470703, -0.2875977, -14.5121956, -10.6707315, 5.2439027, 0.030045
