Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 10:15:17
Collection Length (seconds):, 38.5155
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9174805, -0.3012695, -0.2587891, 0.3048781, -6.3414636, 2.0731707, 0.0404517
0.9257812, -0.3027344, -0.2573242, 0.9756098, -6.7073174, 1.7682927, 0.0406195
0.9350586, -0.2973633, -0.2573242, 1.7073171, -7.1951222, 1.0365853, 0.0458228
0.9375, -0.2827148, -0.2543945, 2.0731707, -7.1341467, 0.6707317, 0.0525368
0.9399414, -0.269043, -0.253418, 2.7439024, -7.5609756, 0.1219512, 0.0438087
0.9360352, -0.2475586, -0.2568359, 2.1341465, -7.5609756, 0.7926829, 0.0340734
0.9375, -0.2426758, -0.2695312, 1.2804878, -7.5609756, 1.2195122, 0.023331
0.9394531, -0.2456055, -0.2890625, -1.0365853, -7.9268293, 2.3780489, 0.0139315
0.9414062, -0.2480469, -0.2944336, -2.4390244, -8.0487804, 2.9268293, 0.0078889
0.9516602, -0.2485352, -0.2949219, -3.7804878, -8.2317076, 2.9268293, 0.002182
0.9589844, -0.2392578, -0.2910156, -3.9634147, -8.0487804, 3.2317073, -0.0068818
0.9589844, -0.2402344, -0.2915039, -4.2682929, -7.1951222, 3.7804878, -0.0135958
0.9575195, -0.2397461, -0.2905273, -5.0609756, -6.890244, 4.2682929, -0.0213169
0.9614258, -0.2456055, -0.2929688, -6.6463418, -6.7073174, 4.9390244, -0.0303807
0.9628906, -0.2548828, -0.3007812, -7.8658538, -6.890244, 5.0609756, -0.0451514
0.9550781, -0.2573242, -0.3022461, -9.6341467, -6.280488, 5.609756, -0.0626078
0.9467773, -0.2612305, -0.2963867, -10.3658543, -5.9146342, 6.1585369, -0.0760357
0.9467773, -0.2592773, -0.2905273, -9.8780489, -6.0365853, 6.280488, -0.0793927
0.9414062, -0.2524414, -0.2792969, -9.5731707, -5.4268293, 5.9146342, -0.0659648
0.9379883, -0.2509766, -0.2685547, -10.1219511, -5.1219511, 5.609756, -0.0585794
0.9316406, -0.2602539, -0.2636719, -11.5853662, -4.9390244, 5.3048782, -0.0532082
0.9194336, -0.2709961, -0.2749023, -12.0731707, -4.9390244, 5.8536587, -0.0475013
0.9125977, -0.2729492, -0.2792969, -12.4390249, -5.0609756, 6.5243902, -0.04448
0.9228516, -0.2802734, -0.2797852, -12.6219511, -5.3658538, 6.7682929, -0.0488441
0.9257812, -0.284668, -0.28125, -12.0731707, -5.9756098, 7.2560978, -0.0562295
0.9418945, -0.2905273, -0.2739258, -12.0121956, -6.1585369, 7.3780489, -0.0555581
0.9506836, -0.2983398, -0.2626953, -11.5853662, -5.2439027, 7.1951222, -0.0626078
0.9536133, -0.2954102, -0.2578125, -11.280488, -4.2682929, 6.5243902, -0.064622
0.9443359, -0.2929688, -0.2617188, -11.0975609, -4.0853658, 6.0975609, -0.0693217
0.9331055, -0.2827148, -0.277832, -10.4878054, -4.2073174, 5.9146342, -0.0760357
0.9316406, -0.2783203, -0.2861328, -10, -4.5731707, 6.280488, -0.0928206
0.940918, -0.2753906, -0.2890625, -10.4878054, -4.5731707, 7.0731707, -0.0978561
0.9462891, -0.2792969, -0.2773438, -10.9756098, -4.4512196, 7.2560978, -0.0908064
0.9541016, -0.2797852, -0.2641602, -11.4634151, -4.0243902, 6.6463418, -0.0847639
0.9541016, -0.2832031, -0.2490234, -11.9512196, -3.6585367, 6.3414636, -0.0787213
0.9467773, -0.28125, -0.2431641, -11.8292685, -3.1707318, 5.670732, -0.0686503
0.9243164, -0.2763672, -0.2470703, -11.8292685, -3.3536587, 5.609756, -0.0558938
0.9169922, -0.2709961, -0.2519531, -11.7073174, -3.8414636, 5.8536587, -0.0525368
0.9052734, -0.2661133, -0.2587891, -11.5243902, -4.2073174, 6.3414636, -0.051194
0.9106445, -0.2695312, -0.2592773, -11.9512196, -4.6341462, 6.3414636, -0.0417945
0.9213867, -0.2817383, -0.2602539, -12.8048782, -5.4268293, 6.0365853, -0.0135958
0.9306641, -0.2875977, -0.2558594, -13.2317076, -5.670732, 5.5487804, 0.0246738
0.9331055, -0.2944336, -0.2563477, -13.4146347, -6.0365853, 5.1219511, 0.0627756
0.9365234, -0.2915039, -0.2695312, -13.3536587, -6.2195125, 5.1829271, 0.0861067
0.934082, -0.2856445, -0.2773438, -12.8658543, -6.3414636, 5.4878049, 0.0783856
0.9399414, -0.2670898, -0.2841797, -12.8658543, -6.2195125, 5.9756098, 0.0569009
0.9458008, -0.2583008, -0.2890625, -13.1097565, -5.4268293, 6.5243902, 0.033402
0.953125, -0.246582, -0.2851562, -13.4146347, -5.2439027, 6.5243902, 0.01561
0.9570312, -0.246582, -0.28125, -14.6341467, -4.4512196, 6.5243902, -0.0018463
0.9609375, -0.2514648, -0.2719727, -16.3414631, -4.5121951, 6.5853658, -0.0095674
0.9609375, -0.2583008, -0.269043, -17.1341476, -4.5731707, 6.8292685, -0.0135958
0.9472656, -0.2646484, -0.2568359, -18.4756107, -4.8170733, 6.7073174, -0.0236667
0.9418945, -0.2709961, -0.2587891, -18.780489, -4.9390244, 6.890244, -0.0350805
0.9272461, -0.2861328, -0.262207, -18.8414631, -5.1219511, 7.2560978, -0.0458228
0.9311523, -0.2973633, -0.2700195, -18.5365849, -5.609756, 7.6219516, -0.0538796
