,Application:, Trigno Discover (1.6.5),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
230,-0.9848633,0.2163086,0.0737305,-17.439024,-5.670732,3.4146342,-0.0419623
231,-0.9814453,0.2158203,0.0751953,-17.1341476,-5.7926831,3.1097562,-0.0392767
232,-0.9760742,0.2236328,0.0820312,-16.0365849,-5.7317076,3.2317073,-0.0359197
233,-0.9716797,0.2246094,0.0834961,-15.7317076,-5.7317076,3.3536587,-0.0369268
234,-0.9682617,0.2202148,0.0869141,-15.3048782,-6.0365853,3.4146342,-0.0352483
235,-0.972168,0.2241211,0.0859375,-14.9390249,-5.7317076,3.4146342,-0.0369268
236,-0.9702148,0.2182617,0.0869141,-14.6951227,-5.8536587,3.7195122,-0.0359197
237,-0.9614258,0.2167969,0.0849609,-13.9634151,-5.9146342,3.9024391,-0.0379339
238,-0.9580078,0.2167969,0.0800781,-13.5365858,-6.0975609,4.0853658,-0.0339055
239,-0.949707,0.2192383,0.0800781,-12.6829271,-5.9146342,4.1463413,-0.0298772
240,-0.9443359,0.2250977,0.081543,-12.1341467,-5.9146342,3.9634147,-0.0288701
241,-0.9428711,0.237793,0.074707,-11.1585369,-5.4268293,3.7804878,-0.0325628
242,-0.9443359,0.2460938,0.0678711,-11.219512,-5.609756,3.5975611,-0.0315557
243,-0.9467773,0.2626953,0.0615234,-11.7682934,-5,3.3536587,-0.0298772
244,-0.9472656,0.2680664,0.0629883,-12.3170738,-4.8170733,3.2317073,-0.0271916
245,-0.9628906,0.2651367,0.0644531,-13.6585369,-4.3292685,3.4756098,-0.0285344
246,-0.9599609,0.2617188,0.0571289,-15.060976,-4.5121951,3.4146342,-0.0325628
247,-0.9575195,0.2617188,0.0532227,-15.5487804,-4.5121951,3.5975611,-0.0308843
248,-0.9624023,0.2504883,0.0507812,-16.5243912,-4.1463413,3.6585367,-0.0332341
249,-0.9609375,0.2456055,0.0507812,-16.7682934,-4.2682929,3.7804878,-0.0325628
250,-0.9550781,0.2382812,0.0488281,-17.0731716,-4.2682929,3.4756098,-0.0352483
251,-0.9555664,0.2353516,0.0517578,-16.8902435,-4.1463413,3.2317073,-0.0365911
252,-0.9511719,0.2294922,0.0625,-16.3414631,-4.7560978,2.804878,-0.0399481
253,-0.9458008,0.2255859,0.0639648,-16.0975609,-4.8170733,2.6219513,-0.0412909
254,-0.9477539,0.21875,0.0605469,-15.9756098,-4.9390244,2.0731707,-0.0392767
255,-0.9492188,0.215332,0.0605469,-15.1219511,-4.7560978,2.195122,-0.0365911
256,-0.9506836,0.2138672,0.0649414,-14.6951227,-4.6341462,2.2560976,-0.0365911
257,-0.9511719,0.2167969,0.0629883,-14.1463413,-4.9390244,2.6829269,-0.0372625
258,-0.9555664,0.2192383,0.0610352,-13.4146347,-4.8780489,2.9268293,-0.0392767
259,-0.9575195,0.2319336,0.0566406,-12.9268293,-4.7560978,3.0487804,-0.0419623
260,-0.9638672,0.2363281,0.0556641,-12.7439032,-4.7560978,2.9268293,-0.0419623
261,-0.9726562,0.2451172,0.0532227,-12.8658543,-4.5731707,2.7439024,-0.0426337
262,-0.9770508,0.2504883,0.0546875,-13.1097565,-4.5731707,2.8658538,-0.0459907
263,-0.9770508,0.2568359,0.0541992,-13.5975609,-4.7560978,2.4390244,-0.0433051
264,-0.9814453,0.2563477,0.0551758,-13.841464,-4.8780489,2.4390244,-0.0466621
265,-0.9941406,0.2587891,0.0649414,-14.3902445,-5.2439027,2.5,-0.0513619
266,-0.996582,0.2553711,0.0712891,-14.6341467,-5.4268293,2.3170731,-0.0473335
267,-0.9985352,0.2485352,0.0654297,-14.4512196,-5.7317076,2.6219513,-0.0480049
268,-0.9916992,0.2416992,0.0634766,-14.5121956,-5.670732,2.6829269,-0.0503548
269,-0.9936523,0.2363281,0.0673828,-14.6951227,-5.7926831,2.804878,-0.0594186
270,-0.9907227,0.2260742,0.0664062,-14.2073174,-5.9146342,3.1097562,-0.0651255
271,-0.9873047,0.2226562,0.059082,-13.5365858,-5.8536587,3.2926829,-0.0681468
272,-0.9838867,0.2211914,0.0625,-12.2560978,-6.5243902,3.2926829,-0.0815747
273,-0.9814453,0.2211914,0.0683594,-11.4024391,-6.890244,2.7439024,-0.0802319
274,-0.980957,0.2255859,0.0688477,-10.4268293,-6.8292685,3.0487804,-0.0755322
275,-0.9814453,0.230957,0.0683594,-9.8780489,-6.9512196,2.6829269,-0.0782177
276,-0.9824219,0.2373047,0.0698242,-9.5731707,-6.7682929,2.5,-0.0741894
277,-0.9790039,0.2416992,0.0698242,-9.0243902,-6.7073174,2.3170731,-0.0681468
278,-0.9838867,0.2514648,0.0654297,-9.0853662,-6.8292685,2.3170731,-0.0580758
279,-0.9912109,0.262207,0.0625,-9.2073174,-7.0121951,2.5,-0.0486763
280,-0.9926758,0.2612305,0.0600586,-9.5121956,-7.1341467,2.5,-0.0459907
281,-1,0.2705078,0.0566406,-10.2439022,-6.890244,2.5609756,-0.0459907
282,-1.0039062,0.265625,0.0561523,-10.6707315,-6.890244,2.6829269,-0.0446479
283,-0.9985352,0.2685547,0.0566406,-11.7682934,-6.8292685,2.9268293,-0.0433051
284,-1.0014648,0.2631836,0.0615234,-12.3780489,-6.9512196,2.6829269,-0.0392767
285,-1.0019531,0.2524414,0.0712891,-12.9268293,-7.1341467,2.195122,-0.0339055
286,-1.0004883,0.2441406,0.074707,-13.5365858,-7.1951222,2.1341465,-0.0352483
287,-0.9951172,0.230957,0.0766602,-13.2926836,-7.7439027,2.2560976,-0.0365911
288,-0.9926758,0.2255859,0.0717773,-11.8902445,-7.9878049,2.3170731,-0.0325628
289,-0.9804688,0.2226562,0.0717773,-11.341464,-7.9878049,2.195122,-0.0352483
290,-0.9760742,0.222168,0.0688477,-10.5487804,-8.1097565,2.3170731,-0.0339055
291,-0.9750977,0.2236328,0.0673828,-10,-7.8658538,2.2560976,-0.0553902
292,-0.9692383,0.2363281,0.0668945,-9.0243902,-7.8658538,2.1341465,-0.1406577
293,-0.9741211,0.2373047,0.0717773,-8.6585369,-7.7439027,2.0731707,-0.1735561
294,-0.9731445,0.2524414,0.0698242,-8.0487804,-7.3780489,1.7073171,-0.1500572
