Application:, Trigno Discover (1.6.5)
Date/Time:, 30/01/2025 09:27:09
Collection Length (seconds):, 45.171
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-0.9873047, 0.1538086, 0.0219727, -10.1829271, -15.1219511, 8.2926826, -0.0436408
-0.9741211, 0.1450195, 0.0302734, -10.3658543, -15.1829271, 7.5609756, -0.0396124
-0.9736328, 0.1430664, 0.0297852, -10.2439022, -15.060976, 6.9512196, -0.0392767
-0.9750977, 0.1425781, 0.0322266, -10.2439022, -14.3902445, 6.1585369, -0.0433051
-0.9750977, 0.1499023, 0.0307617, -10.2439022, -14.0243902, 5.1219511, -0.0473335
-0.9770508, 0.168457, 0.0166016, -10.3048782, -13.841464, 4.5121951, -0.0345769
-0.9794922, 0.1796875, 0.0073242, -10.9146347, -13.5975609, 3.7804878, -0.0392767
-0.9882812, 0.2001953, -0.0004883, -11.6463413, -13.2926836, 3.2926829, -0.0433051
-0.9892578, 0.2080078, -0.0019531, -13.2926836, -12.8048782, 3.2317073, -0.0446479
-1, 0.2231445, -0.0078125, -14.0243902, -12.7439032, 3.0487804, -0.0459907
-0.9990234, 0.2216797, -0.0092773, -15.1829271, -13.4146347, 2.6829269, -0.0533761
-1.0053711, 0.2216797, -0.0146484, -15.9146347, -13.4146347, 2.4390244, -0.0476692
-1.0039062, 0.2055664, -0.0141602, -17.5, -13.4146347, 2.195122, -0.0426337
-1.0009766, 0.1977539, -0.0161133, -17.8048782, -13.4146347, 2.0121951, -0.0449836
-1.0058594, 0.1772461, -0.0205078, -18.0487804, -13.4756098, 1.7073171, -0.0459907
-1.0107422, 0.1660156, -0.0263672, -17.8048782, -13.3536587, 0.9756098, -0.0426337
-1.0126953, 0.1386719, -0.0307617, -17.8048782, -13.5365858, 1.2195122, -0.0406195
-1.0126953, 0.1333008, -0.0317383, -17.560976, -13.6585369, 1.2195122, -0.0473335
-1.003418, 0.1166992, -0.0356445, -17.439024, -13.4146347, 1.6463414, -0.0426337
-0.9980469, 0.1108398, -0.0341797, -17.2560978, -13.4146347, 1.7682927, -0.0365911
-0.9814453, 0.1152344, -0.0273438, -17.0121956, -13.5365858, 1.7682927, -0.0392767
-0.972168, 0.1210938, -0.0322266, -17.1951218, -13.4756098, 2.0731707, -0.0339055
-0.9580078, 0.1396484, -0.0229492, -17.6219521, -13.4146347, 2.0731707, -0.0365911
-0.953125, 0.1728516, -0.0141602, -18.5365849, -12.9268293, 2.0121951, -0.0399481
-0.9414062, 0.1899414, -0.0126953, -19.1463413, -12.9878054, 1.9512196, -0.0433051
-0.9399414, 0.2050781, -0.0126953, -20.3658543, -12.4390249, 1.2195122, -0.0369268
-0.9448242, 0.2055664, -0.0146484, -21.3414631, -11.5243902, 0, -0.0339055
-0.9536133, 0.2060547, -0.0136719, -22.0121956, -11.5243902, -0.7926829, -0.0379339
-0.9648438, 0.1977539, -0.0131836, -23.3536587, -11.0975609, -1.8902439, -0.0500191
-0.984375, 0.1757812, -0.0107422, -23.780489, -11.280488, -1.9512196, -0.0493477
-0.9921875, 0.1660156, -0.0141602, -24.3292694, -11.219512, -2.195122, -0.0433051
-1.0068359, 0.1435547, -0.0097656, -24.8780499, -10.9756098, -1.9512196, -0.0412909
-1.0112305, 0.1391602, -0.0058594, -24.9390259, -10.9146347, -1.5243902, -0.0449836
-1.0229492, 0.1303711, 0.0019531, -24.5731716, -10.7317076, -1.3414634, -0.0513619
-1.0239258, 0.125, -0.003418, -24.4512196, -11.1585369, -1.1585366, -0.0392767
-1.0249023, 0.128418, -0.0131836, -23.8414631, -11.4634151, -1.1585366, -0.0433051
-1.0229492, 0.1357422, -0.0273438, -23.4146347, -11.5853662, -0.6707317, -0.0446479
-1.0166016, 0.1318359, -0.0273438, -23.0487804, -11.4634151, -0.4268293, -0.0406195
-1.0166016, 0.1367188, -0.0419922, -23.1707325, -11.5853662, -0.3048781, -0.0399481
-1.012207, 0.1337891, -0.0449219, -23.6585369, -12.0731707, -0.3048781, -0.0382696
-1.0117188, 0.1328125, -0.0546875, -23.8414631, -12.1341467, -0.1829268, -0.0392767
-1.0112305, 0.1259766, -0.0541992, -23.4756107, -12.4390249, 0.6707317, -0.035584
-1.0092773, 0.1147461, -0.0581055, -23.1707325, -12.1341467, 0.9146342, -0.0399481
-1.0083008, 0.1083984, -0.0546875, -22.1951218, -12.0731707, 1.0365853, -0.0486763
-1.003418, 0.1040039, -0.0600586, -21.5853672, -12.5, 1.1585366, -0.0419623
-0.9970703, 0.1049805, -0.0517578, -20.6097565, -12.6829271, 1.5243902, -0.0379339
