Application:, Trigno Discover (1.6.5)
Date/Time:, 05/02/2025 17:19:14
Collection Length (seconds):, 45.225
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
0.9545898, -0.1928711, -0.2670898, -9.8780489, -8.4756098, 1.5853659, 0.0226596
0.9541016, -0.1899414, -0.2680664, -9.6951218, -8.5365858, 1.6463414, 0.0313878
0.953125, -0.1875, -0.2670898, -9.0853662, -9.0243902, 1.402439, 0.030045
0.9541016, -0.190918, -0.2724609, -8.780488, -9.0243902, 1.402439, 0.0320592
0.953125, -0.1875, -0.2768555, -8.6585369, -8.719512, 1.3414634, 0.0307164
0.9545898, -0.1943359, -0.2783203, -8.3536587, -8.6585369, 1.8902439, 0.0246738
0.956543, -0.1923828, -0.277832, -7.9878049, -8.719512, 1.5853659, 0.0112459
0.9570312, -0.1928711, -0.2758789, -7.8048782, -9.0243902, 1.5853659, 0.0018463
0.9545898, -0.1894531, -0.2797852, -7.8658538, -9.0243902, 1.4634147, -0.0137636
0.9570312, -0.1889648, -0.2802734, -7.5609756, -9.0243902, 1.5243902, -0.0229953
0.9575195, -0.1870117, -0.2817383, -7.7439027, -9.0853662, 1.3414634, -0.0251774
0.9594727, -0.1826172, -0.2836914, -7.8048782, -9.4512196, 1.2804878, -0.0303807
0.9624023, -0.1821289, -0.2851562, -8.2317076, -9.0853662, 1.3414634, -0.0381018
0.9604492, -0.1816406, -0.2861328, -7.9878049, -9.2073174, 1.402439, -0.0421302
0.9580078, -0.1821289, -0.2836914, -7.8658538, -9.0243902, 1.402439, -0.047837
0.9560547, -0.1821289, -0.2822266, -7.8048782, -8.719512, 1.4634147, -0.0501869
0.9555664, -0.1884766, -0.2866211, -7.9878049, -9.0243902, 1.2195122, -0.0565652
0.9550781, -0.1879883, -0.2880859, -7.9268293, -8.9024391, 1.4634147, -0.0585794
0.9526367, -0.1879883, -0.2895508, -8.2317076, -8.841464, 1.5243902, -0.0527047
0.953125, -0.1870117, -0.2910156, -8.2926826, -8.6585369, 1.5853659, -0.054551
0.9536133, -0.1826172, -0.2900391, -7.9268293, -8.2926826, 2.0731707, -0.0599222
0.9619141, -0.1791992, -0.2905273, -7.7439027, -8.2926826, 2.0731707, -0.057908
0.9643555, -0.1782227, -0.2861328, -7.3170733, -8.2317076, 2.0121951, -0.0605936
0.9624023, -0.1811523, -0.2866211, -7.4390244, -8.2317076, 2.195122, -0.0639506
0.9638672, -0.1791992, -0.2856445, -7.6219516, -7.6219516, 2.2560976, -0.0654612
0.9624023, -0.1811523, -0.2822266, -7.3780489, -7.3780489, 2.0731707, -0.0674754
0.9614258, -0.1816406, -0.2792969, -7.3780489, -7.1951222, 2.3780489, -0.0652934
0.949707, -0.1816406, -0.2797852, -7.1341467, -6.9512196, 2.4390244, -0.0666361
0.949707, -0.1767578, -0.2827148, -7.3780489, -6.9512196, 2.4390244, -0.0639506
0.9541016, -0.1743164, -0.2841797, -7.7439027, -7.4390244, 2.8658538, -0.057908
0.9570312, -0.1757812, -0.2861328, -7.8048782, -7.3170733, 2.6829269, -0.0582437
0.9584961, -0.1777344, -0.2895508, -8.5365858, -7.9268293, 2.804878, -0.0565652
0.9599609, -0.1821289, -0.2895508, -8.9024391, -7.8048782, 2.7439024, -0.0468299
0.9609375, -0.1870117, -0.2861328, -8.719512, -7.4390244, 2.6219513, -0.0411231
0.9570312, -0.1801758, -0.28125, -8.9634151, -7.1951222, 2.5, -0.0377661
0.9570312, -0.1821289, -0.2792969, -8.4146347, -6.8292685, 2.5609756, -0.0330663
0.956543, -0.1860352, -0.2817383, -8.5365858, -6.7682929, 2.6219513, -0.0310521
0.9541016, -0.1855469, -0.2827148, -8.6585369, -6.5853658, 2.3170731, -0.0248417
0.9550781, -0.1816406, -0.2827148, -8.9024391, -6.7073174, 2.3170731, -0.0270237
0.9536133, -0.1831055, -0.2836914, -9.1463413, -6.890244, 1.8902439, -0.0236667
0.9492188, -0.1933594, -0.2841797, -9.6341467, -7.0731707, 1.8902439, -0.0213169
0.953125, -0.1967773, -0.2861328, -9.7560978, -7.3170733, 2.0121951, -0.0129244
0.9506836, -0.1992188, -0.2817383, -9.8780489, -7.1341467, 2.0121951, -0.0149386
0.949707, -0.1972656, -0.2797852, -9.5731707, -6.7682929, 1.9512196, -0.0142672
0.9467773, -0.1962891, -0.2792969, -9.0243902, -6.0975609, 1.2804878, -0.0082246
0.9472656, -0.1904297, -0.2841797, -8.6585369, -6.0365853, 1.1585366, -0.0028534
0.9448242, -0.1958008, -0.28125, -8.2317076, -5.5487804, 0.8536586, 0.0097353
0.9428711, -0.1948242, -0.2875977, -8.4146347, -5.7317076, 0.8536586, 0.0209812
0.9438477, -0.1967773, -0.2919922, -9.3292685, -5.8536587, 1.402439, 0.0226596
0.9487305, -0.1865234, -0.296875, -9.8170738, -5.609756, 1.2195122, 0.0226596
0.9472656, -0.1821289, -0.2993164, -9.5121956, -5.4878049, 1.0365853, 0.0223239
0.956543, -0.1806641, -0.3017578, -9.3292685, -5.2439027, 1.0365853, 0.0099031
0.9560547, -0.1767578, -0.3027344, -9.5731707, -5.1829271, 0.8536586, -0.005539
0.9575195, -0.1821289, -0.3046875, -10.1219511, -4.9390244, 0.8536586, -0.0176242
0.9580078, -0.1875, -0.3007812, -10.4878054, -4.5731707, 0.7926829, -0.0193027
0.953125, -0.1889648, -0.2944336, -11.1585369, -3.7804878, 0.9146342, -0.0216526
0.9453125, -0.1855469, -0.2939453, -11.7682934, -3.3536587, 0.9756098, -0.0318914
0.9399414, -0.1831055, -0.2939453, -12.1951218, -3.4146342, 0.9756098, -0.0411231
0.9365234, -0.1796875, -0.293457, -11.7682934, -3.4756098, 0.9146342, -0.043473
0.9355469, -0.1801758, -0.2939453, -11.8902445, -3.7804878, 1.1585366, -0.0431373
0.9404297, -0.1889648, -0.2963867, -12.2560978, -3.9634147, 1.2804878, -0.0411231
0.9418945, -0.1914062, -0.2954102, -12.1951218, -4.0243902, 1.2804878, -0.0397803
0.9541016, -0.2001953, -0.2910156, -12.3780489, -3.8414636, 0.9756098, -0.0350805
0.9492188, -0.2021484, -0.2856445, -12.2560978, -3.2317073, 1.2804878, -0.0379339
0.9438477, -0.2045898, -0.284668, -11.7073174, -2.6219513, 0.7926829, -0.0364233
0.9423828, -0.1953125, -0.2851562, -11.5853662, -2.195122, 0.9756098, -0.0337377
