Application:, Trigno Discover (1.6.5)
Date/Time:, 04/02/2025 15:12:14
Collection Length (seconds):, 31.779
wrist (81457), , , , , , bicep (81139)
sensor mode: 609, , , , , , sensor mode: 40
ACC X (G), ACC Y (G), ACC Z (G), GYRO X (deg/s), GYRO Y (deg/s), GYRO Z (deg/s), EMG 1 (mV)
370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 370.3704 Hz, 2148.1481 Hz
-1.027832, 0.0991211, -0.0952148, -26.1585369, -9.2682924, -5.670732, -0.0125887
-1.0273438, 0.1044922, -0.0917969, -25.9756107, -10.060976, -5.3048782, -0.0135958
-1.0336914, 0.1132812, -0.0908203, -25.4878063, -10.3048782, -5.670732, 0.0065461
-1.0307617, 0.1162109, -0.090332, -25.1829281, -10.4268293, -5.7317076, -0.0082246
-1.0307617, 0.1157227, -0.0869141, -25.3658543, -10.7317076, -6.3414636, -0.0196384
-1.0283203, 0.1069336, -0.0961914, -25.5487804, -10.8536587, -6.8292685, -0.0250095
-1.0268555, 0.1030273, -0.0952148, -25.9146347, -11.341464, -7.6829271, -0.0229953
-1.0327148, 0.0991211, -0.0917969, -25.8536587, -11.280488, -7.8658538, -0.0152743
-1.034668, 0.0908203, -0.0883789, -25.6707325, -11.7682934, -7.8658538, -0.0072175
-1.0327148, 0.0844727, -0.078125, -25.2439022, -11.9512196, -7.8658538, 0.0099031
-1.0327148, 0.0869141, -0.0712891, -24.5731716, -12.0731707, -7.4390244, -0.0171206
-1.0239258, 0.0834961, -0.059082, -24.0853672, -12.1951218, -7.0731707, 0.0041962
-1.0209961, 0.0859375, -0.0576172, -23.7195129, -11.8292685, -6.7073174, 0.0357519
-1.0029297, 0.0961914, -0.0581055, -23.7195129, -10.9146347, -6.6463418, 0.0713359
-0.9946289, 0.1010742, -0.0546875, -23.5365868, -10.7317076, -6.5853658, 0.0997024
-0.9848633, 0.1137695, -0.0449219, -23.9024391, -10.6097565, -6.280488, 0.1354543
-0.9707031, 0.121582, -0.0424805, -23.9634151, -10.4878054, -6.280488, 0.1435111
-0.96875, 0.1240234, -0.0454102, -24.8780499, -10.1829271, -6.4024391, 0.1414969
-0.9580078, 0.1230469, -0.0405273, -25.3048782, -9.7560978, -7.0731707, 0.1770809
-0.9648438, 0.1191406, -0.043457, -26.8902454, -9.1463413, -7.6829271, 0.2130007
-0.9746094, 0.1040039, -0.0463867, -27.1341476, -9.0243902, -7.9878049, 0.2395209
-0.9833984, 0.1000977, -0.0458984, -28.1097565, -8.6585369, -8.2317076, 0.2593271
-1.0004883, 0.0888672, -0.0454102, -27.8048782, -8.5975609, -8.3536587, 0.2798047
-1.0083008, 0.0888672, -0.0498047, -27.2560978, -8.5365858, -7.7439027, 0.3043107
-1.0219727, 0.0859375, -0.059082, -26.7682934, -8.2926826, -7.0731707, 0.3254597
-1.0249023, 0.0844727, -0.0585938, -26.8292694, -7.9878049, -7.1341467, 0.3456016
-1.0292969, 0.0776367, -0.0629883, -27.0121956, -7.7439027, -6.9512196, 0.332845
-1.0322266, 0.0756836, -0.0717773, -26.8292694, -7.5609756, -7.0121951, 0.3523156
-1.0366211, 0.0708008, -0.0800781, -26.5853672, -7.4390244, -7.2560978, 0.3748074
-1.0424805, 0.0615234, -0.081543, -26.4024391, -7.5, -7.1341467, 0.3717861
-1.0400391, 0.0620117, -0.0834961, -26.280489, -8.0487804, -6.9512196, 0.3687648
-1.0400391, 0.0615234, -0.0756836, -26.0975609, -8.3536587, -6.6463418, 0.3905852
-1.0366211, 0.0585938, -0.074707, -25.6707325, -8.3536587, -5.609756, 0.3724575
-1.0205078, 0.0600586, -0.0678711, -25.6097565, -8.5365858, -5.4268293, 0.336202
-1.0141602, 0.0649414, -0.0678711, -25.1829281, -8.5975609, -4.5731707, 0.3221027
-1.0024414, 0.0727539, -0.0732422, -24.5121956, -9.2682924, -4.2682929, 0.3038071
-0.9985352, 0.0751953, -0.0771484, -24.3902435, -9.1463413, -3.9024391, 0.2925612
-1.0004883, 0.0791016, -0.0776367, -23.9634151, -9.8780489, -3.9024391, 0.2858473
-1.0117188, 0.0844727, -0.0742188, -23.9634151, -9.8170738, -4.390244, 0.2791333
-1.0107422, 0.0859375, -0.0751953, -23.9024391, -10.6097565, -4.8170733, 0.2267643
-1.012207, 0.0898438, -0.0649414, -23.8414631, -10.7926836, -4.8170733, 0.1911803
-1.0175781, 0.0898438, -0.059082, -23.3536587, -10.4878054, -4.9390244, 0.1589532
-1.0166016, 0.0791016, -0.0517578, -23.3536587, -10.2439022, -4.8780489, 0.131426
-1.0131836, 0.0771484, -0.0512695, -22.8048782, -9.4512196, -5.3048782, 0.1126268
-1.0092773, 0.0585938, -0.0483398, -22.1341476, -9.3292685, -5.4878049, 0.1166552
-1.0092773, 0.059082, -0.0473633, -21.4634151, -9.3292685, -6.5243902, 0.0904707
-1.0014648, 0.0576172, -0.0424805, -20.6097565, -9.4512196, -6.890244, 0.0663005
-1.0029297, 0.059082, -0.0444336, -20.3658543, -9.2682924, -6.4634147, 0.0884565
-1.0068359, 0.0698242, -0.0449219, -20.1219521, -9.0243902, -5.4878049, 0.0958419
-1.0024414, 0.0883789, -0.0458984, -19.8170738, -8.9024391, -5, 0.0958419
-1.0004883, 0.0942383, -0.0424805, -19.3292694, -8.780488, -4.390244, 0.0991989
-0.9946289, 0.1108398, -0.046875, -19.2073174, -8.9634151, -4.4512196, 0.0938277
-0.9912109, 0.1162109, -0.0512695, -19.939024, -9.2682924, -5.3048782, 0.0897993
-0.9912109, 0.1147461, -0.0595703, -20.6097565, -8.780488, -6.2195125, 0.0891279
-0.9916992, 0.1123047, -0.0634766, -22.439024, -8.1707315, -8.1707315, 0.0985275
-1, 0.0947266, -0.0639648, -23.2317085, -7.8048782, -8.841464, 0.0897993
-0.9951172, 0.0800781, -0.0571289, -24.3902435, -7.9878049, -10.3048782, 0.10692
-1.0058594, 0.0600586, -0.050293, -24.0243912, -8.1707315, -10.7926836, 0.112459
-1.0117188, 0.0454102, -0.0498047, -23.4756107, -8.1097565, -10.6707315, 0.110277
-1.0146484, 0.0239258, -0.0483398, -22.8658543, -8.4756098, -10.060976, 0.1176623
-1.0151367, 0.019043, -0.0356445, -22.439024, -8.1707315, -9.2682924, 0.1386435
-1.0087891, 0.0166016, -0.0375977, -21.1585369, -7.5, -7.9268293, 0.1465324
-1.0053711, 0.0185547, -0.0385742, -20.3658543, -7.3170733, -7.1341467, 0.1401541
-0.9995117, 0.0283203, -0.0458984, -19.0853672, -6.5853658, -5.9756098, 0.156939
-0.9946289, 0.0405273, -0.0571289, -18.4146347, -6.4024391, -5.670732, 0.1628138
-0.9946289, 0.0493164, -0.0639648, -17.1341476, -6.890244, -4.9390244, 0.1680171
-0.9956055, 0.0625, -0.0693359, -16.7682934, -7.1341467, -4.8170733, 0.1804379
-0.996582, 0.0654297, -0.0712891, -16.5853653, -7.9268293, -4.5731707, 0.1999084
-0.9995117, 0.0722656, -0.0678711, -16.4024391, -8.1707315, -5.1829271, 0.173724
-1.0039062, 0.0761719, -0.0693359, -16.7682934, -8.5365858, -5.3658538, 0.1733883
-1.0131836, 0.0751953, -0.0712891, -17.439024, -9.1463413, -5.5487804, 0.1811093
-1.0205078, 0.0742188, -0.074707, -17.439024, -9.1463413, -5.8536587, 0.1743954
-1.0219727, 0.0737305, -0.0742188, -17.2560978, -9.4512196, -5.670732, 0.1723812
-1.03125, 0.0834961, -0.0830078, -17.3170738, -9.5121956, -5.5487804, 0.1898375
-1.0351562, 0.0898438, -0.081543, -16.7682934, -10.060976, -5.1829271, 0.1821164
-1.0400391, 0.0996094, -0.0766602, -16.9512196, -10.3658543, -5.1829271, 0.1445182
-1.0351562, 0.1025391, -0.074707, -17.5, -10.9756098, -5, 0.1226978
-1.0219727, 0.1079102, -0.0776367, -19.0853672, -10.9146347, -5.4268293, 0.0884565
-1.0117188, 0.1108398, -0.0717773, -19.7560978, -10.5487804, -6.0975609, 0.066804
-0.9990234, 0.1079102, -0.0620117, -21.0975609, -10.7317076, -7.6829271, 0.0320592
-0.9838867, 0.0908203, -0.0419922, -21.7682934, -10.8536587, -8.2926826, -0.0065461
-0.9829102, 0.0791016, -0.0375977, -22.8048782, -11.0365858, -9.5121956, -0.023331
-0.9780273, 0.0483398, -0.0195312, -22.8658543, -10.8536587, -10, -0.0485084
-0.9770508, 0.0332031, -0.0126953, -22.9878063, -9.9390249, -10.9756098, -0.0820783
-0.9770508, 0.0097656, -0.0073242, -22.9878063, -9.4512196, -11.0975609, -0.13579
-0.9799805, -0.0004883, -0.0024414, -22.3780499, -8.9024391, -10.5487804, -0.1552605
-0.9819336, -0.0063477, -0.0019531, -22.0121956, -8.6585369, -9.6341467, -0.1686885
-0.9833984, -0.0009766, -0.0073242, -20.7317085, -7.8658538, -7.5, -0.1921874
-0.9794922, 0.0200195, -0.0195312, -19.0853672, -7.2560978, -5.0609756, -0.2069581
-0.9794922, 0.034668, -0.0283203, -18.5975609, -7.1951222, -4.2682929, -0.203769
-0.9770508, 0.0639648, -0.0463867, -18.3536587, -7.9268293, -3.0487804, -0.2321355
-0.9804688, 0.0917969, -0.0522461, -18.3536587, -8.1707315, -3.2317073, -0.2680552
-0.9853516, 0.1030273, -0.0561523, -19.2682934, -8.5365858, -4.390244, -0.2673838
-0.9868164, 0.1147461, -0.0634766, -20.1219521, -8.4146347, -5.0609756, -0.2740978
-0.9902344, 0.1098633, -0.0683594, -22.1951218, -8.5365858, -7.5, -0.2818189
-0.9975586, 0.0996094, -0.0717773, -22.9878063, -8.6585369, -8.3536587, -0.2781262
-1.0029297, 0.0898438, -0.0708008, -24.8780499, -8.5365858, -9.8780489, -0.2568093
-1.015625, 0.0742188, -0.0668945, -25.1829281, -8.780488, -10.6097565, -0.2787976
-1.0205078, 0.0678711, -0.0615234, -25.1219521, -9.1463413, -10.6707315, -0.265034
-1.0239258, 0.0517578, -0.0639648, -24.8780499, -9.5731707, -9.9390249, -0.2411994
-1.0214844, 0.0488281, -0.0629883, -24.7560978, -9.7560978, -9.5731707, -0.2240787
